source_file,theta_cmd_deg,direction_sign,esc_us,t_s,position_m,velocity_mps,acceleration_mps2,theta_rad,thrust_N,rail_force_N,friction_residual_N,velocity_sign,dynamic_fit_N,spatial_residual_N
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.77999999999988,-0.211493834322886,-0.04072575102842,-0.116733725460104,-0.637959999999999,1.9665,-1.17116465854377,-1.11821424067507,-1,-1.2208725915575,0.10265835088243
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.79999999999988,-0.212296174688013,-0.0428315887717477,-0.0790363525356545,-0.637959999999999,1.9665,-1.17116465854377,-1.1353137690336,-1,-1.22582890032068,0.0905151312870802
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.81999999999988,-0.21322195203239,-0.0438872051298461,-0.0310660521058761,-0.637959999999999,1.9665,-1.17116465854377,-1.15707309730855,-1,-1.22831340351793,0.0712403062093891
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.83999999999988,-0.214147729376767,-0.0440742308559827,-0.0213775799947331,-0.637959999999999,1.9665,-1.17116465854377,-1.16146778825816,-1,-1.22875358807077,0.0672857998126102
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.85999999999988,-0.215027217853925,-0.0447423083296354,-0.0392484276243703,-0.637959999999999,1.9665,-1.17116465854377,-1.15336157177336,-1,-1.23032597808403,0.0769644063106709
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.87999999999987,-0.215922135953489,-0.0456441679609575,-0.0399677573402323,-0.637959999999999,1.9665,-1.17116465854377,-1.15303528381424,-1,-1.23244859878833,0.0794133149740845
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.89999999999987,-0.216786194808241,-0.0463410186232446,-0.0475881565182287,-0.637959999999999,1.9665,-1.17116465854377,-1.1495786707471,-1,-1.23408870950201,0.0845100387549127
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.91999999999987,-0.217650253662992,-0.0475476942216866,-0.0582881860424134,-0.637959999999999,1.9665,-1.17116465854377,-1.14472513735493,-1,-1.23692874637657,0.0922036090216347
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.93999999999987,-0.218668608741807,-0.0486725460649411,-0.0273570082581787,-0.637959999999999,1.9665,-1.17116465854377,-1.15875551959786,-1,-1.23957620250925,0.0808206829113864
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.95999999999987,-0.219686963820621,-0.0486419745520137,0.0275143616335952,-0.637959999999999,1.9665,-1.17116465854377,-1.18364517298077,-1,-1.23950424926503,0.0558590762842612
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.97999999999987,-0.220674459654623,-0.0475719715995973,0.0886798665395602,-0.637959999999999,1.9665,-1.17116465854377,-1.21138984600612,-1,-1.23698588571756,0.0255960397114419
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,5.99999999999987,-0.221646525866219,-0.0450947798904314,0.150946845073093,-0.637959999999999,1.9665,-1.17116465854377,-1.23963414746893,-1,-1.23115555666437,-0.00847859080455438
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.01999999999987,-0.222541443965783,-0.0415340977966737,0.165131127908704,-0.637959999999999,1.9665,-1.17116465854377,-1.24606813816316,-1,-1.22277511998538,-0.0232930181777806
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.03999999999987,-0.223266636218878,-0.0384895347740834,0.131749733279704,-0.637959999999999,1.9665,-1.17116465854377,-1.23092633755944,-1,-1.21560942337046,-0.0153169141889804
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.05999999999987,-0.223991828471974,-0.0362641084654857,0.0956034150552787,-0.637959999999999,1.9665,-1.17116465854377,-1.21453036761285,-1,-1.2103716504461,-0.00415871716675009
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.07999999999987,-0.22467073185785,-0.0346653981718723,0.0684037601723948,-0.637959999999999,1.9665,-1.17116465854377,-1.20219260415797,-1,-1.2066089190281,0.00441631487012883
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.09999999999987,-0.225303346376507,-0.03352795805859,0.058512976578581,-0.637959999999999,1.9665,-1.17116465854377,-1.19770614471982,-1,-1.20393183508898,0.00622569036916287
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.11999999999987,-0.226043968252009,-0.0323248791087291,0.0620421879973477,-0.637959999999999,1.9665,-1.17116465854377,-1.19930699501937,-1,-1.20110026330198,0.0017932682826165
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.13999999999987,-0.226722871637885,-0.0310462705386961,0.0620197089436425,-0.637959999999999,1.9665,-1.17116465854377,-1.19929679852061,-1,-1.19809092467634,-0.00120587384426574
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.15999999999987,-0.22732462691173,-0.0298440907509835,0.0831500193484333,-0.637959999999999,1.9665,-1.17116465854377,-1.20888150732022,-1,-1.19526146916124,-0.0136200381589766
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.17999999999987,-0.227910952563169,-0.0277202697647589,0.093782611711849,-0.637959999999999,1.9665,-1.17116465854377,-1.21370445121627,-1,-1.19026283496029,-0.0234416162559734
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.19999999999987,-0.228373841235357,-0.0260927862825096,0.0475656774646448,-0.637959999999999,1.9665,-1.17116465854377,-1.19274044984173,-1,-1.18643238284186,-0.00630806699987385
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.21999999999987,-0.228867589152358,-0.0258176426661731,0.017983242897799,-0.637959999999999,1.9665,-1.17116465854377,-1.17932185752221,-1,-1.18578480364394,0.00646294612172338
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.23999999999987,-0.229438485181391,-0.0253734565665976,0.0248618333061414,-0.637959999999999,1.9665,-1.17116465854377,-1.18244198613144,-1,-1.18473936533095,0.00229737919951223
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.25999999999987,-0.229901373853579,-0.0248231693339275,0.0416986444691358,-0.637959999999999,1.9665,-1.17116465854377,-1.19007916367497,-1,-1.18344420693511,-0.00663495673986292
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.27999999999987,-0.230302544036142,-0.0237055107878322,0.0902534002931517,-0.637959999999999,1.9665,-1.17116465854377,-1.21210360091674,-1,-1.18081368097754,-0.0312899199392074
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.29999999999987,-0.231027736289238,-0.0212130333222015,0.139347653404081,-0.637959999999999,1.9665,-1.17116465854377,-1.23437275412786,-1,-1.17494737530224,-0.0594253788256214
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.31999999999987,-0.231305469492551,-0.0181316046516691,0.133031039336219,-0.637959999999999,1.9665,-1.17116465854377,-1.23150753798668,-1,-1.16769491153989,-0.0638126264467909
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.33999999999986,-0.231644921185489,-0.0158917917487528,0.0971994278623669,-0.637959999999999,1.9665,-1.17116465854377,-1.21525431902214,-1,-1.1624232782653,-0.0528310407568395
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.35999999999986,-0.231938084011208,-0.0142436275371745,0.0863645240164887,-0.637959999999999,1.9665,-1.17116465854377,-1.21033960663765,-1,-1.15854415189344,-0.0517954547442121
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.37999999999986,-0.232107809857677,-0.0124372107880934,0.0522413206180254,-0.637959999999999,1.9665,-1.17116465854377,-1.19486132157611,-1,-1.15429256166917,-0.0405687599069375
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.39999999999986,-0.232323824571365,-0.0121539747124535,0.00310210939985874,-0.637959999999999,1.9665,-1.17116465854377,-1.17257177536755,-1,-1.15362593602425,-0.0189458393432973
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.41999999999986,-0.232647846641897,-0.012313126412099,0.0103403646662709,-0.637959999999999,1.9665,-1.17116465854377,-1.17585504795639,-1,-1.15400051614854,-0.0218545318078529
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.43999999999986,-0.23292557984521,-0.0117403601258027,0.00820485457214727,-0.637959999999999,1.9665,-1.17116465854377,-1.1748863805777,-1,-1.15265245095547,-0.0222339296222245
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.45999999999986,-0.233187883426117,-0.0119849322292131,-0.00247269589850547,-0.637959999999999,1.9665,-1.17116465854377,-1.17004304368421,-1,-1.15322807690918,-0.0168149667750259
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.47999999999986,-0.233388468517398,-0.0118392679617429,0.0297622669957766,-0.637959999999999,1.9665,-1.17116465854377,-1.18466482285305,-1,-1.15288524086323,-0.031779581989827
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,6.49999999999986,-0.233573623986274,-0.0107944415493821,0.046801389641407,-0.637959999999999,1.9665,-1.17116465854377,-1.19239376888511,-1,-1.15042613292863,-0.04196763595648
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.81999999999983,-0.241735894239196,-0.0108447946294973,-0.0513871165803829,-0.637959999999999,1.9665,-1.17116465854377,-1.14785546246291,-1,-1.1505446441544,0.00268918169149091
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.83999999999983,-0.241921049708072,-0.0115946958583332,-0.0417211235227717,-0.637959999999999,1.9665,-1.17116465854377,-1.15223995691384,-1,-1.15230961490952,6.96579956775967e-05
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.85999999999983,-0.242167923666572,-0.0125136395704081,-0.0427551599894491,-0.637959999999999,1.9665,-1.17116465854377,-1.15177091797256,-1,-1.1544724447797,0.00270152680714508
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.87999999999983,-0.242445656869885,-0.0133049022579111,-0.0283910447248735,-0.637959999999999,1.9665,-1.17116465854377,-1.15828648065657,-1,-1.1563347640417,-0.00195171661486482
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.89999999999983,-0.242785108562823,-0.013649281359403,-0.0131052882616784,-0.637959999999999,1.9665,-1.17116465854377,-1.16522009978827,-1,-1.15714529617505,-0.00807480361322366
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.91999999999983,-0.24304741214373,-0.0138291137883782,0.00678867419393773,-0.637959999999999,1.9665,-1.17116465854377,-1.17424400115814,-1,-1.15756855055277,-0.0166754506053701
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.93999999999983,-0.243309715724637,-0.0133777343916455,0.0287282305291686,-0.637959999999999,1.9665,-1.17116465854377,-1.1841957839118,-1,-1.15650618206468,-0.0276896018471227
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.95999999999983,-0.243556589683137,-0.0126799845672115,0.0226364069975264,-0.637959999999999,1.9665,-1.17116465854377,-1.18143253275785,-1,-1.1548639550791,-0.0265685776787519
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.97999999999983,-0.243757174774419,-0.0124722781117445,-6.74371609422922e-05,-0.637959999999999,1.9665,-1.17116465854377,-1.17113406904757,-1,-1.15437509627283,-0.0167589727747401
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,7.99999999999983,-0.244050337600138,-0.0126826820536492,-0.0178258895223653,-0.637959999999999,1.9665,-1.17116465854377,-1.16307883505643,-1,-1.15487030389477,-0.00820853116165599
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.01999999999983,-0.244328070803451,-0.0131853136926391,-0.0283460866175323,-0.637959999999999,1.9665,-1.17116465854377,-1.15830687365406,-1,-1.15605329988051,-0.00225357377354762
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.03999999999983,-0.244544085517139,-0.0138165255183505,-0.0163197929297511,-0.637959999999999,1.9665,-1.17116465854377,-1.16376200047084,-1,-1.15753892274633,-0.00622307772450403
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.05999999999983,-0.244852677965265,-0.0138381054098291,0.0195792557049048,-0.637959999999999,1.9665,-1.17116465854377,-1.18004580893152,-1,-1.15758971327166,-0.0224560956598536
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.07999999999983,-0.245145840790984,-0.0130333552901543,0.0293801230842444,-0.637959999999999,1.9665,-1.17116465854377,-1.18449148237478,-1,-1.15569564993133,-0.0287958324434499
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.09999999999983,-0.245392714749485,-0.0126629004864594,-0.00622669785333595,-0.637959999999999,1.9665,-1.17116465854377,-1.1683402283975,-1,-1.15482374591321,-0.0135164824842831
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.11999999999983,-0.24570130719761,-0.0132824232042877,-0.0398553620721917,-0.637959999999999,1.9665,-1.17116465854377,-1.15308626630782,-1,-1.15628185724448,0.00319559093666011
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.13999999999983,-0.245932751533704,-0.014257114969347,-0.0584005813104885,-0.637959999999999,1.9665,-1.17116465854377,-1.14467415486133,-1,-1.15857589597177,0.0139017411104325
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.15999999999983,-0.24611790700258,-0.0156184464567072,-0.0670100588477691,-0.637959999999999,1.9665,-1.17116465854377,-1.14076889585042,-1,-1.16177993161116,0.0210110357607343
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.17999999999983,-0.246457358695518,-0.0169375173232577,-0.0463742876226551,-0.637959999999999,1.9665,-1.17116465854377,-1.15012928167813,-1,-1.16488450247178,0.0147552207936483
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.19999999999983,-0.246873958500488,-0.0174734179616134,-0.0279189845987805,-0.637959999999999,1.9665,-1.17116465854377,-1.15850060712976,-1,-1.16614580051741,0.00764519338765024
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.21999999999982,-0.247290558305457,-0.0180542767072089,-0.0349998864896896,-0.637959999999999,1.9665,-1.17116465854377,-1.15528871003205,-1,-1.16751291215747,0.0122242021254193
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.23999999999982,-0.24769172848802,-0.018873413421201,-0.0247269589844477,-0.637959999999999,1.9665,-1.17116465854377,-1.15994850994843,-1,-1.16944083584801,0.00949232589958493
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.25999999999982,-0.248031180180959,-0.0190433550665868,-0.00728321337361453,-0.637959999999999,1.9665,-1.17116465854377,-1.1678609929575,-1,-1.16984081123497,0.00197981827746752
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.27999999999982,-0.248308913384272,-0.0191647419561455,-0.0123410004385793,-0.637959999999999,1.9665,-1.17116465854377,-1.16556678074483,-1,-1.17012650793993,0.00455972719509856
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.29999999999982,-0.248679224322022,-0.01953699508413,-0.0214450171556234,-0.637959999999999,1.9665,-1.17116465854377,-1.16143719876198,-1,-1.17100264450183,0.00956544573984619
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.31999999999982,-0.249142112994211,-0.0200225426423704,-0.0435419268662187,-0.637959999999999,1.9665,-1.17116465854377,-1.15141404051725,-1,-1.17214543132169,0.0207313908044366
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.33999999999982,-0.249605001666399,-0.0212786721587787,-0.0731917985938507,-0.637959999999999,1.9665,-1.17116465854377,-1.1379648587016,-1,-1.17510186315011,0.0371370044485118
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.35999999999982,-0.250052460716181,-0.0229502145861244,-0.076563656637201,-0.637959999999999,1.9665,-1.17116465854377,-1.13643538389314,-1,-1.17903601259108,0.0426006286979437
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.37999999999982,-0.250499919765963,-0.0243412184242666,-0.0553434300178668,-0.637959999999999,1.9665,-1.17116465854377,-1.14606087868767,-1,-1.1823098852028,0.0362490065151317
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.39999999999982,-0.25088566032612,-0.025163951786839,-0.0300544946928867,-0.637959999999999,1.9665,-1.17116465854377,-1.15753193975108,-1,-1.1842462739809,0.0267143342298206
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.41999999999982,-0.25142569711034,-0.0255433982119821,-0.0283685656712896,-0.637959999999999,1.9665,-1.17116465854377,-1.15829667715527,-1,-1.1851393407179,0.0268426635626282
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.43999999999982,-0.252027452384185,-0.0262986944136906,-0.052308757778933,-0.637959999999999,1.9665,-1.17116465854377,-1.14743740601525,-1,-1.18691700910436,0.039479603089114
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.45999999999982,-0.252598348413218,-0.0276357485231394,-0.0644924048420785,-0.637959999999999,1.9665,-1.17116465854377,-1.1419109037074,-1,-1.19006390540276,0.0481530016953562
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.47999999999982,-0.25316924444225,-0.0288783906073737,-0.0539722077468769,-0.637959999999999,1.9665,-1.17116465854377,-1.14668286510979,-1,-1.19298859315285,0.0463057280430632
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.49999999999982,-0.253647562736845,-0.0297946368330144,-0.0511173679368393,-0.637959999999999,1.9665,-1.17116465854377,-1.14797782044762,-1,-1.19514507420737,0.0471672537597478
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.51999999999982,-0.254203029143471,-0.0309230853248472,-0.0605585704581786,-0.637959999999999,1.9665,-1.17116465854377,-1.14369529098394,-1,-1.1978009954276,0.0541057044436593
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.53999999999982,-0.25491279177416,-0.0322169796513415,-0.058625371846743,-0.637959999999999,1.9665,-1.17116465854377,-1.14457218987409,-1,-1.20084631067535,0.0562741208012574
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.55999999999982,-0.255591695160036,-0.0332681001987169,-0.048374923395033,-0.637959999999999,1.9665,-1.17116465854377,-1.14922179329178,-1,-1.20332023251316,0.0540984392213779
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.57999999999982,-0.256255168923506,-0.0341519765871428,-0.0198714834019976,-0.637959999999999,1.9665,-1.17116465854377,-1.16215095367262,-1,-1.20540052777969,0.0432495741070666
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.59999999999982,-0.256995790799008,-0.0340629595347968,0.0293801230842272,-0.637959999999999,1.9665,-1.17116465854377,-1.18449148237478,-1,-1.20519101686271,0.0206995344879357
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.61999999999982,-0.257643834940071,-0.0329767716637737,0.0535226266744025,-0.637959999999999,1.9665,-1.17116465854377,-1.19544252200328,-1,-1.20263456042125,0.00719203841796601
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.63999999999982,-0.25823016059151,-0.0319220544678207,0.0621096251582033,-0.637959999999999,1.9665,-1.17116465854377,-1.19933758451553,-1,-1.20015217349588,0.000814588980347697
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.65999999999982,-0.258878204732574,-0.0304923866574456,0.079935514680534,-0.637959999999999,1.9665,-1.17116465854377,-1.20742340800286,-1,-1.19678730119294,-0.0106361068099172
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.67999999999981,-0.259495389628825,-0.0287246338805994,0.0844987625657872,-0.637959999999999,1.9665,-1.17116465854377,-1.20949329724361,-1,-1.1926267106599,-0.0168665865837141
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.69999999999981,-0.260050856035451,-0.0271124361548142,0.0951987920901452,-0.637959999999999,1.9665,-1.17116465854377,-1.21434683063586,-1,-1.18883223516357,-0.0255145954722862
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.71999999999981,-0.260606322442077,-0.0249166821969937,0.135795962931818,-0.637959999999999,1.9665,-1.17116465854377,-1.23276170732964,-1,-1.18366429921152,-0.0490974081181224
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.73999999999981,-0.261053781491859,-0.0216805976375416,0.127388796876965,-0.637959999999999,1.9665,-1.17116465854377,-1.22894821680716,-1,-1.17604783668433,-0.0529003801228356
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.75999999999981,-0.261454951674423,-0.0198211303219152,0.0459247065501286,-0.637959999999999,1.9665,-1.17116465854377,-1.19199610543491,-1,-1.17167138641864,-0.0203247190162732
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.77999999999981,-0.261902410724205,-0.0198436093755365,-0.00193319861147016,-0.637959999999999,1.9665,-1.17116465854377,-1.17028775965361,-1,-1.17172429321585,0.00143653356224172
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.79999999999981,-0.262195573549924,-0.019898458266374,-0.0123185213849955,-0.637959999999999,1.9665,-1.17116465854377,-1.16557697724354,-1,-1.17185338580105,0.00627640855751799
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.81999999999981,-0.26250416599805,-0.0203363502309363,-0.015038486873322,-0.637959999999999,1.9665,-1.17116465854377,-1.16434320089803,-1,-1.17288401021082,0.00854080931279189
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.83999999999981,-0.262920765803019,-0.0204999977413069,0.0223891374077227,-0.637959999999999,1.9665,-1.17116465854377,-1.18132037127191,-1,-1.17326917169456,-0.00805119957735623
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.85999999999981,-0.263568809944083,-0.0194407847346274,0.0591423900800384,-0.637959999999999,1.9665,-1.17116465854377,-1.19799164668408,-1,-1.17077620340974,-0.0272154432743328
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.87999999999981,-0.263892832014615,-0.0181343021381054,0.0789464363211803,-0.637959999999999,1.9665,-1.17116465854377,-1.20697476205906,-1,-1.16770126035556,-0.0392735017034995
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.89999999999981,-0.264216854085147,-0.0162829272817803,0.121926386846901,-0.637959999999999,1.9665,-1.17116465854377,-1.22647046761753,-1,-1.16334385653686,-0.0631266110806656
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.91999999999981,-0.264510016910866,-0.0132572466642295,0.139122862867844,-0.637959999999999,1.9665,-1.17116465854377,-1.23427078914062,-1,-1.1562226016316,-0.0780481875090253
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.93999999999981,-0.264679742757335,-0.0107180127670666,0.0747653323473725,-0.637959999999999,1.9665,-1.17116465854377,-1.20507821329654,-1,-1.1502462498181,-0.05483196347844
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.95999999999981,-0.264864898226211,-0.0102666333703346,0.00101155741297216,-0.637959999999999,1.9665,-1.17116465854377,-1.17162350098629,-1,-1.14918388133001,-0.0224396196562862
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.97999999999981,-0.265111772184711,-0.0106775504705478,-0.0187924888281004,-0.637959999999999,1.9665,-1.17116465854377,-1.16264038561134,-1,-1.15015101758311,-0.0124893680282312
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,8.99999999999981,-0.265296927653586,-0.0110183329234586,-0.0164097091441558,-0.637959999999999,1.9665,-1.17116465854377,-1.16372121447598,-1,-1.1509530846289,-0.0127681298470803
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,9.01999999999981,-0.265528371989681,-0.011333938836314,-0.000651892555041169,-0.637959999999999,1.9665,-1.17116465854377,-1.1708689600808,-1,-1.15169589606181,-0.0191730640189929
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,9.03999999999981,-0.2658215348154,-0.0110444086256603,0.0246595218235401,-0.637959999999999,1.9665,-1.17116465854377,-1.18235021764293,-1,-1.15101445651367,-0.0313357611292571
2026_05_29_friction_sweep_log_set01_02.csv,37.34772,1,1550,9.05999999999981,-0.266006690284275,-0.0103475579633724,0.0329542926101267,-0.637959999999999,1.9665,-1.17116465854377,-1.18611272567172,-1,-1.14937434579998,-0.0367383798717431
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.499999999999989,0.00904175873008036,0.0470189868804915,-0.0073506505344602,0.385887998416534,1.96199753424543,0.738460524754466,0.741794779836897,1,0.978493194379531,-0.236698414542634
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.519999999999989,0.00999839531926975,0.0465190527279338,-0.0432946572763618,0.385887999302363,1.9630147379121,0.738843383499795,0.758481840040353,1,0.97724484231503,-0.218763002274677
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.539999999999988,0.0108470245516152,0.0452872005894371,-0.0740909607387888,0.385887999692638,1.96380213343455,0.739139745699522,0.772747405490637,1,0.974168866904298,-0.201421461413662
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.559999999999988,0.0117573722735857,0.0435554142983823,-0.093445425907505,0.385887999864583,1.96441163940576,0.739369153079946,0.78175599827159,1,0.969844539429065,-0.188088541157475
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.579999999999988,0.0126214311283374,0.0415493835531369,-0.103561000037493,0.385887999940338,1.96488344489404,0.739546732304275,0.786522001921282,1,0.964835414508377,-0.178313412587096
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.599999999999987,0.0133929122486514,0.0394129742968827,-0.11614927006593,0.385887999973714,1.96524865939445,0.739684192523848,0.792369501425754,1,0.959500730146408,-0.167131228720653
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.619999999999987,0.0142106822361843,0.0369034127504998,-0.142607116179266,0.385887999988419,1.96553136409929,0.73979059750876,0.804477185407675,1,0.953234272211114,-0.148757086803439
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.639999999999986,0.0149204448668732,0.0337086896497121,-0.159398969235054,0.385887999994897,1.9657501997426,0.739872963314499,0.812176335759519,1,0.945256943280946,-0.133080607521427
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.659999999999986,0.0155376297631244,0.0305274539810978,-0.155555051065652,0.385887999997752,1.96591959571642,0.739936720912673,0.810496492076052,1,0.93731329291367,-0.126816800837617
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.679999999999986,0.0161548146593757,0.0274864876070862,-0.150047682928212,0.385887999999009,1.9660507215034,0.739986074299026,0.808047703275263,1,0.929719899600462,-0.1216721963252
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.699999999999985,0.0166485625763766,0.0245255466639695,-0.134672010250629,0.385887999999563,1.96615222316027,0.740024277695188,0.801111501544873,1,0.922326332427076,-0.121214830882203
2026_05_29_friction_sweep_log_set01_03.csv,-22.590816,-1,1550,0.719999999999985,0.0170651623813462,0.0220996071970611,-0.109113326282181,0.385887999999807,1.96623079341396,0.740053850123722,0.789547654925319,1,0.916268681581708,-0.126721026656388
