t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
5082,5.082,control,2521,-0.09352,-0.10000,-0.17424,0.27514,2.57400,0.30787,2.57400,1156,1700
5102,5.102,control,2731,-0.09676,-0.10000,-0.16633,0.30196,2.57400,0.29704,2.57400,1163,1700
5123,5.123,control,2887,-0.09917,-0.10000,-0.14937,0.29793,2.57400,0.26968,2.57400,1180,1700
5143,5.143,control,2984,-0.10066,-0.10000,-0.12366,0.27477,2.57400,0.21761,2.57400,1213,1700
5166,5.166,control,2962,-0.10032,0.10000,-0.08473,0.22792,2.57400,1.04720,2.57400,1000,1700
5185,5.185,control,2747,-0.09701,0.10000,-0.02715,0.89946,2.57400,1.04720,2.57400,1000,1700
5204,5.204,control,2504,-0.09326,0.10000,0.03322,1.02056,2.57400,1.04720,2.57400,1000,1700
5224,5.224,control,2402,-0.09168,0.10000,0.07283,1.04239,2.57400,1.03546,2.57400,1000,1700
5244,5.244,control,2345,-0.09080,0.10000,0.08849,1.03671,2.57400,0.97907,2.57400,1000,1700
5264,5.264,control,2271,-0.08966,0.10000,0.07796,0.98946,2.57400,1.03479,2.57400,1000,1700
5284,5.284,control,2100,-0.08702,0.10000,0.06702,1.02661,2.57400,1.01674,2.57400,1000,1700
5304,5.304,control,1864,-0.08338,0.10000,0.07821,1.01852,2.57400,0.94773,2.57400,1000,1700
5324,5.324,control,1636,-0.07986,0.10000,0.10004,0.96049,2.57400,0.88041,2.57400,1000,1700
5344,5.344,control,1321,-0.07500,0.10000,0.13262,0.89485,2.57400,0.76926,2.57400,1000,1700
5364,5.364,control,1055,-0.07090,0.10000,0.15265,0.79191,2.57400,0.73328,2.57400,1000,1700
5384,5.384,control,750,-0.06619,0.10000,0.16612,0.74385,2.57400,0.67383,2.57400,1000,1700
5404,5.404,control,473,-0.06192,0.10000,0.17545,0.68646,2.57400,0.63899,2.57400,1000,1700
5446,5.446,control,-123,-0.05272,0.10000,0.20860,0.64755,2.57400,0.46175,2.57400,1059,1700
5465,5.465,control,-375,-0.04883,0.10000,0.21703,0.49525,2.57400,0.50069,2.57400,1035,1700
5485,5.485,control,-686,-0.04404,0.10000,0.22021,0.49971,2.57400,0.43691,2.57400,1075,1700
5505,5.505,control,-973,-0.03961,0.10000,0.22224,0.44824,2.57400,0.42013,2.57400,1085,1700
5525,5.525,control,-1254,-0.03527,0.10000,0.18883,0.42520,2.57400,0.50014,2.57400,1035,1700
5545,5.545,control,-1568,-0.03043,0.10000,0.18550,0.48662,2.57400,0.41703,2.57400,1087,1700
5565,5.565,control,-1743,-0.02773,0.10000,0.16981,0.42958,2.57400,0.48018,2.57400,1047,1700
5585,5.585,control,-1951,-0.02452,0.10000,0.15658,0.47106,2.57400,0.46064,2.57400,1060,1700
5605,5.605,control,-2191,-0.02081,0.10000,0.14818,0.46252,2.57400,0.45532,2.57400,1063,1700
5625,5.625,control,-2308,-0.01901,0.10000,0.12438,0.45662,2.57400,0.51834,2.57400,1023,1700
5645,5.645,control,-2515,-0.01582,0.10000,0.12070,0.50721,2.57400,0.46131,2.57400,1059,1700
5666,5.666,control,-2614,-0.01429,0.10000,0.10782,0.46959,2.57400,0.51388,2.57400,1026,1700
5685,5.685,control,-2719,-0.01267,0.10000,0.08937,0.50590,2.57400,0.53163,2.57400,1015,1700
5705,5.705,control,-2868,-0.01037,0.10000,0.08730,0.52699,2.57400,0.49949,2.57400,1035,1700
5725,5.725,control,-2947,-0.00915,0.10000,0.07285,0.50445,2.57400,0.54981,2.57400,1004,1700
5745,5.745,control,-3141,-0.00616,0.10000,0.07877,0.54163,2.57400,0.47293,2.57400,1052,1700
5765,5.765,control,-3291,-0.00384,0.10000,0.08541,0.48532,2.57400,0.46664,2.57400,1056,1700
5785,5.785,control,-3430,-0.00170,0.10000,0.08632,0.47001,2.57400,0.45198,2.57400,1065,1700
5805,5.805,control,-3666,0.00194,0.10000,0.10355,0.45523,2.57400,0.36794,2.57400,1118,1700
5825,5.825,control,-3826,0.00441,0.10000,0.10505,0.38368,2.57400,0.38757,2.57400,1106,1700
5845,5.845,control,-4111,0.00881,0.10000,0.12008,0.38687,2.57400,0.29016,2.57400,1167,1700
5865,5.865,control,-4288,0.01154,0.10000,0.12869,0.30760,2.57400,0.28922,2.57400,1168,1700
5886,5.886,control,-4470,0.01435,0.10000,0.12545,0.29253,2.57400,0.28103,2.57400,1173,1700
5905,5.905,control,-4649,0.01711,0.10000,0.12652,0.28310,2.57400,0.25522,2.57400,1189,1700
5925,5.925,control,-4761,0.01884,0.10000,0.10816,0.26025,2.57400,0.31322,2.57400,1152,1700
5945,5.945,control,-4871,0.02054,0.10000,0.09542,0.30367,2.57400,0.30653,2.57400,1157,1700
5965,5.965,control,-4864,0.02043,0.10000,0.07118,0.30602,2.57400,0.38522,2.57400,1107,1700
5985,5.985,control,-4839,0.02004,0.10000,0.04188,0.37094,2.57400,0.43932,2.57400,1073,1700
6005,6.005,control,-4856,0.02031,0.10000,0.02282,0.42699,2.57400,0.45937,2.57400,1061,1700
6025,6.025,control,-4798,0.01941,0.10000,-0.00104,0.45353,2.57400,0.52804,2.57400,1017,1700
6045,6.045,control,-4808,0.01956,0.10000,-0.00636,0.51460,2.57400,0.50082,2.57400,1034,1700
6065,6.065,control,-4844,0.02012,0.10000,-0.00137,0.50331,2.57400,0.48664,2.57400,1043,1700
6085,6.085,control,-4921,0.02131,0.10000,0.00661,0.48965,2.57400,0.45775,2.57400,1062,1700
6106,6.106,control,-5112,0.02426,0.10000,0.03590,0.46350,2.57400,0.34958,2.57400,1130,1700
6125,6.125,control,-5232,0.02611,0.10000,0.05656,0.37012,2.57400,0.32839,2.57400,1143,1700
6145,6.145,control,-5434,0.02922,0.10000,0.08069,0.33591,2.57400,0.24098,2.57400,1198,1700
6165,6.165,control,-5607,0.03189,0.10000,0.09830,0.25810,2.57400,0.21027,2.57400,1217,1700
6185,6.185,control,-5840,0.03549,0.10000,0.10812,0.21889,2.57400,0.16813,2.57400,1244,1700
6205,6.205,control,-6045,0.03865,0.10000,0.12025,0.17729,2.57400,0.12467,2.57400,1271,1700
6225,6.225,control,-6224,0.04141,0.10000,0.12140,0.13416,2.57400,0.12234,2.57400,1273,1700
6245,6.245,control,-6349,0.04334,0.10000,0.11656,0.12447,2.57400,0.12477,2.57400,1271,1700
6265,6.265,control,-6392,0.04401,0.10000,0.09459,0.12472,2.57400,0.18946,2.57400,1230,1700
6285,6.285,control,-6371,0.04368,0.10000,0.06359,0.17778,2.57400,0.25681,2.57400,1188,1700
6305,6.305,control,-6374,0.04373,0.10000,0.03528,0.24256,2.57400,0.30324,2.57400,1159,1700
6345,6.345,control,-6296,0.04252,0.10000,0.00486,0.29230,2.57400,0.38023,2.57400,1110,1700
6375,6.375,control,-6331,0.04306,0.10000,-0.00513,0.36438,2.57400,0.35648,2.57400,1125,1700
6384,6.384,control,-6429,0.04458,0.10000,0.00473,0.35790,2.57400,0.31299,2.57400,1153,1700
6404,6.404,control,-6491,0.04553,0.10000,0.01405,0.32109,2.57400,0.29840,2.57400,1162,1700
6424,6.424,control,-6635,0.04775,0.10000,0.04083,0.30249,2.57400,0.20072,2.57400,1223,1700
6444,6.444,control,-6784,0.05005,0.10000,0.06118,0.21907,2.57400,0.16888,2.57400,1243,1700
6464,6.464,control,-6933,0.05235,0.10000,0.07279,0.17793,2.57400,0.13582,2.57400,1264,1700
6484,6.484,control,-7052,0.05419,0.10000,0.08243,0.14342,2.57400,0.10939,2.57400,1281,1700
6504,6.504,control,-7145,0.05562,0.10000,0.07981,0.11553,2.57400,0.12255,2.57400,1272,1700
6524,6.524,control,-7156,0.05579,0.10000,0.06412,0.12128,2.57400,0.16799,2.57400,1244,1700
6544,6.544,control,-7099,0.05491,0.10000,0.03717,0.15957,2.57400,0.23834,2.57400,1200,1700
6564,6.564,control,-6955,0.05269,0.10000,0.00067,0.22414,2.57400,0.33541,2.57400,1139,1700
6585,6.585,control,-6828,0.05073,0.10000,-0.03404,0.31535,2.57400,0.40515,2.57400,1095,1700
6604,6.604,control,-6684,0.04851,0.10000,-0.06119,0.38896,2.57400,0.46534,2.57400,1057,1700
6624,6.624,control,-6576,0.04684,0.10000,-0.07484,0.45157,2.57400,0.48334,2.57400,1045,1700
6644,6.644,control,-6537,0.04624,0.10000,-0.06760,0.47761,2.57400,0.44763,2.57400,1068,1700
6664,6.664,control,-6560,0.04660,0.10000,-0.04923,0.45304,2.57400,0.40117,2.57400,1097,1700
6684,6.684,control,-6721,0.04908,0.10000,-0.01077,0.41052,2.57400,0.27941,2.57400,1174,1700
6704,6.704,control,-6952,0.05265,0.10000,0.03738,0.30306,2.57400,0.16039,2.57400,1249,1700
6724,6.724,control,-7227,0.05689,0.10000,0.08574,0.18611,2.57400,0.04024,2.57400,1324,1700
6744,6.744,control,-7481,0.06081,0.10000,0.12520,0.06654,2.57400,-0.04557,2.57400,1378,1700
6764,6.764,control,-7714,0.06440,0.10000,0.14481,-0.02535,2.57400,-0.08262,2.57400,1401,1700
6784,6.784,control,-7925,0.06766,0.10000,0.14853,-0.07229,2.57400,-0.09584,2.57400,1410,1700
6806,6.806,control,-8098,0.07033,0.10000,0.13863,-0.09159,2.57400,-0.07785,2.57400,1398,1700
6825,6.825,control,-8179,0.07158,0.10000,0.11698,-0.08033,2.57400,-0.02810,2.57400,1367,1700
6845,6.845,control,-8097,0.07031,0.10000,0.07646,-0.03752,2.57400,0.08742,2.57400,1295,1700
6865,6.865,control,-7897,0.06723,0.10000,0.01991,0.06489,2.57400,0.23244,2.57400,1203,1700
6885,6.885,control,-7672,0.06376,0.10000,-0.04004,0.20222,2.57400,0.36803,2.57400,1118,1700
6905,6.905,control,-7448,0.06030,0.10000,-0.09096,0.33813,2.57400,0.47498,2.57400,1051,1700
6925,6.925,control,-7226,0.05687,0.10000,-0.12136,0.45030,2.57400,0.53123,2.57400,1015,1700
6945,6.945,control,-7027,0.05380,0.10000,-0.13038,0.51663,2.57400,0.54613,2.57400,1006,1700
6965,6.965,control,-6894,0.05175,0.10000,-0.12314,0.54081,2.57400,0.52696,2.57400,1018,1700
6985,6.985,control,-6843,0.05096,0.10000,-0.10229,0.52946,2.57400,0.47504,2.57400,1051,1700
7005,7.005,control,-6916,0.05209,0.10000,-0.06417,0.48485,2.57400,0.37008,2.57400,1117,1700
7026,7.026,control,-7163,0.05590,0.10000,-0.00456,0.39077,2.57400,0.20160,2.57400,1223,1700
7045,7.045,control,-7459,0.06047,0.10000,0.05966,0.23572,2.57400,0.05307,2.57400,1316,1700
7065,7.065,control,-7763,0.06516,0.10000,0.11726,0.08601,2.57400,-0.07892,2.57400,1399,1700
7085,7.085,control,-8081,0.07007,0.10000,0.16101,-0.04918,2.57400,-0.17808,2.57400,1462,1700
7105,7.105,control,-8382,0.07471,0.10000,0.17996,-0.15484,2.57400,-0.21428,2.57400,1484,1700
7125,7.125,control,-8656,0.07894,0.10000,0.18327,-0.20356,2.57400,-0.23507,2.57400,1497,1700
7145,7.145,control,-8896,0.08264,0.10000,0.17735,-0.22939,2.57400,-0.23632,2.57400,1498,1700
7165,7.165,control,-9066,0.08526,0.10000,0.15959,-0.23507,2.57400,-0.20175,2.57400,1476,1700
7185,7.185,control,-9119,0.08608,0.10000,0.12748,-0.20776,2.57400,-0.12459,2.57400,1428,1700
7205,7.205,control,-8977,0.08389,0.10000,0.07291,-0.13959,2.57400,0.02868,2.57400,1331,1700
7225,7.225,control,-8708,0.07974,0.10000,0.00157,-0.00166,2.57400,0.20820,2.57400,1219,1700
7266,7.266,control,-8123,0.07071,0.10000,-0.10138,0.17036,2.57400,0.51806,2.57400,1024,1700
7285,7.285,control,-7885,0.06704,0.10000,-0.16370,0.45536,2.57400,0.55952,2.57400,1000,1700
7305,7.305,control,-7694,0.06409,0.10000,-0.18768,0.54074,2.57400,0.60867,2.57400,1000,1700
7325,7.325,control,-7551,0.06189,0.10000,-0.18127,0.59642,2.57400,0.57162,2.57400,1000,1700
7345,7.345,control,-7446,0.06027,0.10000,-0.12750,0.57609,2.57400,0.42718,2.57400,1081,1700
7365,7.365,control,-7404,0.05962,0.10000,-0.09020,0.45403,2.57400,0.39800,2.57400,1099,1700
7385,7.385,control,-7486,0.06089,0.10000,-0.04953,0.40810,2.57400,0.28416,2.57400,1171,1700
7405,7.405,control,-7739,0.06479,0.10000,0.00545,0.30651,2.57400,0.13515,2.57400,1264,1700
7425,7.425,control,-8053,0.06963,0.10000,0.06719,0.16605,2.57400,-0.01850,2.57400,1361,1700
7445,7.445,control,-8378,0.07465,0.10000,0.12536,0.01478,2.57400,-0.15459,2.57400,1447,1700
7465,7.465,control,-8712,0.07980,0.10000,0.17002,-0.12405,2.57400,-0.25679,2.57400,1511,1700
7487,7.487,control,-9071,0.08534,0.10000,0.19487,-0.23286,2.57400,-0.31941,2.57400,1550,1700
7506,7.506,control,-9352,0.08968,0.10000,0.19876,-0.30380,2.57400,-0.32758,2.57400,1556,1700
7526,7.526,control,-9569,0.09303,0.10000,0.18827,-0.32329,2.57400,-0.31461,2.57400,1547,1700
7546,7.546,control,-9692,0.09492,0.10000,0.16233,-0.31618,2.57400,-0.25473,2.57400,1510,1700
