t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
15419,15.419,control,430,-0.06305,-0.10000,-0.12654,-0.72876,2.57400,1.04720,2.57400,1000,1700
15440,15.440,control,533,-0.06463,-0.10000,-0.12264,0.72694,2.57400,-1.04720,2.57400,2000,1700
15460,15.460,control,559,-0.06504,-0.10000,-0.10073,-0.72727,2.57400,1.04720,2.57400,1000,1700
15481,15.481,control,574,-0.06527,-0.10000,-0.06921,0.72721,2.57400,-1.04720,2.57400,2000,1700
15504,15.504,control,469,-0.06365,0.10000,-0.02498,-0.72722,2.57400,1.04720,2.57400,1000,1700
15522,15.522,control,333,-0.06155,0.10000,0.01411,0.72722,2.57400,1.04720,2.57400,1000,1700
15542,15.542,control,181,-0.05920,0.10000,0.04506,0.98950,2.57400,1.04720,2.57400,1000,1700
15562,15.562,control,-42,-0.05576,0.10000,0.08005,1.03679,2.57400,1.04720,2.57400,1000,1700
15582,15.582,control,-278,-0.05212,0.10000,0.10470,1.04532,2.57400,1.04720,2.57400,1000,1700
15602,15.602,control,-548,-0.04796,0.10000,0.12656,1.04686,2.57400,0.87883,2.57400,1000,1700
15622,15.622,control,-824,-0.04370,0.10000,0.14652,0.90913,2.57400,0.91653,2.57400,1000,1700
15642,15.642,control,-1111,-0.03927,0.10000,0.15941,0.91519,2.57400,0.64775,2.57400,1000,1700
15663,15.663,control,-1413,-0.03461,0.10000,0.17041,0.69598,2.57400,0.95830,2.57400,1000,1700
15683,15.683,control,-1686,-0.03040,0.10000,0.17404,0.91099,2.57400,0.25006,2.57400,1192,1700
15703,15.703,control,-1980,-0.02586,0.10000,0.17707,0.36924,2.57400,1.04720,2.57400,1000,1700
15723,15.723,control,-2282,-0.02120,0.10000,0.17960,0.92494,2.57400,-0.12341,2.57400,1427,1700
15743,15.743,control,-2619,-0.01600,0.10000,0.18414,0.06564,2.57400,1.04720,2.57400,1000,1700
15763,15.763,control,-2874,-0.01207,0.10000,0.18355,0.87019,2.57400,-0.30698,2.57400,1543,1700
15785,15.785,control,-3191,-0.00717,0.10000,0.18586,-0.09470,2.57400,1.04720,2.57400,1000,1700
15804,15.804,control,-3416,-0.00370,0.10000,0.17824,0.84128,2.57400,-0.44948,2.57400,1632,1700
15824,15.824,control,-3691,0.00054,0.10000,0.16926,-0.21672,2.57400,1.04720,2.57400,1000,1700
15844,15.844,control,-3927,0.00418,0.10000,0.16451,0.81928,2.57400,-0.51984,2.57400,1676,1700
15864,15.864,control,-4194,0.00830,0.10000,0.15768,-0.27836,2.57400,1.04720,2.57400,1000,1700
15884,15.884,control,-4362,0.01089,0.10000,0.14948,0.80816,2.57400,-0.56939,2.57400,1708,1700
15904,15.904,control,-4554,0.01386,0.10000,0.13805,-0.32098,2.57400,1.04720,2.57400,1000,1700
15924,15.924,control,-4655,0.01541,0.10000,0.12005,0.80048,2.57400,-0.43110,2.57400,1621,1700
15944,15.944,control,-4778,0.01731,0.10000,0.09909,-0.20901,2.57400,1.04720,2.57400,1000,1700
15964,15.964,control,-4812,0.01784,0.10000,0.07833,0.82067,2.57400,-0.18854,2.57400,1468,1700
15984,15.984,control,-4874,0.01879,0.10000,0.05806,-0.00655,2.57400,1.04720,2.57400,1000,1700
16006,16.006,control,-4898,0.01916,0.10000,0.04366,0.85718,2.57400,-0.01531,2.57400,1359,1700
16025,16.025,control,-4953,0.02001,0.10000,0.03200,0.14202,2.57400,1.04720,2.57400,1000,1700
16045,16.045,control,-4952,0.02000,0.10000,0.02472,0.88397,2.57400,0.05865,2.57400,1313,1700
16077,16.077,control,-5006,0.02083,0.10000,0.02167,0.20747,2.57400,1.04720,2.57400,1000,1700
16086,16.086,control,-5000,0.02074,0.10000,0.01752,0.89577,2.57400,0.06936,2.57400,1306,1700
16106,16.106,control,-5032,0.02123,0.10000,0.01379,0.21839,2.57400,1.04720,2.57400,1000,1700
16126,16.126,control,-5055,0.02159,0.10000,0.01526,0.89774,2.57400,0.05773,2.57400,1313,1700
16146,16.146,control,-5130,0.02274,0.10000,0.01797,0.20921,2.57400,1.04720,2.57400,1000,1700
16166,16.166,control,-5232,0.02432,0.10000,0.03045,0.89609,2.57400,-0.15849,2.57400,1449,1700
16186,16.186,control,-5400,0.02691,0.10000,0.04888,0.03168,2.57400,1.04720,2.57400,1000,1700
16206,16.206,control,-5487,0.02825,0.10000,0.06132,0.86407,2.57400,-0.47477,2.57400,1648,1700
16249,16.249,control,-5679,0.03121,0.10000,0.07769,-0.23334,2.57400,1.04720,2.57400,1000,1700
16268,16.268,control,-5845,0.03378,0.10000,0.08952,0.81628,2.57400,-0.77732,2.57400,1838,1700
16288,16.288,control,-5989,0.03600,0.10000,0.09047,-0.48995,2.57400,1.04720,2.57400,1000,1700
16308,16.308,control,-6070,0.03725,0.10000,0.09011,0.77001,2.57400,-0.77461,2.57400,1837,1700
16328,16.328,control,-6196,0.03919,0.10000,0.08287,-0.49608,2.57400,1.04720,2.57400,1000,1700
16348,16.348,control,-6221,0.03958,0.10000,0.06547,0.76890,2.57400,-0.62665,2.57400,1744,1700
16368,16.368,control,-6293,0.04069,0.10000,0.05248,-0.37500,2.57400,1.04720,2.57400,1000,1700
16389,16.389,control,-6280,0.04049,0.10000,0.03842,0.79074,2.57400,-0.47074,2.57400,1646,1700
16409,16.409,control,-6342,0.04144,0.10000,0.02730,-0.24326,2.57400,1.04720,2.57400,1000,1700
16429,16.429,control,-6337,0.04137,0.10000,0.02072,0.81449,2.57400,-0.40152,2.57400,1602,1700
16449,16.449,control,-6390,0.04218,0.10000,0.01669,-0.18224,2.57400,1.04720,2.57400,1000,1700
16470,16.470,control,-6378,0.04200,0.10000,0.01559,0.82550,2.57400,-0.40380,2.57400,1603,1700
16489,16.489,control,-6440,0.04296,0.10000,0.01526,-0.18212,2.57400,1.04720,2.57400,1000,1700
16509,16.509,control,-6431,0.04282,0.10000,0.01473,0.82552,2.57400,-0.42191,2.57400,1615,1700
16529,16.529,control,-6475,0.04350,0.10000,0.01360,-0.19696,2.57400,1.04720,2.57400,1000,1700
16549,16.549,control,-6481,0.04359,0.10000,0.01520,0.82284,2.57400,-0.44357,2.57400,1629,1700
16569,16.569,control,-6557,0.04476,0.10000,0.01720,-0.21520,2.57400,1.04720,2.57400,1000,1700
16589,16.589,control,-6609,0.04556,0.10000,0.02438,0.81955,2.57400,-0.57866,2.57400,1713,1700
16609,16.609,control,-6735,0.04751,0.10000,0.03540,-0.32653,2.57400,1.04720,2.57400,1000,1700
16629,16.629,control,-6857,0.04939,0.10000,0.05123,0.79948,2.57400,-0.88604,2.57400,1907,1700
16649,16.649,control,-7059,0.05251,0.10000,0.06959,-0.58209,2.57400,1.04720,2.57400,1000,1700
16670,16.670,control,-7149,0.05390,0.10000,0.07920,0.75339,2.57400,-1.04720,2.57400,2000,1700
16691,16.691,control,-7326,0.05663,0.10000,0.08759,-0.72250,2.57400,1.04720,2.57400,1000,1700
16710,16.710,control,-7377,0.05741,0.10000,0.08244,0.72807,2.57400,-1.04720,2.57400,2000,1700
16731,16.731,control,-7512,0.05950,0.10000,0.07366,-0.72707,2.57400,1.04720,2.57400,1000,1700
16751,16.751,control,-7514,0.05953,0.10000,0.06152,0.72725,2.57400,-1.04720,2.57400,2000,1700
16771,16.771,control,-7635,0.06139,0.10000,0.05183,-0.72722,2.57400,1.04720,2.57400,1000,1700
16792,16.792,control,-7649,0.06161,0.10000,0.04493,0.72722,2.57400,-1.03135,2.57400,1998,1700
16813,16.813,control,-7761,0.06334,0.10000,0.04037,-0.71423,2.57400,1.04720,2.57400,1000,1700
16833,16.833,control,-7779,0.06362,0.10000,0.04073,0.72956,2.57400,-1.04720,2.57400,2000,1700
16854,16.854,control,-7921,0.06581,0.10000,0.04311,-0.72680,2.57400,1.04720,2.57400,1000,1700
16874,16.874,control,-7992,0.06690,0.10000,0.04998,0.72730,2.57400,-1.04720,2.57400,2000,1700
16895,16.895,control,-8178,0.06977,0.10000,0.06003,-0.72721,2.57400,1.04720,2.57400,1000,1700
16916,16.916,control,-8240,0.07073,0.10000,0.06780,0.72722,2.57400,-1.04720,2.57400,2000,1700
16935,16.935,control,-8404,0.07326,0.10000,0.07251,-0.72722,2.57400,1.04720,2.57400,1000,1700
16955,16.955,control,-8475,0.07436,0.10000,0.07392,0.72722,2.57400,-1.04720,2.57400,2000,1700
16975,16.975,control,-8644,0.07696,0.10000,0.07251,-0.72722,2.57400,1.04720,2.57400,1000,1700
16995,16.995,control,-8768,0.07888,0.10000,0.07878,0.72722,2.57400,-1.04720,2.57400,2000,1700
17015,17.015,control,-8974,0.08205,0.10000,0.08520,-0.72722,2.57400,1.04720,2.57400,1000,1700
17036,17.036,control,-9105,0.08408,0.10000,0.09360,0.72722,2.57400,-1.04720,2.57400,2000,1700
17056,17.056,control,-9298,0.08705,0.10000,0.09872,-0.72722,2.57400,1.04720,2.57400,1000,1700
17076,17.076,control,-9366,0.08810,0.10000,0.09420,0.72722,2.57400,-1.04720,2.57400,2000,1700
17097,17.097,control,-9530,0.09063,0.10000,0.08831,-0.72722,2.57400,1.04720,2.57400,1000,1700
17118,17.118,control,-9569,0.09124,0.10000,0.07661,0.72722,2.57400,-1.04720,2.57400,2000,1700
17161,17.161,control,-9764,0.09424,0.10000,0.07331,-0.72722,2.57400,1.04720,2.57400,1000,1700
17180,17.180,control,-9929,0.09679,0.10000,0.08280,0.72722,2.57400,-1.04720,2.57400,2000,1700
17200,17.200,control,-10108,0.09955,0.10000,0.08727,-0.72722,2.57400,1.04720,2.57400,1000,1700
17220,17.220,control,-10213,0.10117,0.10000,0.09574,0.72722,2.57400,-1.04720,2.57400,2000,1700
17240,17.240,control,-10277,0.10216,0.10000,0.08413,-0.72722,2.57400,1.02571,2.57400,1000,1700
17261,17.261,control,-10309,0.10265,0.10000,0.06628,0.70961,2.57400,-1.04720,2.57400,2000,1700
17281,17.281,control,-10306,0.10261,0.10000,0.04127,-0.73040,2.57400,1.04720,2.57400,1000,1700
17302,17.302,control,-10290,0.10236,0.10000,0.02070,0.72665,2.57400,-1.04720,2.57400,2000,1700
17322,17.322,control,-10274,0.10211,0.10000,0.00589,-0.72732,2.57400,1.04720,2.57400,1000,1700
17342,17.342,control,-10271,0.10207,0.10000,-0.00234,0.72720,2.57400,-1.04720,2.57400,2000,1700
17363,17.363,control,-10277,0.10216,0.10000,-0.00383,-0.72722,2.57400,1.04720,2.57400,1000,1700
17383,17.383,control,-10289,0.10234,0.10000,-0.00126,0.72722,2.57400,-1.04720,2.57400,2000,1700
17403,17.403,control,-10305,0.10259,0.10000,0.00297,-0.72722,2.57400,1.04720,2.57400,1000,1700
17423,17.423,control,-10361,0.10346,0.10000,0.01061,0.72722,2.57400,-1.04720,2.57400,2000,1700
17443,17.443,control,-10383,0.10380,0.10000,0.01463,-0.72722,2.57400,1.04720,2.57400,1000,1700
17464,17.464,control,-10465,0.10506,0.10000,0.02340,0.72722,2.57400,-1.04720,2.57400,2000,1700
17485,17.485,control,-10664,0.10813,0.10000,0.04579,-0.72722,2.57400,1.04720,2.57400,1000,1700
17505,17.505,control,-10792,0.11011,0.10000,0.06029,0.72722,2.57400,-1.04720,2.57400,2000,1700
17526,17.526,control,-10972,0.11288,0.10000,0.08170,-0.72722,2.57400,0.71032,2.57400,1000,1700
17547,17.547,control,-11101,0.11487,0.10000,0.09320,0.45109,2.57400,-1.04720,2.57400,2000,1700
17568,17.568,control,-11278,0.11760,0.10000,0.09428,-0.77701,2.57400,0.57647,2.57400,1000,1700
17588,17.588,control,-11349,0.11870,0.10000,0.08844,0.33240,2.57400,-1.04720,2.57400,2000,1700
17608,17.608,control,-11509,0.12117,0.10000,0.08453,-0.79842,2.57400,0.60500,2.57400,1000,1700
17628,17.628,control,-11576,0.12220,0.10000,0.07666,0.35192,2.57400,-1.04720,2.57400,2000,1700
17649,17.649,control,-11722,0.12446,0.10000,0.07095,-0.79490,2.57400,0.61319,2.57400,1000,1700
17670,17.670,control,-11782,0.12538,0.10000,0.06805,0.35928,2.57400,-1.04720,2.57400,2000,1700
17690,17.690,control,-11923,0.12756,0.10000,0.06513,-0.79357,2.57400,0.56402,2.57400,1000,1700
17710,17.710,control,-11975,0.12836,0.10000,0.06263,0.31921,2.57400,-1.04720,2.57400,2000,1700
17730,17.730,control,-12139,0.13089,0.10000,0.06383,-0.80080,2.57400,0.48913,2.57400,1042,1700
17750,17.750,control,-12191,0.13169,0.10000,0.06332,0.25652,2.57400,-1.04720,2.57400,2000,1700
17770,17.770,control,-12334,0.13390,0.10000,0.06339,-0.81210,2.57400,0.42710,2.57400,1081,1700
17790,17.790,control,-12416,0.13516,0.10000,0.06665,0.20364,2.57400,-1.04720,2.57400,2000,1700
17812,17.812,control,-12591,0.13786,0.10000,0.06881,-0.82164,2.57400,0.27856,2.57400,1174,1700
17831,17.831,control,-12626,0.13840,0.10000,0.06763,0.08016,2.57400,-1.04720,2.57400,2000,1700
17851,17.851,control,-12787,0.14089,0.10000,0.06922,-0.84390,2.57400,0.23630,2.57400,1201,1700
17872,17.872,control,-12820,0.14140,0.10000,0.06440,0.04151,2.57400,-1.04720,2.57400,2000,1700
17892,17.892,control,-12774,0.14069,0.10000,0.03909,-0.85087,2.57400,0.52728,2.57400,1018,1700
17912,17.912,control,-12619,0.13830,0.10000,0.01097,0.27876,2.57400,-1.04720,2.57400,2000,1700
17932,17.932,control,-12581,0.13771,0.10000,-0.01896,-0.80809,2.57400,1.02708,2.57400,1000,1700
17952,17.952,control,-12463,0.13589,0.10000,-0.04425,0.69615,2.57400,-1.04720,2.57400,2000,1700
17972,17.972,control,-12436,0.13547,0.10000,-0.04978,-0.73282,2.57400,1.04720,2.57400,1000,1700
17992,17.992,control,-12329,0.13382,0.10000,-0.04626,0.72621,2.57400,-1.04720,2.57400,2000,1700
18012,18.012,control,-12332,0.13387,0.10000,-0.04077,-0.72740,2.57400,1.04720,2.57400,1000,1700
18055,18.055,control,-12272,0.13294,0.10000,-0.03286,0.72719,2.57400,-1.04720,2.57400,2000,1700
18074,18.074,control,-12187,0.13163,0.10000,-0.03675,-0.72723,2.57400,1.04720,2.57400,1000,1700
18094,18.094,control,-12189,0.13166,0.10000,-0.02615,0.72722,2.57400,-1.04720,2.57400,2000,1700
18114,18.114,control,-12256,0.13269,0.10000,-0.01605,-0.72722,2.57400,0.95433,2.57400,1000,1700
18135,18.135,control,-12295,0.13330,0.10000,-0.00233,0.65110,2.57400,-1.04720,2.57400,2000,1700
18155,18.155,control,-12410,0.13507,0.10000,0.02339,-0.74095,2.57400,0.56485,2.57400,1000,1700
18175,18.175,control,-12494,0.13637,0.10000,0.03996,0.32938,2.57400,-1.04720,2.57400,2000,1700
18195,18.195,control,-12675,0.13916,0.10000,0.05724,-0.79896,2.57400,0.28305,2.57400,1171,1700
18215,18.215,control,-12816,0.14134,0.10000,0.07344,0.08793,2.57400,-1.04720,2.57400,2000,1700
18235,18.235,control,-12817,0.14135,0.10000,0.06599,-0.84250,2.57400,0.24678,2.57400,1194,1700
18256,18.256,control,-12791,0.14095,0.10000,0.05188,0.05035,2.57400,-1.04720,2.57400,2000,1700
18275,18.275,control,-12807,0.14120,0.10000,0.02982,-0.84928,2.57400,0.58937,2.57400,1000,1700
18295,18.295,control,-12815,0.14132,0.10000,0.00884,0.32994,2.57400,-1.04720,2.57400,2000,1700
18315,18.315,control,-12794,0.14100,0.10000,0.00017,-0.79886,2.57400,0.73097,2.57400,1000,1700
18335,18.335,control,-12684,0.13930,0.10000,-0.01151,0.45510,2.57400,-1.04720,2.57400,2000,1700
18356,18.356,control,-12625,0.13839,0.10000,-0.02311,-0.77629,2.57400,0.96211,2.57400,1000,1700
18376,18.376,control,-12554,0.13729,0.10000,-0.03512,0.64863,2.57400,-1.04720,2.57400,2000,1700
18396,18.396,control,-12512,0.13664,0.10000,-0.04099,-0.74139,2.57400,1.04720,2.57400,1000,1700
18416,18.416,control,-12413,0.13512,0.10000,-0.04157,0.72466,2.57400,-1.04720,2.57400,2000,1700
18436,18.436,control,-12390,0.13476,0.10000,-0.03785,-0.72768,2.57400,1.04720,2.57400,1000,1700
18457,18.457,control,-12295,0.13330,0.10000,-0.03933,0.72714,2.57400,-1.04720,2.57400,2000,1700
18478,18.478,control,-12266,0.13285,0.10000,-0.03837,-0.72724,2.57400,1.04720,2.57400,1000,1700
18497,18.497,control,-12182,0.13155,0.10000,-0.03646,0.72722,2.57400,-1.04720,2.57400,2000,1700
18517,18.517,control,-12183,0.13157,0.10000,-0.03330,-0.72722,2.57400,1.04720,2.57400,1000,1700
18538,18.538,control,-12124,0.13066,0.10000,-0.02846,0.72722,2.57400,-1.04720,2.57400,2000,1700
18559,18.559,control,-12117,0.13055,0.10000,-0.02463,-0.72722,2.57400,1.04720,2.57400,1000,1700
18579,18.579,control,-12083,0.13003,0.10000,-0.01808,0.72722,2.57400,-1.04720,2.57400,2000,1700
18600,18.600,control,-12077,0.12993,0.10000,-0.01687,-0.72722,2.57400,1.04720,2.57400,1000,1700
18620,18.620,control,-12069,0.12981,0.10000,-0.01100,0.72722,2.57400,-1.04720,2.57400,2000,1700
18640,18.640,control,-12215,0.13206,0.10000,0.00728,-0.72722,2.57400,0.76737,2.57400,1000,1700
18661,18.661,control,-12267,0.13286,0.10000,0.02206,0.49786,2.57400,-1.04720,2.57400,2000,1700
18681,18.681,control,-12299,0.13336,0.10000,0.03060,-0.76858,2.57400,0.62465,2.57400,1000,1700
18702,18.702,control,-12290,0.13322,0.10000,0.03305,0.37341,2.57400,-1.04720,2.57400,2000,1700
18721,18.721,control,-12253,0.13265,0.10000,0.01402,-0.79102,2.57400,0.85062,2.57400,1000,1700
18741,18.741,control,-12211,0.13200,0.10000,-0.00184,0.55459,2.57400,-1.04720,2.57400,2000,1700
18761,18.761,control,-12146,0.13100,0.10000,-0.01708,-0.75835,2.57400,1.04720,2.57400,1000,1700
18781,18.781,control,-12107,0.13040,0.10000,-0.02489,0.72161,2.57400,-1.04720,2.57400,2000,1700
18801,18.801,control,-12065,0.12975,0.10000,-0.02777,-0.72823,2.57400,1.04720,2.57400,1000,1700
18821,18.821,control,-12040,0.12936,0.10000,-0.02680,0.72704,2.57400,-1.04720,2.57400,2000,1700
18841,18.841,control,-12023,0.12910,0.10000,-0.02133,-0.72725,2.57400,1.04720,2.57400,1000,1700
18861,18.861,control,-12045,0.12944,0.10000,-0.01309,0.72721,2.57400,-1.04720,2.57400,2000,1700
18882,18.882,control,-12056,0.12961,0.10000,-0.00490,-0.72722,2.57400,0.95244,2.57400,1000,1700
18928,18.928,control,-12126,0.13069,0.10000,0.00782,0.64955,2.57400,-1.04720,2.57400,2000,1700
18947,18.947,control,-12142,0.13094,0.10000,0.01520,-0.74123,2.57400,0.76804,2.57400,1000,1700
18967,18.967,control,-12153,0.13111,0.10000,0.01622,0.49587,2.57400,-1.04720,2.57400,2000,1700
18987,18.987,control,-12295,0.13330,0.10000,0.03068,-0.76894,2.57400,0.62673,2.57400,1000,1700
19008,19.008,control,-12452,0.13572,0.10000,0.04441,0.37506,2.57400,-1.04720,2.57400,2000,1700
19028,19.028,control,-12683,0.13928,0.10000,0.07176,-0.79073,2.57400,0.12970,2.57400,1268,1700
19048,19.048,control,-12798,0.14106,0.10000,0.09119,-0.03628,2.57400,-1.04720,2.57400,2000,1700
19068,19.068,control,-12813,0.14129,0.10000,0.08331,-0.86490,2.57400,0.15192,2.57400,1254,1700
19088,19.088,control,-12783,0.14083,0.10000,0.06074,-0.03144,2.57400,-1.04720,2.57400,2000,1700
19108,19.108,control,-12819,0.14138,0.10000,0.03291,-0.86403,2.57400,0.59345,2.57400,1000,1700
19128,19.128,control,-12813,0.14129,0.10000,0.01149,0.33063,2.57400,-1.04720,2.57400,2000,1700
19149,19.149,control,-12793,0.14098,0.10000,0.00129,-0.79874,2.57400,0.72121,2.57400,1000,1700
19168,19.168,control,-12706,0.13964,0.10000,-0.00793,0.44712,2.57400,-1.04720,2.57400,2000,1700
19188,19.188,control,-12639,0.13860,0.10000,-0.02182,-0.77773,2.57400,0.94754,2.57400,1000,1700
19208,19.208,control,-12536,0.13702,0.10000,-0.03646,0.63643,2.57400,-1.04720,2.57400,2000,1700
19228,19.228,control,-12449,0.13567,0.10000,-0.04809,-0.74359,2.57400,1.04720,2.57400,1000,1700
19248,19.248,control,-12306,0.13347,0.10000,-0.05763,0.72427,2.57400,-1.04720,2.57400,2000,1700
19268,19.268,control,-12221,0.13215,0.10000,-0.06244,-0.72775,2.57400,1.04720,2.57400,1000,1700
19288,19.288,control,-12059,0.12966,0.10000,-0.07025,0.72712,2.57400,-1.04720,2.57400,2000,1700
19308,19.308,control,-11978,0.12841,0.10000,-0.07195,-0.72724,2.57400,1.04720,2.57400,1000,1700
19329,19.329,control,-11839,0.12626,0.10000,-0.07202,0.72722,2.57400,-1.04720,2.57400,2000,1700
19361,19.361,control,-11810,0.12581,0.10000,-0.06600,-0.72722,2.57400,1.04720,2.57400,1000,1700
19371,19.371,control,-11689,0.12395,0.10000,-0.05976,0.72722,2.57400,-1.04720,2.57400,2000,1700
19390,19.390,control,-11737,0.12469,0.10000,-0.04396,-0.72722,2.57400,1.04720,2.57400,1000,1700
19411,19.411,control,-11810,0.12581,0.10000,-0.01632,0.72722,2.57400,-1.04720,2.57400,2000,1700
19432,19.432,control,-11828,0.12609,0.10000,-0.00295,-0.72722,2.57400,1.04569,2.57400,1000,1700
19452,19.452,control,-11719,0.12441,0.10000,0.00235,0.72598,2.57400,-1.04720,2.57400,2000,1700
19472,19.472,control,-11655,0.12342,0.10000,-0.00815,-0.72744,2.57400,1.04720,2.57400,1000,1700
19492,19.492,control,-11500,0.12103,0.10000,-0.03593,0.72718,2.57400,-1.04720,2.57400,2000,1700
19512,19.512,control,-11421,0.11981,0.10000,-0.05474,-0.72723,2.57400,1.04720,2.57400,1000,1700
19532,19.532,control,-11240,0.11702,0.10000,-0.06816,0.72722,2.57400,-1.04720,2.57400,2000,1700
19552,19.552,control,-11155,0.11571,0.10000,-0.07445,-0.72722,2.57400,1.04720,2.57400,1000,1700
19573,19.573,control,-10963,0.11274,0.10000,-0.08034,0.72722,2.57400,-1.04720,2.57400,2000,1700
19592,19.592,control,-10888,0.11159,0.10000,-0.08167,-0.72722,2.57400,1.04720,2.57400,1000,1700
19613,19.613,control,-10710,0.10884,0.10000,-0.08174,0.72722,2.57400,-1.04720,2.57400,2000,1700
19634,19.634,control,-10648,0.10788,0.10000,-0.07928,-0.72722,2.57400,1.04720,2.57400,1000,1700
19654,19.654,control,-10515,0.10583,0.10000,-0.07217,0.72722,2.57400,-1.04720,2.57400,2000,1700
19674,19.674,control,-10468,0.10511,0.10000,-0.06701,-0.72722,2.57400,1.04720,2.57400,1000,1700
19695,19.695,control,-10344,0.10319,0.10000,-0.05964,0.72722,2.57400,-1.04720,2.57400,2000,1700
19715,19.715,control,-10280,0.10221,0.10000,-0.05764,-0.72722,2.57400,1.04720,2.57400,1000,1700
19735,19.735,control,-10166,0.10045,0.10000,-0.05499,0.72722,2.57400,-1.04720,2.57400,2000,1700
19755,19.755,control,-10121,0.09975,0.10000,-0.05397,-0.72722,2.57400,1.04720,2.57400,1000,1700
19775,19.775,control,-10025,0.09827,0.10000,-0.05065,0.72722,2.57400,-1.04720,2.57400,2000,1700
19814,19.814,control,-9906,0.09644,0.10000,-0.05559,-0.72722,2.57400,1.04720,2.57400,1000,1700
19833,19.833,control,-9976,0.09752,0.10000,-0.03720,0.72722,2.57400,-1.04720,2.57400,2000,1700
19853,19.853,control,-10018,0.09816,0.10000,-0.02228,-0.72722,2.57400,1.04720,2.57400,1000,1700
19873,19.873,control,-9956,0.09721,0.10000,-0.01414,0.72722,2.57400,-1.04720,2.57400,2000,1700
19893,19.893,control,-9920,0.09665,0.10000,-0.00273,-0.72722,2.57400,1.04720,2.57400,1000,1700
19913,19.913,control,-9792,0.09468,0.10000,-0.02069,0.72722,2.57400,-1.04720,2.57400,2000,1700
19933,19.933,control,-9744,0.09394,0.10000,-0.03580,-0.72722,2.57400,1.04720,2.57400,1000,1700
19954,19.954,control,-9584,0.09147,0.10000,-0.05092,0.72722,2.57400,-1.04720,2.57400,2000,1700
19974,19.974,control,-9512,0.09036,0.10000,-0.05934,-0.72722,2.57400,1.04720,2.57400,1000,1700
19995,19.995,control,-9362,0.08804,0.10000,-0.06425,0.72722,2.57400,-0.89409,2.57400,1912,1700
20015,20.015,control,-9287,0.08688,0.10000,-0.06863,-0.60172,2.57400,1.04720,2.57400,1000,1700
20036,20.036,control,-9168,0.08505,0.10000,-0.06552,0.74985,2.57400,-0.84598,2.57400,1882,1700
20055,20.055,control,-9110,0.08415,0.10000,-0.06308,-0.55821,2.57400,1.04720,2.57400,1000,1700
20075,20.075,control,-9050,0.08323,0.10000,-0.05262,0.75770,2.57400,-0.92296,2.57400,1930,1700
20095,20.095,control,-9034,0.08298,0.10000,-0.04311,-0.61989,2.57400,1.04720,2.57400,1000,1700
20115,20.115,control,-8998,0.08243,0.10000,-0.03129,0.74657,2.57400,-1.04720,2.57400,2000,1700
20136,20.136,control,-9036,0.08301,0.10000,-0.01738,-0.72373,2.57400,1.04720,2.57400,1000,1700
20157,20.157,control,-9020,0.08276,0.10000,-0.00845,0.72785,2.57400,-1.04720,2.57400,2000,1700
20177,20.177,control,-9070,0.08354,0.10000,0.00135,-0.72711,2.57400,1.04720,2.57400,1000,1700
20197,20.197,control,-9070,0.08354,0.10000,0.00818,0.72724,2.57400,-1.04720,2.57400,2000,1700
20217,20.217,control,-9133,0.08451,0.10000,0.01293,-0.72722,2.57400,1.04720,2.57400,1000,1700
20238,20.238,control,-9137,0.08457,0.10000,0.01652,0.72722,2.57400,-1.04720,2.57400,2000,1700
20259,20.259,control,-9202,0.08557,0.10000,0.01921,-0.72722,2.57400,1.04720,2.57400,1000,1700
20278,20.278,control,-9217,0.08580,0.10000,0.02164,0.72722,2.57400,-1.04720,2.57400,2000,1700
20298,20.298,control,-9292,0.08696,0.10000,0.02367,-0.72722,2.57400,1.04720,2.57400,1000,1700
20318,20.318,control,-9321,0.08741,0.10000,0.02697,0.72722,2.57400,-1.04720,2.57400,2000,1700
20338,20.338,control,-9427,0.08904,0.10000,0.03239,-0.72722,2.57400,1.04720,2.57400,1000,1700
20359,20.359,control,-9483,0.08991,0.10000,0.03845,0.72722,2.57400,-1.04720,2.57400,2000,1700
20380,20.380,control,-9619,0.09201,0.10000,0.04685,-0.72722,2.57400,1.04720,2.57400,1000,1700
20400,20.400,control,-9716,0.09350,0.10000,0.05672,0.72722,2.57400,-1.04720,2.57400,2000,1700
20420,20.420,control,-9939,0.09694,0.10000,0.07232,-0.72722,2.57400,1.04720,2.57400,1000,1700
20440,20.440,control,-10067,0.09892,0.10000,0.08477,0.72722,2.57400,-1.04720,2.57400,2000,1700
20460,20.460,control,-10218,0.10125,0.10000,0.09013,-0.72722,2.57400,1.00114,2.57400,1000,1700
20481,20.481,control,-10312,0.10270,0.10000,0.09141,0.68947,2.57400,-1.04720,2.57400,2000,1700
20500,20.500,control,-10379,0.10373,0.10000,0.07495,-0.73403,2.57400,1.04720,2.57400,1000,1700
20521,20.521,control,-10451,0.10484,0.10000,0.06396,0.72599,2.57400,-1.04720,2.57400,2000,1700
20541,20.541,control,-10515,0.10583,0.10000,0.05127,-0.72744,2.57400,1.04720,2.57400,1000,1700
20562,20.562,control,-10590,0.10699,0.10000,0.04541,0.72718,2.57400,-1.04720,2.57400,2000,1700
20582,20.582,control,-10645,0.10784,0.10000,0.04235,-0.72723,2.57400,1.04720,2.57400,1000,1700
