t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
15369,15.369,control,4707,-0.10827,-0.10000,-0.41302,1.01059,2.57400,1.04720,2.57400,1000,1700
15389,15.389,control,5185,-0.11565,-0.10000,-0.41607,1.04060,2.57400,1.04720,2.57400,1000,1700
15410,15.410,control,5625,-0.12243,-0.10000,-0.33489,1.04601,2.57400,1.02755,2.57400,1000,1700
15430,15.430,control,5969,-0.12774,-0.10000,-0.29251,1.03088,2.57400,0.85687,2.57400,1000,1700
15450,15.450,control,6217,-0.13157,-0.10000,-0.25084,0.88825,2.57400,0.96854,2.57400,1000,1700
15471,15.471,control,6356,-0.13371,-0.10000,-0.20173,0.95406,2.57400,0.43418,2.57400,1076,1700
15491,15.491,control,6361,-0.13379,-0.10000,-0.14001,0.52793,2.57400,0.96733,2.57400,1000,1700
15514,15.514,control,6205,-0.13138,0.10000,-0.06749,0.88809,2.57400,1.04720,2.57400,1000,1700
15532,15.532,control,5867,-0.12617,0.10000,0.01755,1.01851,2.57400,1.04720,2.57400,1000,1700
15553,15.553,control,5511,-0.12068,0.10000,0.09653,1.04202,2.57400,1.04720,2.57400,1000,1700
15572,15.572,control,5123,-0.11469,0.10000,0.16267,1.04626,2.57400,1.04720,2.57400,1000,1700
15592,15.592,control,4748,-0.10890,0.10000,0.20617,1.04703,2.57400,1.04720,2.57400,1000,1700
15612,15.612,control,4357,-0.10287,0.10000,0.22494,1.04717,2.57400,1.04720,2.57400,1000,1700
15633,15.633,control,3984,-0.09711,0.10000,0.23241,1.04719,2.57400,1.04720,2.57400,1000,1700
15654,15.654,control,3600,-0.09119,0.10000,0.23422,1.04720,2.57400,1.04720,2.57400,1000,1700
15674,15.674,control,3218,-0.08529,0.10000,0.23552,1.04720,2.57400,1.04720,2.57400,1000,1700
15695,15.695,control,2829,-0.07929,0.10000,0.23569,1.04720,2.57400,0.89527,2.57400,1000,1700
15716,15.716,control,2433,-0.07318,0.10000,0.23823,0.92267,2.57400,0.99578,2.57400,1000,1700
15736,15.736,control,2071,-0.06760,0.10000,0.23661,0.98260,2.57400,0.68306,2.57400,1000,1700
15756,15.756,control,1731,-0.06235,0.10000,0.23159,0.73707,2.57400,1.04720,2.57400,1000,1700
15777,15.777,control,1389,-0.05707,0.10000,0.22501,0.99127,2.57400,0.43337,2.57400,1077,1700
15796,15.796,control,1033,-0.05158,0.10000,0.21871,0.53397,2.57400,1.04720,2.57400,1000,1700
15816,15.816,control,623,-0.04526,0.10000,0.22201,0.95465,2.57400,0.18127,2.57400,1235,1700
15836,15.836,control,265,-0.03973,0.10000,0.22494,0.32073,2.57400,1.04720,2.57400,1000,1700
15857,15.857,control,-67,-0.03461,0.10000,0.22474,0.91620,2.57400,-0.08017,2.57400,1400,1700
15877,15.877,control,-366,-0.03000,0.10000,0.21852,0.09951,2.57400,1.04720,2.57400,1000,1700
15898,15.898,control,-588,-0.02657,0.10000,0.19635,0.87630,2.57400,0.01977,2.57400,1337,1700
15918,15.918,control,-832,-0.02280,0.10000,0.17739,0.17423,2.57400,1.04720,2.57400,1000,1700
15938,15.938,control,-973,-0.02063,0.10000,0.15107,0.88978,2.57400,0.20041,2.57400,1223,1700
15958,15.958,control,-1290,-0.01574,0.10000,0.14512,0.32472,2.57400,1.04720,2.57400,1000,1700
15979,15.979,control,-1556,-0.01163,0.10000,0.14809,0.91692,2.57400,-0.12437,2.57400,1428,1700
16000,16.000,control,-1888,-0.00651,0.10000,0.15848,0.06340,2.57400,1.04720,2.57400,1000,1700
16019,16.019,control,-2156,-0.00238,0.10000,0.17532,0.86979,2.57400,-0.53737,2.57400,1688,1700
16039,16.039,control,-2422,0.00173,0.10000,0.17486,-0.28362,2.57400,1.04720,2.57400,1000,1700
16059,16.059,control,-2648,0.00522,0.10000,0.17040,0.80721,2.57400,-0.57403,2.57400,1711,1700
16079,16.079,control,-2840,0.00818,0.10000,0.15394,-0.32496,2.57400,1.04720,2.57400,1000,1700
16099,16.099,control,-2981,0.01035,0.10000,0.13529,0.79976,2.57400,-0.40539,2.57400,1604,1700
16119,16.119,control,-3091,0.01205,0.10000,0.11284,-0.18807,2.57400,1.04720,2.57400,1000,1700
16139,16.139,control,-3189,0.01356,0.10000,0.09229,0.82444,2.57400,-0.18750,2.57400,1467,1700
16159,16.159,control,-3254,0.01457,0.10000,0.07240,-0.00502,2.57400,1.04720,2.57400,1000,1700
16179,16.179,control,-3323,0.01563,0.10000,0.05866,0.85745,2.57400,-0.03790,2.57400,1373,1700
16200,16.200,control,-3392,0.01669,0.10000,0.05011,0.12355,2.57400,1.04720,2.57400,1000,1700
16238,16.238,control,-3513,0.01856,0.10000,0.05003,0.88064,2.57400,-0.11214,2.57400,1420,1700
16257,16.257,control,-3611,0.02007,0.10000,0.05357,0.06689,2.57400,1.04720,2.57400,1000,1700
16277,16.277,control,-3645,0.02060,0.10000,0.05085,0.87042,2.57400,-0.15756,2.57400,1449,1700
16297,16.297,control,-3771,0.02254,0.10000,0.05619,0.02781,2.57400,1.04720,2.57400,1000,1700
16318,16.318,control,-3884,0.02429,0.10000,0.05693,0.86337,2.57400,-0.30947,2.57400,1544,1700
16338,16.338,control,-4064,0.02706,0.10000,0.06601,-0.09797,2.57400,1.04720,2.57400,1000,1700
16358,16.358,control,-4132,0.02811,0.10000,0.07240,0.84069,2.57400,-0.50946,2.57400,1670,1700
16378,16.378,control,-4371,0.03180,0.10000,0.08652,-0.26599,2.57400,1.04720,2.57400,1000,1700
16399,16.399,control,-4553,0.03461,0.10000,0.09821,0.81039,2.57400,-0.86569,2.57400,1894,1700
16419,16.419,control,-4725,0.03726,0.10000,0.10086,-0.56345,2.57400,1.04720,2.57400,1000,1700
16440,16.440,control,-4908,0.04009,0.10000,0.11407,0.75675,2.57400,-1.04265,2.57400,2000,1700
16459,16.459,control,-5034,0.04203,0.10000,0.10583,-0.71817,2.57400,1.04720,2.57400,1000,1700
16479,16.479,control,-5180,0.04428,0.10000,0.09947,0.72885,2.57400,-0.97453,2.57400,1962,1700
16499,16.499,control,-5259,0.04550,0.10000,0.08752,-0.66736,2.57400,1.04720,2.57400,1000,1700
16520,16.520,control,-5395,0.04760,0.10000,0.07885,0.73801,2.57400,-0.91921,2.57400,1928,1700
16541,16.541,control,-5507,0.04933,0.10000,0.07474,-0.62036,2.57400,1.04720,2.57400,1000,1700
16561,16.561,control,-5648,0.05150,0.10000,0.07297,0.74649,2.57400,-1.01113,2.57400,1985,1700
16581,16.581,control,-5765,0.05331,0.10000,0.07654,-0.69418,2.57400,1.04720,2.57400,1000,1700
16601,16.601,control,-5905,0.05547,0.10000,0.07805,0.73318,2.57400,-1.04720,2.57400,2000,1700
16621,16.621,control,-6025,0.05732,0.10000,0.07936,-0.72615,2.57400,1.04720,2.57400,1000,1700
16642,16.642,control,-6210,0.06018,0.10000,0.08451,0.72741,2.57400,-1.04720,2.57400,2000,1700
16663,16.663,control,-6344,0.06224,0.10000,0.08789,-0.72719,2.57400,1.04720,2.57400,1000,1700
16682,16.682,control,-6516,0.06490,0.10000,0.09236,0.72723,2.57400,-1.04720,2.57400,2000,1700
16702,16.702,control,-6706,0.06783,0.10000,0.10126,-0.72722,2.57400,1.04720,2.57400,1000,1700
16722,16.722,control,-6890,0.07067,0.10000,0.10382,0.72722,2.57400,-1.04720,2.57400,2000,1700
16743,16.743,control,-7049,0.07312,0.10000,0.10729,-0.72722,2.57400,1.04720,2.57400,1000,1700
16763,16.763,control,-7188,0.07527,0.10000,0.10477,0.72722,2.57400,-1.04720,2.57400,2000,1700
16783,16.783,control,-7319,0.07729,0.10000,0.09764,-0.72722,2.57400,1.04720,2.57400,1000,1700
16803,16.803,control,-7404,0.07860,0.10000,0.08481,0.72722,2.57400,-1.04720,2.57400,2000,1700
16824,16.824,control,-7499,0.08006,0.10000,0.07405,-0.72722,2.57400,1.04720,2.57400,1000,1700
16845,16.845,control,-7617,0.08189,0.10000,0.06855,0.72722,2.57400,-1.04720,2.57400,2000,1700
16866,16.866,control,-7750,0.08394,0.10000,0.06712,-0.72722,2.57400,1.04720,2.57400,1000,1700
16887,16.887,control,-7850,0.08548,0.10000,0.06831,0.72722,2.57400,-1.04720,2.57400,2000,1700
16906,16.906,control,-7993,0.08769,0.10000,0.07385,-0.72722,2.57400,1.04720,2.57400,1000,1700
16926,16.926,control,-8076,0.08897,0.10000,0.07173,0.72722,2.57400,-1.04720,2.57400,2000,1700
16946,16.946,control,-8201,0.09090,0.10000,0.07023,-0.72722,2.57400,1.04720,2.57400,1000,1700
16966,16.966,control,-8314,0.09264,0.10000,0.07118,0.72722,2.57400,-1.04720,2.57400,2000,1700
16986,16.986,control,-8479,0.09519,0.10000,0.07385,-0.72722,2.57400,1.04720,2.57400,1000,1700
17007,17.007,control,-8603,0.09710,0.10000,0.07907,0.72722,2.57400,-1.04720,2.57400,2000,1700
17027,17.027,control,-8755,0.09944,0.10000,0.08356,-0.72722,2.57400,1.04720,2.57400,1000,1700
17048,17.048,control,-8914,0.10190,0.10000,0.08987,0.72722,2.57400,-1.04720,2.57400,2000,1700
17068,17.068,control,-9137,0.10534,0.10000,0.09803,-0.72722,2.57400,0.80264,2.57400,1000,1700
17088,17.088,control,-9257,0.10719,0.10000,0.10005,0.52677,2.57400,-1.04720,2.57400,2000,1700
17130,17.130,control,-9539,0.11154,0.10000,0.11469,-0.76337,2.57400,0.55153,2.57400,1003,1700
17149,17.149,control,-9736,0.11458,0.10000,0.12319,0.31442,2.57400,-1.04720,2.57400,2000,1700
17169,17.169,control,-9875,0.11673,0.10000,0.11667,-0.80166,2.57400,0.46800,2.57400,1055,1700
17189,17.189,control,-9951,0.11790,0.10000,0.10996,0.23905,2.57400,-1.04720,2.57400,2000,1700
17209,17.209,control,-10035,0.11919,0.10000,0.08656,-0.81525,2.57400,0.69166,2.57400,1000,1700
17230,17.230,control,-10038,0.11924,0.10000,0.05859,0.41992,2.57400,-1.04720,2.57400,2000,1700
17250,17.250,control,-10100,0.12020,0.10000,0.04188,-0.78263,2.57400,0.97368,2.57400,1000,1700
17270,17.270,control,-10069,0.11972,0.10000,0.02531,0.65697,2.57400,-1.04720,2.57400,2000,1700
17290,17.290,control,-10090,0.12004,0.10000,0.01353,-0.73989,2.57400,1.04720,2.57400,1000,1700
17310,17.310,control,-10062,0.11961,0.10000,0.00665,0.72494,2.57400,-1.04720,2.57400,2000,1700
17331,17.331,control,-10096,0.12014,0.10000,0.00156,-0.72763,2.57400,1.04720,2.57400,1000,1700
17353,17.353,control,-10088,0.12001,0.10000,0.00252,0.72715,2.57400,-1.04720,2.57400,2000,1700
17372,17.372,control,-10158,0.12109,0.10000,0.00810,-0.72723,2.57400,1.04720,2.57400,1000,1700
17392,17.392,control,-10196,0.12168,0.10000,0.01690,0.72722,2.57400,-1.04720,2.57400,2000,1700
17412,17.412,control,-10333,0.12379,0.10000,0.03067,-0.72722,2.57400,0.81993,2.57400,1000,1700
17432,17.432,control,-10419,0.12512,0.10000,0.04495,0.54094,2.57400,-1.04720,2.57400,2000,1700
17452,17.452,control,-10581,0.12762,0.10000,0.05917,-0.76081,2.57400,0.53204,2.57400,1015,1700
17472,17.472,control,-10657,0.12879,0.10000,0.06754,0.29891,2.57400,-1.04720,2.57400,2000,1700
17492,17.492,control,-10843,0.13166,0.10000,0.07535,-0.80446,2.57400,0.37207,2.57400,1115,1700
17512,17.512,control,-10972,0.13365,0.10000,0.08233,0.15991,2.57400,-1.04720,2.57400,2000,1700
17533,17.533,control,-11245,0.13786,0.10000,0.09642,-0.82952,2.57400,0.05385,2.57400,1316,1700
17553,17.553,control,-11443,0.14092,0.10000,0.11382,-0.10544,2.57400,-1.04720,2.57400,2000,1700
17574,17.574,control,-11705,0.14496,0.10000,0.12725,-0.87737,2.57400,-0.32137,2.57400,1552,1700
17593,17.593,control,-11948,0.14871,0.10000,0.14359,-0.42163,2.57400,-1.04720,2.57400,2000,1700
17613,17.613,control,-12123,0.15141,0.10000,0.13791,-0.93439,2.57400,-0.47426,2.57400,1648,1700
17633,17.633,control,-12255,0.15345,0.10000,0.12907,-0.55723,2.57400,-1.04720,2.57400,2000,1700
17653,17.653,control,-12310,0.15430,0.10000,0.10407,-0.95884,2.57400,-0.20313,2.57400,1477,1700
17674,17.674,control,-12288,0.15396,0.10000,0.06794,-0.33941,2.57400,-1.04720,2.57400,2000,1700
17694,17.694,control,-12166,0.15207,0.10000,0.02503,-0.91956,2.57400,0.46786,2.57400,1055,1700
17714,17.714,control,-11911,0.14814,0.10000,-0.02965,0.21767,2.57400,-1.04720,2.57400,2000,1700
17734,17.734,control,-11637,0.14391,0.10000,-0.08158,-0.81911,2.57400,1.04720,2.57400,1000,1700
17755,17.755,control,-11246,0.13788,0.10000,-0.13702,0.71065,2.57400,-1.04720,2.57400,2000,1700
17776,17.776,control,-10898,0.13251,0.10000,-0.17806,-0.73021,2.57400,1.04720,2.57400,1000,1700
17795,17.795,control,-10503,0.12641,0.10000,-0.20549,0.72668,2.57400,-0.84639,2.57400,1882,1700
17815,17.815,control,-10172,0.12131,0.10000,-0.21988,-0.56272,2.57400,1.04720,2.57400,1000,1700
17836,17.836,control,-9759,0.11494,0.10000,-0.22657,0.75688,2.57400,-0.37531,2.57400,1586,1700
17857,17.857,control,-9373,0.10898,0.10000,-0.23268,-0.17115,2.57400,1.04720,2.57400,1000,1700
17877,17.877,control,-8925,0.10207,0.10000,-0.24024,0.82750,2.57400,-0.02847,2.57400,1367,1700
17897,17.897,control,-8437,0.09454,0.10000,-0.25946,0.12589,2.57400,1.04720,2.57400,1000,1700
17918,17.918,control,-7963,0.08722,0.10000,-0.27182,0.88106,2.57400,0.58228,2.57400,1000,1700
17938,17.938,control,-7494,0.07999,0.10000,-0.28449,0.63616,2.57400,1.04720,2.57400,1000,1700
17958,17.958,control,-7024,0.07274,0.10000,-0.29067,0.97308,2.57400,0.97179,2.57400,1000,1700
17979,17.979,control,-6571,0.06575,0.10000,-0.28874,0.97202,2.57400,1.04720,2.57400,1000,1700
18021,18.021,control,-5848,0.05459,0.10000,-0.31506,1.03364,2.57400,1.04720,2.57400,1000,1700
18040,18.040,control,-5632,0.05126,0.10000,-0.29563,1.04475,2.57400,1.04720,2.57400,1000,1700
18060,18.060,control,-5519,0.04951,0.10000,-0.25124,1.04676,2.57400,1.04720,2.57400,1000,1700
18080,18.080,control,-5524,0.04959,0.10000,-0.18846,1.04712,2.57400,0.60571,2.57400,1000,1700
18101,18.101,control,-5761,0.05325,0.10000,-0.06593,0.68531,2.57400,0.31995,2.57400,1148,1700
18121,18.121,control,-6064,0.05792,0.10000,0.02688,0.38584,2.57400,0.10785,2.57400,1282,1700
18141,18.141,control,-6433,0.06362,0.10000,0.10678,0.15798,2.57400,-0.20294,2.57400,1477,1700
18162,18.162,control,-6889,0.07065,0.10000,0.17946,-0.13786,2.57400,-0.31997,2.57400,1551,1700
18182,18.182,control,-7360,0.07792,0.10000,0.22654,-0.28713,2.57400,-0.58802,2.57400,1719,1700
18202,18.202,control,-7820,0.08502,0.10000,0.25762,-0.53376,2.57400,-0.46273,2.57400,1641,1700
18222,18.222,control,-8276,0.09205,0.10000,0.27634,-0.47554,2.57400,-0.99694,2.57400,1977,1700
18243,18.243,control,-8726,0.09900,0.10000,0.28131,-0.90292,2.57400,-0.17823,2.57400,1462,1700
18262,18.262,control,-9124,0.10514,0.10000,0.27492,-0.30891,2.57400,-1.04720,2.57400,2000,1700
18282,18.282,control,-9414,0.10961,0.10000,0.25464,-0.91406,2.57400,-0.24712,2.57400,1505,1700
18302,18.302,control,-9551,0.11173,0.10000,0.21410,-0.36739,2.57400,-1.04720,2.57400,2000,1700
18323,18.323,control,-9566,0.11196,0.10000,0.15496,-0.92461,2.57400,0.58936,2.57400,1000,1700
18344,18.344,control,-9449,0.11015,0.10000,0.08159,0.31635,2.57400,-1.04720,2.57400,2000,1700
18365,18.365,control,-9272,0.10742,0.10000,0.00914,-0.80131,2.57400,1.04720,2.57400,1000,1700
18385,18.385,control,-9019,0.10352,0.10000,-0.05472,0.71386,2.57400,-1.04720,2.57400,2000,1700
18405,18.405,control,-8781,0.09985,0.10000,-0.10120,-0.72963,2.57400,1.04720,2.57400,1000,1700
18425,18.425,control,-8468,0.09502,0.10000,-0.13632,0.72679,2.57400,-0.47333,2.57400,1647,1700
18445,18.445,control,-8222,0.09122,0.10000,-0.15430,-0.25692,2.57400,1.04720,2.57400,1000,1700
18466,18.466,control,-7920,0.08656,0.10000,-0.16499,0.81203,2.57400,-0.16913,2.57400,1456,1700
18485,18.485,control,-7671,0.08272,0.10000,-0.16939,0.00780,2.57400,1.04720,2.57400,1000,1700
18505,18.505,control,-7301,0.07701,0.10000,-0.17686,0.85976,2.57400,0.11539,2.57400,1277,1700
18526,18.526,control,-6925,0.07121,0.10000,-0.19314,0.24962,2.57400,1.04720,2.57400,1000,1700
18546,18.546,control,-6534,0.06517,0.10000,-0.20764,0.90337,2.57400,0.64971,2.57400,1000,1700
18566,18.566,control,-6148,0.05922,0.10000,-0.22679,0.69545,2.57400,1.04720,2.57400,1000,1700
18586,18.586,control,-5817,0.05411,0.10000,-0.22832,0.98377,2.57400,0.97721,2.57400,1000,1700
18607,18.607,control,-5518,0.04950,0.10000,-0.22046,0.97839,2.57400,1.04720,2.57400,1000,1700
18627,18.627,control,-5304,0.04620,0.10000,-0.19899,1.03479,2.57400,0.83687,2.57400,1000,1700
18647,18.647,control,-5175,0.04421,0.10000,-0.16479,0.87256,2.57400,1.00657,2.57400,1000,1700
18668,18.668,control,-5165,0.04405,0.10000,-0.11986,0.98240,2.57400,0.33540,2.57400,1139,1700
18687,18.687,control,-5304,0.04620,0.10000,-0.05907,0.45208,2.57400,1.04720,2.57400,1000,1700
18707,18.707,control,-5637,0.05133,0.10000,0.01825,0.93988,2.57400,-1.00986,2.57400,1985,1700
18727,18.727,control,-6020,0.05724,0.10000,0.09674,-0.65827,2.57400,1.04720,2.57400,1000,1700
18748,18.748,control,-6347,0.06229,0.10000,0.15669,0.73965,2.57400,-1.04720,2.57400,2000,1700
18769,18.769,control,-6735,0.06828,0.10000,0.20156,-0.72498,2.57400,1.04368,2.57400,1000,1700
18789,18.789,control,-6997,0.07232,0.10000,0.20736,0.72474,2.57400,-1.04720,2.57400,2000,1700
18809,18.809,control,-7302,0.07702,0.10000,0.20067,-0.72767,2.57400,0.78354,2.57400,1000,1700
18829,18.829,control,-7474,0.07968,0.10000,0.18193,0.51102,2.57400,-1.04720,2.57400,2000,1700
18849,18.849,control,-7752,0.08397,0.10000,0.16442,-0.76621,2.57400,0.98418,2.57400,1000,1700
18870,18.870,control,-7955,0.08710,0.10000,0.15280,0.66853,2.57400,-1.04720,2.57400,2000,1700
18909,18.909,control,-8414,0.09418,0.10000,0.16594,-0.73780,2.57400,0.57796,2.57400,1000,1700
18928,18.928,control,-8737,0.09917,0.10000,0.18620,0.34069,2.57400,-1.04720,2.57400,2000,1700
18948,18.948,control,-9043,0.10389,0.10000,0.19530,-0.79692,2.57400,0.16242,2.57400,1247,1700
18968,18.968,control,-9284,0.10761,0.10000,0.20213,-0.01058,2.57400,-1.04720,2.57400,2000,1700
18989,18.989,control,-9572,0.11205,0.10000,0.18571,-0.86027,2.57400,0.15114,2.57400,1254,1700
19010,19.010,control,-9890,0.11696,0.10000,0.18025,-0.03124,2.57400,-1.04720,2.57400,2000,1700
19030,19.030,control,-10124,0.12057,0.10000,0.17083,-0.86399,2.57400,0.02489,2.57400,1334,1700
19050,19.050,control,-10230,0.12220,0.10000,0.15342,-0.13540,2.57400,-1.04720,2.57400,2000,1700
19070,19.070,control,-10335,0.12382,0.10000,0.12844,-0.88277,2.57400,0.34585,2.57400,1132,1700
19091,19.091,control,-10399,0.12481,0.10000,0.09351,0.12429,2.57400,-1.04720,2.57400,2000,1700
19112,19.112,control,-10428,0.12526,0.10000,0.06089,-0.83595,2.57400,0.78104,2.57400,1000,1700
19133,19.133,control,-10351,0.12407,0.10000,0.03133,0.48945,2.57400,-1.04720,2.57400,2000,1700
19152,19.152,control,-10308,0.12341,0.10000,0.00648,-0.77010,2.57400,1.04720,2.57400,1000,1700
19172,19.172,control,-10167,0.12123,0.10000,-0.02311,0.71949,2.57400,-1.04720,2.57400,2000,1700
19192,19.192,control,-10092,0.12007,0.10000,-0.04322,-0.72861,2.57400,1.04720,2.57400,1000,1700
19212,19.212,control,-9920,0.11742,0.10000,-0.05952,0.72697,2.57400,-1.04720,2.57400,2000,1700
19232,19.232,control,-9807,0.11568,0.10000,-0.07197,-0.72727,2.57400,1.04720,2.57400,1000,1700
19252,19.252,control,-9604,0.11254,0.10000,-0.08240,0.72721,2.57400,-1.04720,2.57400,2000,1700
19272,19.272,control,-9493,0.11083,0.10000,-0.08942,-0.72722,2.57400,1.04720,2.57400,1000,1700
19292,19.292,control,-9306,0.10795,0.10000,-0.09314,0.72722,2.57400,-1.04720,2.57400,2000,1700
19312,19.312,control,-9232,0.10680,0.10000,-0.09005,-0.72722,2.57400,1.04720,2.57400,1000,1700
19333,19.333,control,-9090,0.10461,0.10000,-0.08253,0.72722,2.57400,-1.04720,2.57400,2000,1700
19354,19.354,control,-9084,0.10452,0.10000,-0.06893,-0.72722,2.57400,1.04720,2.57400,1000,1700
19373,19.373,control,-9006,0.10332,0.10000,-0.05308,0.72722,2.57400,-1.04720,2.57400,2000,1700
19393,19.393,control,-9013,0.10342,0.10000,-0.03958,-0.72722,2.57400,1.04720,2.57400,1000,1700
19413,19.413,control,-8987,0.10302,0.10000,-0.02300,0.72722,2.57400,-1.04720,2.57400,2000,1700
19434,19.434,control,-9067,0.10426,0.10000,-0.00874,-0.72722,2.57400,1.04720,2.57400,1000,1700
19454,19.454,control,-9064,0.10421,0.10000,0.00364,0.72722,2.57400,-1.04720,2.57400,2000,1700
19474,19.474,control,-9164,0.10575,0.10000,0.01740,-0.72722,2.57400,1.04720,2.57400,1000,1700
19494,19.494,control,-9189,0.10614,0.10000,0.02704,0.72722,2.57400,-1.04720,2.57400,2000,1700
19514,19.514,control,-9297,0.10781,0.10000,0.03295,-0.72722,2.57400,1.04720,2.57400,1000,1700
19534,19.534,control,-9311,0.10802,0.10000,0.03656,0.72722,2.57400,-1.04720,2.57400,2000,1700
19555,19.555,control,-9427,0.10981,0.10000,0.03938,-0.72722,2.57400,1.04720,2.57400,1000,1700
19576,19.576,control,-9531,0.11142,0.10000,0.04875,0.72722,2.57400,-1.04720,2.57400,2000,1700
19595,19.595,control,-9710,0.11418,0.10000,0.05923,-0.72722,2.57400,0.86876,2.57400,1000,1700
19615,19.615,control,-9821,0.11589,0.10000,0.07285,0.58096,2.57400,-1.04720,2.57400,2000,1700
19636,19.636,control,-10007,0.11876,0.10000,0.08450,-0.75360,2.57400,0.56755,2.57400,1000,1700
19656,19.656,control,-10087,0.12000,0.10000,0.08540,0.32931,2.57400,-1.04720,2.57400,2000,1700
19676,19.676,control,-10262,0.12270,0.10000,0.08524,-0.79898,2.57400,0.55215,2.57400,1002,1700
19696,19.696,control,-10388,0.12464,0.10000,0.08681,0.30850,2.57400,-1.04720,2.57400,2000,1700
19717,19.717,control,-10599,0.12790,0.10000,0.08998,-0.80273,2.57400,0.35624,2.57400,1125,1700
19737,19.737,control,-10736,0.13001,0.10000,0.09709,0.14724,2.57400,-1.04720,2.57400,2000,1700
19757,19.757,control,-11017,0.13435,0.10000,0.11067,-0.83181,2.57400,0.04379,2.57400,1322,1700
19777,19.777,control,-11234,0.13769,0.10000,0.12458,-0.11410,2.57400,-1.04720,2.57400,2000,1700
19817,19.817,control,-11724,0.14525,0.10000,0.15888,-0.87893,2.57400,-0.60699,2.57400,1731,1700
19836,19.836,control,-11906,0.14806,0.10000,0.17403,-0.65603,2.57400,-1.04720,2.57400,2000,1700
19856,19.856,control,-12043,0.15018,0.10000,0.16303,-0.97666,2.57400,-0.55120,2.57400,1696,1700
19876,19.876,control,-12083,0.15079,0.10000,0.14061,-0.62792,2.57400,-1.04720,2.57400,2000,1700
19896,19.896,control,-12041,0.15015,0.10000,0.07642,-0.97159,2.57400,0.20454,2.57400,1221,1700
19916,19.916,control,-11930,0.14843,0.10000,0.02552,-0.00755,2.57400,-1.04720,2.57400,2000,1700
19936,19.936,control,-11709,0.14502,0.10000,-0.02842,-0.85972,2.57400,1.01174,2.57400,1000,1700
19957,19.957,control,-11360,0.13964,0.10000,-0.08662,0.67426,2.57400,-1.04720,2.57400,2000,1700
19978,19.978,control,-10921,0.13286,0.10000,-0.14695,-0.73677,2.57400,1.04720,2.57400,1000,1700
19999,19.999,control,-10461,0.12577,0.10000,-0.20275,0.72550,2.57400,-0.84735,2.57400,1882,1700
20020,20.020,control,-10073,0.11978,0.10000,-0.23752,-0.56372,2.57400,1.04720,2.57400,1000,1700
20039,20.039,control,-9595,0.11240,0.10000,-0.26189,0.75670,2.57400,0.01769,2.57400,1338,1700
20059,20.059,control,-9032,0.10372,0.10000,-0.28259,0.15095,2.57400,1.04720,2.57400,1000,1700
20079,20.079,control,-8429,0.09441,0.10000,-0.30425,0.88558,2.57400,0.63238,2.57400,1000,1700
20099,20.099,control,-7800,0.08471,0.10000,-0.33678,0.67804,2.57400,1.04720,2.57400,1000,1700
20119,20.119,control,-7128,0.07434,0.10000,-0.36749,0.98063,2.57400,1.04720,2.57400,1000,1700
20139,20.139,control,-6445,0.06380,0.10000,-0.38966,1.03519,2.57400,1.04720,2.57400,1000,1700
20160,20.160,control,-5728,0.05274,0.10000,-0.40863,1.04503,2.57400,1.04720,2.57400,1000,1700
20180,20.180,control,-5061,0.04245,0.10000,-0.41842,1.04681,2.57400,1.04720,2.57400,1000,1700
20200,20.200,control,-4416,0.03249,0.10000,-0.41844,1.04713,2.57400,1.04720,2.57400,1000,1700
20220,20.220,control,-3808,0.02311,0.10000,-0.41035,1.04718,2.57400,1.04720,2.57400,1000,1700
20241,20.241,control,-3269,0.01480,0.10000,-0.38869,1.04720,2.57400,1.04720,2.57400,1000,1700
20260,20.260,control,-2820,0.00787,0.10000,-0.35865,1.04720,2.57400,1.04720,2.57400,1000,1700
20280,20.280,control,-2465,0.00239,0.10000,-0.31832,1.04720,2.57400,1.04720,2.57400,1000,1700
20300,20.300,control,-2204,-0.00164,0.10000,-0.26874,1.04720,2.57400,1.04720,2.57400,1000,1700
20320,20.320,control,-2085,-0.00347,0.10000,-0.20850,1.04720,2.57400,1.04720,2.57400,1000,1700
20341,20.341,control,-2184,-0.00194,0.10000,-0.13124,1.04720,2.57400,1.04720,2.57400,1000,1700
20361,20.361,control,-2445,0.00208,0.10000,-0.04153,1.04720,2.57400,0.79582,2.57400,1000,1700
20381,20.381,control,-2684,0.00577,0.10000,0.03938,0.84115,2.57400,0.48390,2.57400,1045,1700
20401,20.401,control,-2992,0.01052,0.10000,0.10978,0.54832,2.57400,0.45128,2.57400,1066,1700
20421,20.421,control,-3290,0.01512,0.10000,0.15239,0.46878,2.57400,0.13033,2.57400,1268,1700
20442,20.442,control,-3659,0.02081,0.10000,0.17684,0.19136,2.57400,0.43640,2.57400,1075,1700
20463,20.463,control,-4026,0.02648,0.10000,0.19800,0.39221,2.57400,-0.43701,2.57400,1624,1700
20482,20.482,control,-4444,0.03293,0.10000,0.21623,-0.28747,2.57400,0.91779,2.57400,1000,1700
20502,20.502,control,-4773,0.03800,0.10000,0.22504,0.70044,2.57400,-1.04720,2.57400,2000,1700
20522,20.522,control,-5072,0.04262,0.10000,0.22013,-0.73205,2.57400,1.04720,2.57400,1000,1700
20542,20.542,control,-5271,0.04569,0.10000,0.20051,0.72635,2.57400,-1.04720,2.57400,2000,1700
