t_ms,t_s,phase,count,p_m,p_ref_m,v_mps,theta_hat_rad,T_hat_N,theta_cmd_rad,T_cmd_N,servo_us,esc_us
15298,15.298,control,6495,-0.15306,-0.15000,-0.20260,0.95018,2.57400,-0.51122,2.57400,1671,1700
15318,15.318,control,6390,-0.15144,-0.15000,-0.10117,-0.24769,2.57400,1.04720,2.57400,1000,1700
15338,15.338,control,6265,-0.14951,-0.15000,-0.00778,0.81369,2.57400,-1.04720,2.57400,2000,1700
15358,15.358,control,6133,-0.14748,-0.15000,0.05135,-0.71163,2.57400,1.04720,2.57400,1000,1700
15378,15.378,control,6058,-0.14632,-0.15000,0.06260,0.73003,2.57400,-1.04720,2.57400,2000,1700
15398,15.398,control,5893,-0.14377,-0.15000,0.07246,-0.72671,2.57400,1.00007,2.57400,1000,1700
15418,15.418,control,5778,-0.14200,-0.15000,0.07434,0.68868,2.57400,-1.04720,2.57400,2000,1700
15441,15.441,control,5596,-0.13919,0.15000,0.08030,-0.73417,2.57400,1.04720,2.57400,1000,1700
15459,15.459,control,5476,-0.13734,0.15000,0.08695,0.72597,2.57400,1.04720,2.57400,1000,1700
15479,15.479,control,5237,-0.13365,0.15000,0.09694,0.98927,2.57400,1.04720,2.57400,1000,1700
15499,15.499,control,5119,-0.13183,0.15000,0.10026,1.03675,2.57400,1.04720,2.57400,1000,1700
15519,15.519,control,4894,-0.12836,0.15000,0.10590,1.04531,2.57400,1.04720,2.57400,1000,1700
15539,15.539,control,4607,-0.12393,0.15000,0.12563,1.04686,2.57400,1.04720,2.57400,1000,1700
15559,15.559,control,4379,-0.12041,0.15000,0.13036,1.04714,2.57400,1.04720,2.57400,1000,1700
15579,15.579,control,4092,-0.11598,0.15000,0.15003,1.04719,2.57400,1.04720,2.57400,1000,1700
15599,15.599,control,3834,-0.11200,0.15000,0.15950,1.04720,2.57400,1.04720,2.57400,1000,1700
15619,15.619,control,3536,-0.10741,0.15000,0.16353,1.04720,2.57400,1.04720,2.57400,1000,1700
15639,15.639,control,3273,-0.10335,0.15000,0.16851,1.04720,2.57400,1.04720,2.57400,1000,1700
15660,15.660,control,3000,-0.09914,0.15000,0.16850,1.04720,2.57400,1.04720,2.57400,1000,1700
15679,15.679,control,2736,-0.09506,0.15000,0.16914,1.04720,2.57400,1.04720,2.57400,1000,1700
15699,15.699,control,2500,-0.09142,0.15000,0.16264,1.04720,2.57400,1.04720,2.57400,1000,1700
15719,15.719,control,2287,-0.08813,0.15000,0.15529,1.04720,2.57400,1.04720,2.57400,1000,1700
15739,15.739,control,2096,-0.08519,0.15000,0.14422,1.04720,2.57400,1.04720,2.57400,1000,1700
15759,15.759,control,1927,-0.08258,0.15000,0.13065,1.04720,2.57400,1.04720,2.57400,1000,1700
15779,15.779,control,1777,-0.08026,0.15000,0.11728,1.04720,2.57400,1.04720,2.57400,1000,1700
15799,15.799,control,1639,-0.07814,0.15000,0.10517,1.04720,2.57400,1.04720,2.57400,1000,1700
15819,15.819,control,1501,-0.07601,0.15000,0.09582,1.04720,2.57400,1.04720,2.57400,1000,1700
15839,15.839,control,1376,-0.07408,0.15000,0.08826,1.04720,2.57400,1.04720,2.57400,1000,1700
15859,15.859,control,1252,-0.07216,0.15000,0.08318,1.04720,2.57400,1.04720,2.57400,1000,1700
15880,15.880,control,1121,-0.07014,0.15000,0.08090,1.04720,2.57400,1.04720,2.57400,1000,1700
15899,15.899,control,1001,-0.06829,0.15000,0.07827,1.04720,2.57400,1.04720,2.57400,1000,1700
15919,15.919,control,888,-0.06655,0.15000,0.07619,1.04720,2.57400,1.04720,2.57400,1000,1700
15939,15.939,control,772,-0.06476,0.15000,0.07470,1.04720,2.57400,1.04720,2.57400,1000,1700
15959,15.959,control,670,-0.06318,0.15000,0.07112,1.04720,2.57400,1.04720,2.57400,1000,1700
15979,15.979,control,588,-0.06192,0.15000,0.06594,1.04720,2.57400,1.04720,2.57400,1000,1700
16010,16.010,control,507,-0.06067,0.15000,0.06093,1.04720,2.57400,1.04720,2.57400,1000,1700
16019,16.019,control,432,-0.05951,0.15000,0.05500,1.04720,2.57400,1.04720,2.57400,1000,1700
16039,16.039,control,377,-0.05866,0.15000,0.04815,1.04720,2.57400,1.04720,2.57400,1000,1700
16059,16.059,control,328,-0.05791,0.15000,0.04253,1.04720,2.57400,1.04720,2.57400,1000,1700
16079,16.079,control,281,-0.05718,0.15000,0.03717,1.04720,2.57400,1.04720,2.57400,1000,1700
16122,16.122,control,209,-0.05607,0.15000,0.03524,1.04720,2.57400,1.04720,2.57400,1000,1700
16141,16.141,control,181,-0.05564,0.15000,0.03174,1.04720,2.57400,1.04720,2.57400,1000,1700
16161,16.161,control,164,-0.05538,0.15000,0.02724,1.04720,2.57400,1.04720,2.57400,1000,1700
16181,16.181,control,146,-0.05510,0.15000,0.02275,1.04720,2.57400,1.04720,2.57400,1000,1700
16201,16.201,control,125,-0.05478,0.15000,0.01590,1.04720,2.57400,1.04720,2.57400,1000,1700
16221,16.221,control,115,-0.05462,0.15000,0.01190,1.04720,2.57400,1.04720,2.57400,1000,1700
16241,16.241,control,106,-0.05448,0.15000,0.00983,1.04720,2.57400,1.04720,2.57400,1000,1700
16261,16.261,control,85,-0.05416,0.15000,0.00954,1.04720,2.57400,1.04720,2.57400,1000,1700
16281,16.281,control,57,-0.05373,0.15000,0.01021,1.04720,2.57400,1.04720,2.57400,1000,1700
16301,16.301,control,46,-0.05356,0.15000,0.01051,1.04720,2.57400,1.04720,2.57400,1000,1700
16321,16.321,control,20,-0.05316,0.15000,0.01244,1.04720,2.57400,1.04720,2.57400,1000,1700
16343,16.343,control,-4,-0.05278,0.15000,0.01335,1.04720,2.57400,1.04720,2.57400,1000,1700
16362,16.362,control,-16,-0.05260,0.15000,0.01189,1.04720,2.57400,1.04720,2.57400,1000,1700
16382,16.382,control,-40,-0.05223,0.15000,0.01286,1.04720,2.57400,1.04720,2.57400,1000,1700
16402,16.402,control,-64,-0.05186,0.15000,0.01293,1.04720,2.57400,1.04720,2.57400,1000,1700
16422,16.422,control,-71,-0.05175,0.15000,0.01112,1.04720,2.57400,1.04720,2.57400,1000,1700
16442,16.442,control,-80,-0.05161,0.15000,0.01025,1.04720,2.57400,1.04720,2.57400,1000,1700
16462,16.462,control,-108,-0.05118,0.15000,0.01042,1.04720,2.57400,1.04720,2.57400,1000,1700
16482,16.482,control,-166,-0.05029,0.15000,0.01414,1.04720,2.57400,1.04720,2.57400,1000,1700
16502,16.502,control,-198,-0.04979,0.15000,0.01796,1.04720,2.57400,1.04720,2.57400,1000,1700
16522,16.522,control,-256,-0.04890,0.15000,0.02440,1.04720,2.57400,1.04720,2.57400,1000,1700
16542,16.542,control,-325,-0.04783,0.15000,0.03076,1.04720,2.57400,1.04720,2.57400,1000,1700
16564,16.564,control,-380,-0.04698,0.15000,0.03234,1.04720,2.57400,1.04720,2.57400,1000,1700
16583,16.583,control,-462,-0.04572,0.15000,0.03822,1.04720,2.57400,1.04720,2.57400,1000,1700
16603,16.603,control,-572,-0.04402,0.15000,0.04560,1.04720,2.57400,1.04720,2.57400,1000,1700
16623,16.623,control,-673,-0.04246,0.15000,0.05127,1.04720,2.57400,1.04720,2.57400,1000,1700
16643,16.643,control,-778,-0.04084,0.15000,0.05837,1.04720,2.57400,1.04720,2.57400,1000,1700
16663,16.663,control,-909,-0.03882,0.15000,0.06579,1.04720,2.57400,1.04720,2.57400,1000,1700
16683,16.683,control,-1063,-0.03644,0.15000,0.07277,1.04720,2.57400,1.04720,2.57400,1000,1700
16703,16.703,control,-1219,-0.03404,0.15000,0.08080,1.04720,2.57400,1.04720,2.57400,1000,1700
16723,16.723,control,-1385,-0.03148,0.15000,0.08980,1.04720,2.57400,1.04720,2.57400,1000,1700
16743,16.743,control,-1573,-0.02858,0.15000,0.09866,1.04720,2.57400,1.04720,2.57400,1000,1700
16763,16.763,control,-1775,-0.02546,0.15000,0.10650,1.04720,2.57400,1.04720,2.57400,1000,1700
16785,16.785,control,-1983,-0.02225,0.15000,0.11447,1.04720,2.57400,1.04720,2.57400,1000,1700
16804,16.804,control,-2190,-0.01906,0.15000,0.12129,1.04720,2.57400,1.04720,2.57400,1000,1700
16824,16.824,control,-2393,-0.01592,0.15000,0.12495,1.04720,2.57400,1.04720,2.57400,1000,1700
16844,16.844,control,-2580,-0.01304,0.15000,0.12443,1.04720,2.57400,1.04720,2.57400,1000,1700
16864,16.864,control,-2767,-0.01015,0.15000,0.12201,1.04720,2.57400,1.04720,2.57400,1000,1700
16884,16.884,control,-2961,-0.00716,0.15000,0.11988,1.04720,2.57400,1.04720,2.57400,1000,1700
16904,16.904,control,-3160,-0.00409,0.15000,0.11880,1.04720,2.57400,1.04720,2.57400,1000,1700
16924,16.924,control,-3356,-0.00106,0.15000,0.11946,1.04720,2.57400,1.03866,2.57400,1000,1700
16944,16.944,control,-3565,0.00216,0.15000,0.12203,1.04020,2.57400,0.93226,2.57400,1000,1700
16964,16.964,control,-3793,0.00568,0.15000,0.12647,0.95172,2.57400,1.00611,2.57400,1000,1700
16984,16.984,control,-4015,0.00910,0.15000,0.13029,0.99630,2.57400,0.75192,2.57400,1000,1700
17026,17.026,control,-4468,0.01609,0.15000,0.15919,0.79599,2.57400,0.78277,2.57400,1000,1700
17045,17.045,control,-4675,0.01929,0.15000,0.16765,0.78516,2.57400,0.63490,2.57400,1000,1700
17065,17.065,control,-4864,0.02220,0.15000,0.16597,0.66199,2.57400,0.86963,2.57400,1000,1700
17085,17.085,control,-5059,0.02521,0.15000,0.16255,0.83219,2.57400,0.37498,2.57400,1114,1700
17105,17.105,control,-5247,0.02811,0.15000,0.13290,0.45742,2.57400,1.04720,2.57400,1000,1700
17125,17.125,control,-5419,0.03077,0.15000,0.12023,0.94085,2.57400,0.30077,2.57400,1160,1700
17145,17.145,control,-5657,0.03444,0.15000,0.12172,0.41619,2.57400,1.04720,2.57400,1000,1700
17165,17.165,control,-5851,0.03743,0.15000,0.12206,0.93341,2.57400,0.09396,2.57400,1290,1700
17185,17.185,control,-6093,0.04117,0.15000,0.12799,0.24533,2.57400,1.04720,2.57400,1000,1700
17205,17.205,control,-6284,0.04411,0.15000,0.13182,0.90260,2.57400,-0.12457,2.57400,1428,1700
17225,17.225,control,-6500,0.04745,0.15000,0.13060,0.06065,2.57400,1.04720,2.57400,1000,1700
17246,17.246,control,-6665,0.04999,0.15000,0.12710,0.86930,2.57400,-0.18314,2.57400,1465,1700
17265,17.265,control,-6813,0.05228,0.15000,0.11589,0.00664,2.57400,1.04720,2.57400,1000,1700
17285,17.285,control,-6909,0.05376,0.15000,0.10227,0.85956,2.57400,-0.05676,2.57400,1385,1700
17305,17.305,control,-7001,0.05518,0.15000,0.08479,0.10847,2.57400,1.04720,2.57400,1000,1700
17325,17.325,control,-7057,0.05604,0.15000,0.06778,0.87792,2.57400,0.13079,2.57400,1267,1700
17345,17.345,control,-7094,0.05661,0.15000,0.05068,0.26552,2.57400,1.04720,2.57400,1000,1700
17365,17.365,control,-7133,0.05721,0.15000,0.03940,0.90624,2.57400,0.27385,2.57400,1177,1700
17385,17.385,control,-7168,0.05775,0.15000,0.02986,0.38789,2.57400,1.04720,2.57400,1000,1700
17405,17.405,control,-7183,0.05798,0.15000,0.02257,0.92831,2.57400,0.34299,2.57400,1134,1700
17425,17.425,control,-7192,0.05812,0.15000,0.01735,0.44854,2.57400,1.04720,2.57400,1000,1700
17445,17.445,control,-7227,0.05866,0.15000,0.01536,0.93924,2.57400,0.35788,2.57400,1124,1700
17466,17.466,control,-7233,0.05876,0.15000,0.01163,0.46272,2.57400,1.04720,2.57400,1000,1700
17485,17.485,control,-7272,0.05936,0.15000,0.01310,0.94180,2.57400,0.34961,2.57400,1130,1700
17505,17.505,control,-7319,0.06008,0.15000,0.01765,0.45640,2.57400,1.04720,2.57400,1000,1700
17525,17.525,control,-7424,0.06170,0.15000,0.02657,0.94066,2.57400,0.15942,2.57400,1249,1700
17545,17.545,control,-7493,0.06277,0.15000,0.03605,0.30030,2.57400,1.04720,2.57400,1000,1700
17565,17.565,control,-7594,0.06433,0.15000,0.04559,0.91251,2.57400,-0.02039,2.57400,1362,1700
17585,17.585,control,-7680,0.06565,0.15000,0.05267,0.14784,2.57400,1.04720,2.57400,1000,1700
17605,17.605,control,-7770,0.06704,0.15000,0.05317,0.88502,2.57400,-0.10332,2.57400,1414,1700
17625,17.625,control,-7824,0.06787,0.15000,0.05170,0.07490,2.57400,1.04720,2.57400,1000,1700
17645,17.645,control,-7901,0.06906,0.15000,0.04867,0.87187,2.57400,-0.09366,2.57400,1408,1700
17665,17.665,control,-7967,0.07008,0.15000,0.04560,0.08045,2.57400,1.04720,2.57400,1000,1700
17687,17.687,control,-8051,0.07138,0.15000,0.04403,0.87287,2.57400,-0.12778,2.57400,1430,1700
17706,17.706,control,-8136,0.07269,0.15000,0.04691,0.05266,2.57400,1.04720,2.57400,1000,1700
17726,17.726,control,-8255,0.07453,0.15000,0.05231,0.86786,2.57400,-0.28735,2.57400,1530,1700
17746,17.746,control,-8355,0.07607,0.15000,0.05760,-0.07904,2.57400,1.04720,2.57400,1000,1700
17766,17.766,control,-8454,0.07760,0.15000,0.06081,0.84411,2.57400,-0.39909,2.57400,1601,1700
17786,17.786,control,-8557,0.07918,0.15000,0.06371,-0.17490,2.57400,1.04720,2.57400,1000,1700
17806,17.806,control,-8664,0.08084,0.15000,0.06329,0.82682,2.57400,-0.47916,2.57400,1651,1700
17826,17.826,control,-8734,0.08192,0.15000,0.05992,-0.24366,2.57400,1.04720,2.57400,1000,1700
17846,17.846,control,-8857,0.08381,0.15000,0.06150,0.81442,2.57400,-0.52554,2.57400,1680,1700
17866,17.866,control,-8971,0.08557,0.15000,0.06317,-0.28390,2.57400,1.04720,2.57400,1000,1700
17886,17.886,control,-9104,0.08762,0.15000,0.06647,0.80716,2.57400,-0.67096,2.57400,1772,1700
17930,17.930,control,-9320,0.09096,0.15000,0.08323,-0.40441,2.57400,1.04720,2.57400,1000,1700
17950,17.950,control,-9460,0.09312,0.15000,0.09010,0.78543,2.57400,-0.99796,2.57400,1977,1700
17970,17.970,control,-9635,0.09582,0.15000,0.09875,-0.67636,2.57400,1.04720,2.57400,1000,1700
17991,17.991,control,-9718,0.09710,0.15000,0.09594,0.73639,2.57400,-1.04720,2.57400,2000,1700
18011,18.011,control,-9803,0.09841,0.15000,0.08095,-0.72557,2.57400,1.04720,2.57400,1000,1700
18031,18.031,control,-9805,0.09844,0.15000,0.06155,0.72752,2.57400,-0.76567,2.57400,1831,1700
18051,18.051,control,-9834,0.09889,0.15000,0.03996,-0.49641,2.57400,1.04720,2.57400,1000,1700
18071,18.071,control,-9801,0.09838,0.15000,0.02095,0.76884,2.57400,-0.50844,2.57400,1669,1700
18091,18.091,control,-9834,0.09889,0.15000,0.00963,-0.27811,2.57400,1.04720,2.57400,1000,1700
18111,18.111,control,-9821,0.09869,0.15000,0.00462,0.80821,2.57400,-0.47293,2.57400,1647,1700
18131,18.131,control,-9832,0.09886,0.15000,0.00117,-0.24190,2.57400,1.04720,2.57400,1000,1700
18152,18.152,control,-9858,0.09926,0.15000,0.00651,0.81474,2.57400,-0.52412,2.57400,1679,1700
18171,18.171,control,-9973,0.10103,0.15000,0.01697,-0.28269,2.57400,1.04720,2.57400,1000,1700
18191,18.191,control,-10012,0.10163,0.15000,0.02572,0.80738,2.57400,-0.75044,2.57400,1822,1700
18211,18.211,control,-10103,0.10304,0.15000,0.03699,-0.46952,2.57400,1.04720,2.57400,1000,1700
18231,18.231,control,-10147,0.10372,0.15000,0.04231,0.77369,2.57400,-0.87772,2.57400,1902,1700
18251,18.251,control,-10241,0.10517,0.15000,0.04164,-0.57992,2.57400,1.04720,2.57400,1000,1700
18271,18.271,control,-10305,0.10616,0.15000,0.04414,0.75378,2.57400,-0.92016,2.57400,1928,1700
18291,18.291,control,-10430,0.10808,0.15000,0.04856,-0.61830,2.57400,1.04720,2.57400,1000,1700
18311,18.311,control,-10524,0.10953,0.15000,0.05529,0.74686,2.57400,-1.04720,2.57400,2000,1700
18331,18.331,control,-10640,0.11132,0.15000,0.05968,-0.72368,2.57400,1.04720,2.57400,1000,1700
18352,18.352,control,-10720,0.11256,0.15000,0.06273,0.72786,2.57400,-1.04720,2.57400,2000,1700
18371,18.371,control,-10850,0.11456,0.15000,0.06418,-0.72711,2.57400,1.04720,2.57400,1000,1700
18391,18.391,control,-10947,0.11606,0.15000,0.06494,0.72724,2.57400,-1.04720,2.57400,2000,1700
18411,18.411,control,-11077,0.11807,0.15000,0.06668,-0.72722,2.57400,1.04720,2.57400,1000,1700
18431,18.431,control,-11162,0.11938,0.15000,0.06774,0.72722,2.57400,-1.04720,2.57400,2000,1700
18451,18.451,control,-11283,0.12125,0.15000,0.06709,-0.72722,2.57400,1.04720,2.57400,1000,1700
18471,18.471,control,-11377,0.12270,0.15000,0.06657,0.72722,2.57400,-1.04720,2.57400,2000,1700
18491,18.491,control,-11507,0.12470,0.15000,0.06641,-0.72722,2.57400,1.04720,2.57400,1000,1700
18511,18.511,control,-11601,0.12615,0.15000,0.06734,0.72722,2.57400,-1.04720,2.57400,2000,1700
18531,18.531,control,-11704,0.12774,0.15000,0.06567,-0.72722,2.57400,1.04720,2.57400,1000,1700
18551,18.551,control,-11762,0.12864,0.15000,0.06128,0.72722,2.57400,-1.04720,2.57400,2000,1700
18572,18.572,control,-11841,0.12986,0.15000,0.05446,-0.72722,2.57400,1.04720,2.57400,1000,1700
18591,18.591,control,-11899,0.13075,0.15000,0.04852,0.72722,2.57400,-1.04720,2.57400,2000,1700
18611,18.611,control,-11976,0.13194,0.15000,0.04394,-0.72722,2.57400,1.04720,2.57400,1000,1700
18631,18.631,control,-12021,0.13263,0.15000,0.04115,0.72722,2.57400,-1.04720,2.57400,2000,1700
18651,18.651,control,-12097,0.13381,0.15000,0.04000,-0.72722,2.57400,1.04720,2.57400,1000,1700
18672,18.672,control,-12141,0.13448,0.15000,0.03814,0.72722,2.57400,-1.04720,2.57400,2000,1700
18692,18.692,control,-12178,0.13506,0.15000,0.03326,-0.72722,2.57400,1.04720,2.57400,1000,1700
18712,18.712,control,-12212,0.13558,0.15000,0.03061,0.72722,2.57400,-1.04720,2.57400,2000,1700
18732,18.732,control,-12324,0.13731,0.15000,0.03370,-0.72722,2.57400,1.04720,2.57400,1000,1700
18752,18.752,control,-12339,0.13754,0.15000,0.03150,0.72722,2.57400,-1.04720,2.57400,2000,1700
18772,18.772,control,-12423,0.13884,0.15000,0.03591,-0.72722,2.57400,1.04720,2.57400,1000,1700
18810,18.810,control,-12508,0.14015,0.15000,0.04274,0.72722,2.57400,-1.04720,2.57400,2000,1700
18829,18.829,control,-12521,0.14035,0.15000,0.03410,-0.72722,2.57400,1.04720,2.57400,1000,1700
18849,18.849,control,-12484,0.13978,0.15000,0.02589,0.72722,2.57400,-1.04720,2.57400,2000,1700
18869,18.869,control,-12602,0.14160,0.15000,0.02710,-0.72722,2.57400,1.04720,2.57400,1000,1700
18889,18.889,control,-12674,0.14271,0.15000,0.02606,0.72722,2.57400,-1.04720,2.57400,2000,1700
18909,18.909,control,-12786,0.14444,0.15000,0.03644,-0.72722,2.57400,1.04720,2.57400,1000,1700
18929,18.929,control,-12804,0.14471,0.15000,0.04549,0.72722,2.57400,-1.04720,2.57400,2000,1700
18949,18.949,control,-12816,0.14490,0.15000,0.03676,-0.72722,2.57400,1.04720,2.57400,1000,1700
18969,18.969,control,-12783,0.14439,0.15000,0.02280,0.72722,2.57400,-1.04720,2.57400,2000,1700
18989,18.989,control,-12819,0.14495,0.15000,0.01040,-0.72722,2.57400,1.04720,2.57400,1000,1700
19009,19.009,control,-12778,0.14431,0.15000,0.00031,0.72722,2.57400,-1.04720,2.57400,2000,1700
19030,19.030,control,-12820,0.14496,0.15000,0.00053,-0.72722,2.57400,1.04720,2.57400,1000,1700
19049,19.049,control,-12791,0.14451,0.15000,0.00102,0.72722,2.57400,-1.04720,2.57400,2000,1700
19069,19.069,control,-12813,0.14485,0.15000,-0.00034,-0.72722,2.57400,1.04720,2.57400,1000,1700
19089,19.089,control,-12781,0.14436,0.15000,0.00022,0.72722,2.57400,-1.04720,2.57400,2000,1700
19109,19.109,control,-12821,0.14498,0.15000,0.00017,-0.72722,2.57400,1.04720,2.57400,1000,1700
19129,19.129,control,-12802,0.14468,0.15000,0.00124,0.72722,2.57400,-1.04720,2.57400,2000,1700
19149,19.149,control,-12814,0.14487,0.15000,0.00048,-0.72722,2.57400,1.04720,2.57400,1000,1700
19169,19.169,control,-12797,0.14461,0.15000,0.00187,0.72722,2.57400,-1.04720,2.57400,2000,1700
19189,19.189,control,-12821,0.14498,0.15000,0.00056,-0.72722,2.57400,1.04720,2.57400,1000,1700
19209,19.209,control,-12789,0.14448,0.15000,-0.00124,0.72722,2.57400,-1.04720,2.57400,2000,1700
19230,19.230,control,-12808,0.14478,0.15000,-0.00102,-0.72722,2.57400,1.04720,2.57400,1000,1700
19260,19.260,control,-12811,0.14482,0.15000,0.00121,0.72722,2.57400,-1.04720,2.57400,2000,1700
19269,19.269,control,-12818,0.14493,0.15000,0.00004,-0.72722,2.57400,1.04720,2.57400,1000,1700
19289,19.289,control,-12783,0.14439,0.15000,-0.00064,0.72722,2.57400,-1.04720,2.57400,2000,1700
19309,19.309,control,-12788,0.14447,0.15000,-0.00235,-0.72722,2.57400,1.04720,2.57400,1000,1700
19329,19.329,control,-12817,0.14492,0.15000,-0.00006,0.72722,2.57400,-1.04720,2.57400,2000,1700
19349,19.349,control,-12812,0.14484,0.15000,-0.00067,-0.72722,2.57400,1.04720,2.57400,1000,1700
19369,19.369,control,-12772,0.14422,0.15000,-0.00139,0.72722,2.57400,-1.04720,2.57400,2000,1700
19389,19.389,control,-12804,0.14471,0.15000,0.00131,-0.72722,2.57400,1.04720,2.57400,1000,1700
19409,19.409,control,-12805,0.14473,0.15000,-0.00090,0.72722,2.57400,-1.04720,2.57400,2000,1700
19429,19.429,control,-12816,0.14490,0.15000,0.00016,-0.72722,2.57400,1.04720,2.57400,1000,1700
19450,19.450,control,-12784,0.14441,0.15000,0.00134,0.72722,2.57400,-1.04720,2.57400,2000,1700
19469,19.469,control,-12798,0.14462,0.15000,-0.00024,-0.72722,2.57400,1.04720,2.57400,1000,1700
19489,19.489,control,-12817,0.14492,0.15000,0.00122,0.72722,2.57400,-1.04720,2.57400,2000,1700
19509,19.509,control,-12807,0.14476,0.15000,-0.00061,-0.72722,2.57400,1.04720,2.57400,1000,1700
19529,19.529,control,-12766,0.14413,0.15000,-0.00213,0.72722,2.57400,-1.04720,2.57400,2000,1700
19549,19.549,control,-12818,0.14493,0.15000,0.00152,-0.72722,2.57400,1.04720,2.57400,1000,1700
19569,19.569,control,-12798,0.14462,0.15000,-0.00160,0.72722,2.57400,-1.04720,2.57400,2000,1700
19589,19.589,control,-12816,0.14490,0.15000,0.00049,-0.72722,2.57400,1.04720,2.57400,1000,1700
19609,19.609,control,-12789,0.14448,0.15000,0.00263,0.72722,2.57400,-1.04720,2.57400,2000,1700
19629,19.629,control,-12805,0.14473,0.15000,-0.00061,-0.72722,2.57400,1.04720,2.57400,1000,1700
19649,19.649,control,-12812,0.14484,0.15000,0.00133,0.72722,2.57400,-1.04720,2.57400,2000,1700
19687,19.687,control,-12781,0.14436,0.15000,-0.00338,-0.72722,2.57400,1.04720,2.57400,1000,1700
19706,19.706,control,-12819,0.14495,0.15000,0.00223,0.72722,2.57400,-1.04720,2.57400,2000,1700
19726,19.726,control,-12816,0.14490,0.15000,0.00186,-0.72722,2.57400,1.04720,2.57400,1000,1700
19746,19.746,control,-12761,0.14405,0.15000,-0.00495,0.72722,2.57400,-1.04720,2.57400,2000,1700
19766,19.766,control,-12740,0.14373,0.15000,-0.00591,-0.72722,2.57400,1.04720,2.57400,1000,1700
19786,19.786,control,-12762,0.14407,0.15000,-0.00793,0.72722,2.57400,-1.04720,2.57400,2000,1700
19806,19.806,control,-12797,0.14461,0.15000,-0.00443,-0.72722,2.57400,1.04720,2.57400,1000,1700
19826,19.826,control,-12791,0.14451,0.15000,0.00191,0.72722,2.57400,-1.04720,2.57400,2000,1700
19846,19.846,control,-12786,0.14444,0.15000,0.00554,-0.72722,2.57400,1.04720,2.57400,1000,1700
19866,19.866,control,-12805,0.14473,0.15000,0.00631,0.72722,2.57400,-1.04720,2.57400,2000,1700
19886,19.886,control,-12788,0.14447,0.15000,0.00092,-0.72722,2.57400,1.04720,2.57400,1000,1700
19907,19.907,control,-12798,0.14462,0.15000,0.00103,0.72722,2.57400,-1.04720,2.57400,2000,1700
19926,19.926,control,-12816,0.14490,0.15000,0.00355,-0.72722,2.57400,1.04720,2.57400,1000,1700
19946,19.946,control,-12811,0.14482,0.15000,0.00171,0.72722,2.57400,-1.04720,2.57400,2000,1700
19966,19.966,control,-12812,0.14484,0.15000,0.00311,-0.72722,2.57400,1.04720,2.57400,1000,1700
19986,19.986,control,-12808,0.14478,0.15000,0.00201,0.72722,2.57400,-1.04720,2.57400,2000,1700
20006,20.006,control,-12820,0.14496,0.15000,0.00104,-0.72722,2.57400,1.04720,2.57400,1000,1700
20026,20.026,control,-12800,0.14465,0.15000,-0.00088,0.72722,2.57400,-1.04720,2.57400,2000,1700
20046,20.046,control,-12801,0.14467,0.15000,-0.00145,-0.72722,2.57400,1.04720,2.57400,1000,1700
20066,20.066,control,-12807,0.14476,0.15000,-0.00054,0.72722,2.57400,-1.04720,2.57400,2000,1700
20086,20.086,control,-12822,0.14499,0.15000,0.00005,-0.72722,2.57400,1.04720,2.57400,1000,1700
20107,20.107,control,-12802,0.14468,0.15000,0.00023,0.72722,2.57400,-1.04720,2.57400,2000,1700
20127,20.127,control,-12815,0.14488,0.15000,0.00158,-0.72722,2.57400,1.04720,2.57400,1000,1700
20147,20.147,control,-12809,0.14479,0.15000,0.00069,0.72722,2.57400,-1.04720,2.57400,2000,1700
20167,20.167,control,-12818,0.14493,0.15000,-0.00022,-0.72722,2.57400,1.04720,2.57400,1000,1700
20187,20.187,control,-12791,0.14451,0.15000,-0.00126,0.72722,2.57400,-1.04720,2.57400,2000,1700
20207,20.207,control,-12804,0.14471,0.15000,-0.00156,-0.72722,2.57400,1.04720,2.57400,1000,1700
20227,20.227,control,-12815,0.14488,0.15000,0.00018,0.72722,2.57400,-1.04720,2.57400,2000,1700
20247,20.247,control,-12810,0.14481,0.15000,-0.00081,-0.72722,2.57400,1.04720,2.57400,1000,1700
20267,20.267,control,-12784,0.14441,0.15000,-0.00100,0.72722,2.57400,-1.04720,2.57400,2000,1700
20287,20.287,control,-12819,0.14495,0.15000,0.00132,-0.72722,2.57400,1.04720,2.57400,1000,1700
20307,20.307,control,-12801,0.14467,0.15000,-0.00112,0.72722,2.57400,-1.04720,2.57400,2000,1700
20329,20.329,control,-12818,0.14493,0.15000,0.00053,-0.72722,2.57400,1.04720,2.57400,1000,1700
20348,20.348,control,-12795,0.14458,0.15000,0.00135,0.72722,2.57400,-1.04720,2.57400,2000,1700
20368,20.368,control,-12819,0.14495,0.15000,0.00040,-0.72722,2.57400,1.04720,2.57400,1000,1700
20388,20.388,control,-12801,0.14467,0.15000,0.00012,0.72722,2.57400,-1.04720,2.57400,2000,1700
20408,20.408,control,-12815,0.14488,0.15000,-0.00029,-0.72722,2.57400,1.04720,2.57400,1000,1700
20428,20.428,control,-12809,0.14479,0.15000,0.00143,0.72722,2.57400,-1.04720,2.57400,2000,1700
20448,20.448,control,-12818,0.14493,0.15000,0.00032,-0.72722,2.57400,1.04720,2.57400,1000,1700
20468,20.468,control,-12792,0.14453,0.15000,-0.00088,0.72722,2.57400,-1.04720,2.57400,2000,1700
