t_ms,t_s,sweep_index,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase,step_index,direction
162718,162.718,1,global_1000_2000,31,1225,-94737.000,26800.078,0.633287,11.766,,-1,353,2724,304,10,sweep,31,down
162729,162.729,1,global_1000_2000,31,1225,-94362.000,27175.078,0.642148,11.766,,-1,364,2724,304,10,sweep,31,down
162753,162.753,1,global_1000_2000,31,1225,-93714.000,27823.078,0.657460,11.766,,-1,388,2724,304,10,sweep,31,down
162776,162.776,1,global_1000_2000,31,1225,-94473.000,27064.078,0.639525,11.766,,-1,411,2724,304,10,sweep,31,down
162799,162.799,1,global_1000_2000,31,1225,-94118.000,27419.078,0.647914,11.766,,-1,434,2724,304,10,sweep,31,down
162810,162.810,1,global_1000_2000,31,1225,-94443.000,27094.078,0.640234,11.766,,-1,445,2724,304,10,sweep,31,down
162834,162.834,1,global_1000_2000,31,1225,-94244.000,27293.078,0.644936,11.766,,-1,469,2727,304,10,sweep,31,down
162858,162.858,1,global_1000_2000,31,1225,-94305.000,27232.078,0.643495,11.826,,-1,1,2732,305,10,sweep,31,down
162880,162.880,1,global_1000_2000,31,1225,-94008.000,27529.078,0.650513,11.826,,-1,23,2735,305,10,sweep,31,down
162891,162.891,1,global_1000_2000,31,1225,-94175.000,27362.078,0.646567,11.826,,-1,34,2735,305,10,sweep,31,down
162914,162.914,1,global_1000_2000,31,1225,-94043.000,27494.078,0.649686,11.826,,-1,57,2735,305,10,sweep,31,down
162937,162.937,1,global_1000_2000,31,1225,-94055.000,27482.078,0.649402,11.826,,-1,80,2735,305,10,sweep,31,down
162960,162.960,1,global_1000_2000,31,1225,-94588.000,26949.078,0.636807,11.826,,-1,103,2735,305,10,sweep,31,down
162971,162.971,1,global_1000_2000,31,1225,-94475.000,27062.078,0.639478,11.826,,-1,114,2735,305,10,sweep,31,down
162995,162.995,1,global_1000_2000,31,1225,-94393.000,27144.078,0.641415,11.826,,-1,138,2735,305,10,sweep,31,down
163018,163.018,1,global_1000_2000,31,1225,-94086.000,27451.078,0.648670,11.826,,-1,161,2735,305,10,sweep,31,down
163041,163.041,1,global_1000_2000,31,1225,-93960.000,27577.078,0.651647,11.826,,-1,184,2735,305,10,sweep,31,down
163052,163.052,1,global_1000_2000,31,1225,-93646.000,27891.078,0.659067,11.826,,-1,195,2735,305,10,sweep,31,down
163075,163.075,1,global_1000_2000,31,1225,-94173.000,27364.078,0.646614,11.826,,-1,218,2735,305,10,sweep,31,down
163133,163.133,1,global_1000_2000,31,1225,-93873.000,27664.078,0.653703,11.826,,-1,276,2735,305,10,sweep,31,down
163156,163.156,1,global_1000_2000,31,1225,-94202.000,27335.078,0.645929,11.826,,-1,299,2735,305,10,sweep,31,down
163167,163.167,1,global_1000_2000,31,1225,-93782.000,27755.078,0.655853,11.826,,-1,310,2735,305,10,sweep,31,down
163190,163.190,1,global_1000_2000,31,1225,-94658.000,26879.078,0.635153,11.826,,-1,333,2735,305,10,sweep,31,down
163213,163.213,1,global_1000_2000,31,1225,-93933.000,27604.078,0.652285,11.826,,-1,356,2735,305,10,sweep,31,down
163225,163.225,1,global_1000_2000,31,1225,-93805.000,27732.078,0.655310,11.826,,-1,368,2735,305,10,sweep,31,down
163248,163.248,1,global_1000_2000,31,1225,-94000.000,27537.078,0.650702,11.826,,-1,391,2735,305,10,sweep,31,down
163271,163.271,1,global_1000_2000,31,1225,-93737.000,27800.078,0.656917,11.826,,-1,414,2735,305,10,sweep,31,down
163294,163.294,1,global_1000_2000,31,1225,-93739.000,27798.078,0.656869,11.826,,-1,437,2735,305,10,sweep,31,down
163306,163.306,1,global_1000_2000,31,1225,-94143.000,27394.078,0.647323,11.826,,-1,449,2735,305,10,sweep,31,down
163330,163.330,1,global_1000_2000,31,1225,-94026.000,27511.078,0.650088,11.826,,-1,472,2735,305,10,sweep,31,down
163353,163.353,1,global_1000_2000,31,1225,-94180.000,27357.078,0.646448,11.779,,-1,9,2741,306,10,sweep,31,down
163375,163.375,1,global_1000_2000,31,1225,-93966.000,27571.078,0.651505,11.779,,-1,31,2741,306,10,sweep,31,down
163386,163.386,1,global_1000_2000,31,1225,-94207.000,27330.078,0.645810,11.779,,-1,42,2741,306,10,sweep,31,down
163409,163.409,1,global_1000_2000,31,1225,-94176.000,27361.078,0.646543,11.779,,-1,65,2741,306,10,sweep,31,down
163432,163.432,1,global_1000_2000,31,1225,-94786.000,26751.078,0.632129,11.779,,-1,88,2741,306,10,sweep,31,down
163455,163.455,1,global_1000_2000,31,1225,-94068.000,27469.078,0.649095,11.779,,-1,111,2741,306,10,sweep,31,down
163467,163.467,1,global_1000_2000,31,1225,-94473.000,27064.078,0.639525,11.779,,-1,123,2741,306,10,sweep,31,down
163490,163.490,1,global_1000_2000,31,1225,-94051.000,27486.078,0.649497,11.779,,-1,146,2741,306,10,sweep,31,down
163513,163.513,1,global_1000_2000,31,1225,-94735.000,26802.078,0.633334,11.779,,-1,169,2741,306,10,sweep,31,down
163536,163.536,1,global_1000_2000,31,1225,-94470.000,27067.078,0.639596,11.779,,-1,192,2741,306,10,sweep,31,down
163548,163.548,1,global_1000_2000,31,1225,-94717.000,26820.078,0.633759,11.779,,-1,204,2741,306,10,sweep,31,down
163571,163.571,1,global_1000_2000,31,1225,-94603.000,26934.078,0.636453,11.779,,-1,227,2741,306,10,sweep,31,down
163594,163.594,1,global_1000_2000,31,1225,-94906.000,26631.078,0.629293,11.779,,-1,250,2741,306,10,sweep,31,down
163617,163.617,1,global_1000_2000,31,1225,-94526.000,27011.078,0.638273,11.779,,-1,273,2741,306,10,sweep,31,down
163628,163.628,1,global_1000_2000,31,1225,-94612.000,26925.078,0.636240,11.779,,-1,284,2741,306,10,sweep,31,down
163651,163.651,1,global_1000_2000,31,1225,-94237.000,27300.078,0.645102,11.779,,-1,307,2741,306,10,sweep,31,down
163674,163.674,1,global_1000_2000,31,1225,-94847.000,26690.078,0.630687,11.779,,-1,330,2741,306,10,sweep,31,down
163697,163.697,1,global_1000_2000,31,1225,-94575.000,26962.078,0.637115,11.779,,-1,353,2741,306,10,sweep,31,down
163709,163.709,1,global_1000_2000,31,1225,-94619.000,26918.078,0.636075,11.779,,-1,365,2741,306,10,sweep,31,down
163732,163.732,1,global_1000_2000,31,1225,-94440.000,27097.078,0.640305,11.779,,-1,388,2741,306,10,sweep,31,down
163755,163.755,1,global_1000_2000,31,1225,-93930.000,27607.078,0.652356,11.779,,-1,411,2741,306,10,sweep,31,down
163767,163.767,1,global_1000_2000,31,1225,-94252.000,27285.078,0.644747,11.779,,-1,423,2741,306,10,sweep,31,down
163790,163.790,1,global_1000_2000,31,1225,-94155.000,27382.078,0.647039,11.779,,-1,446,2741,306,10,sweep,31,down
163813,163.813,1,global_1000_2000,31,1225,-94042.000,27495.078,0.649709,11.779,,-1,469,2741,306,10,sweep,31,down
163838,163.838,1,global_1000_2000,31,1225,-94409.000,27128.078,0.641037,11.779,,-1,494,2744,306,10,sweep,31,down
163862,163.862,1,global_1000_2000,31,1225,-94090.000,27447.078,0.648575,11.83,,-1,1,2749,307,10,sweep,31,down
163916,163.916,1,global_1000_2000,31,1225,-94102.000,27435.078,0.648292,11.83,,-1,56,2752,307,10,sweep,31,down
163939,163.939,1,global_1000_2000,31,1225,-93957.000,27580.078,0.651718,11.83,,-1,79,2752,307,10,sweep,31,down
163962,163.962,1,global_1000_2000,31,1225,-94159.000,27378.078,0.646945,11.83,,-1,102,2752,307,10,sweep,31,down
163986,163.986,1,global_1000_2000,31,1225,-93523.000,28014.078,0.661973,11.83,,-1,126,2752,307,10,sweep,31,down
164009,164.009,1,global_1000_2000,31,1225,-94390.000,27147.078,0.641486,11.83,,-1,149,2752,307,10,sweep,31,down
164020,164.020,1,global_1000_2000,31,1225,-94055.000,27482.078,0.649402,11.83,,-1,160,2752,307,10,sweep,31,down
164043,164.043,1,global_1000_2000,31,1225,-94621.000,26916.078,0.636028,11.83,,-1,183,2752,307,10,sweep,31,down
164066,164.066,1,global_1000_2000,31,1225,-94242.000,27295.078,0.644983,11.83,,-1,206,2752,307,10,sweep,31,down
164089,164.089,1,global_1000_2000,31,1225,-94408.000,27129.078,0.641061,11.83,,-1,229,2752,307,10,sweep,31,down
164101,164.101,1,global_1000_2000,31,1225,-94229.000,27308.078,0.645291,11.83,,-1,241,2752,307,10,sweep,31,down
164124,164.124,1,global_1000_2000,31,1225,-94360.000,27177.078,0.642195,11.83,,-1,264,2752,307,10,sweep,31,down
164147,164.147,1,global_1000_2000,31,1225,-94494.000,27043.078,0.639029,11.83,,-1,287,2752,307,10,sweep,31,down
164170,164.170,1,global_1000_2000,31,1225,-94709.000,26828.078,0.633948,11.83,,-1,310,2752,307,10,sweep,31,down
164181,164.181,1,global_1000_2000,31,1225,-94507.000,27030.078,0.638721,11.83,,-1,321,2752,307,10,sweep,31,down
164204,164.204,1,global_1000_2000,31,1225,-94353.000,27184.078,0.642361,11.83,,-1,344,2752,307,10,sweep,31,down
164227,164.227,1,global_1000_2000,31,1225,-94297.000,27240.078,0.643684,11.83,,-1,367,2752,307,10,sweep,31,down
164251,164.251,1,global_1000_2000,31,1225,-94684.000,26853.078,0.634539,11.83,,-1,391,2752,307,10,sweep,31,down
164262,164.262,1,global_1000_2000,31,1225,-94649.000,26888.078,0.635366,11.83,,-1,402,2752,307,10,sweep,31,down
164285,164.285,1,global_1000_2000,31,1225,-94130.000,27407.078,0.647630,11.83,,-1,425,2752,307,10,sweep,31,down
164308,164.308,1,global_1000_2000,31,1225,-94264.000,27273.078,0.644464,11.83,,-1,448,2752,307,10,sweep,31,down
164333,164.333,1,global_1000_2000,31,1225,-93960.000,27577.078,0.651647,11.783,,-1,0,2753,308,10,sweep,31,down
164356,164.356,1,global_1000_2000,31,1225,-94571.000,26966.078,0.637209,11.783,,-1,24,2758,308,10,sweep,31,down
164366,164.366,1,global_1000_2000,31,1225,-93980.000,27557.078,0.651174,11.783,,-1,34,2758,308,10,sweep,31,down
164585,164.585,1,global_1000_2000,32,1200,-96587.000,24950.078,0.589571,11.783,,-1,253,2758,308,10,sweep,32,down
164608,164.608,1,global_1000_2000,32,1200,-97047.000,24490.078,0.578701,11.783,,-1,276,2758,308,10,sweep,32,down
164631,164.631,1,global_1000_2000,32,1200,-97106.000,24431.078,0.577307,11.783,,-1,299,2758,308,10,sweep,32,down
164654,164.654,1,global_1000_2000,32,1200,-96575.000,24962.078,0.589855,11.783,,-1,322,2758,308,10,sweep,32,down
164665,164.665,1,global_1000_2000,32,1200,-96916.000,24621.078,0.581797,11.783,,-1,333,2758,308,10,sweep,32,down
164688,164.688,1,global_1000_2000,32,1200,-97086.000,24451.078,0.577780,11.783,,-1,356,2758,308,10,sweep,32,down
164711,164.711,1,global_1000_2000,32,1200,-97961.000,23576.078,0.557103,11.783,,-1,379,2758,308,10,sweep,32,down
164735,164.735,1,global_1000_2000,32,1200,-97376.000,24161.078,0.570927,11.783,,-1,403,2758,308,10,sweep,32,down
164746,164.746,1,global_1000_2000,32,1200,-97775.000,23762.078,0.561499,11.783,,-1,414,2758,308,10,sweep,32,down
164769,164.769,1,global_1000_2000,32,1200,-97618.000,23919.078,0.565208,11.783,,-1,437,2758,308,10,sweep,32,down
164792,164.792,1,global_1000_2000,32,1200,-97779.000,23758.078,0.561404,11.783,,-1,460,2758,308,10,sweep,32,down
164815,164.815,1,global_1000_2000,32,1200,-97567.000,23970.078,0.566414,11.783,,-1,483,2758,308,10,sweep,32,down
164828,164.828,1,global_1000_2000,32,1200,-97914.000,23623.078,0.558214,11.783,,-1,496,2760,308,10,sweep,32,down
164874,164.874,1,global_1000_2000,32,1200,-97624.000,23913.078,0.565067,11.783,,-1,542,2763,308,12,sweep,32,down
164896,164.896,1,global_1000_2000,32,1200,-97931.000,23606.078,0.557812,11.783,,-1,564,2763,308,12,sweep,32,down
164907,164.907,1,global_1000_2000,32,1200,-97892.000,23645.078,0.558734,11.783,,-1,575,2763,308,12,sweep,32,down
164930,164.930,1,global_1000_2000,32,1200,-97428.000,24109.078,0.569698,11.783,,-1,598,2763,308,12,sweep,32,down
164953,164.953,1,global_1000_2000,32,1200,-97595.000,23942.078,0.565752,11.783,,-1,621,2763,308,12,sweep,32,down
164976,164.976,1,global_1000_2000,32,1200,-97915.000,23622.078,0.558190,11.783,,-1,644,2763,308,12,sweep,32,down
164988,164.988,1,global_1000_2000,32,1200,-98283.000,23254.078,0.549494,11.783,,-1,656,2763,308,12,sweep,32,down
165011,165.011,1,global_1000_2000,32,1200,-97888.000,23649.078,0.558828,11.783,,-1,679,2763,308,12,sweep,32,down
165034,165.034,1,global_1000_2000,32,1200,-97830.000,23707.078,0.560199,11.783,,-1,702,2763,308,12,sweep,32,down
165057,165.057,1,global_1000_2000,32,1200,-98093.000,23444.078,0.553984,11.783,,-1,725,2763,308,12,sweep,32,down
165069,165.069,1,global_1000_2000,32,1200,-97854.000,23683.078,0.559632,11.783,,-1,737,2763,308,12,sweep,32,down
165092,165.092,1,global_1000_2000,32,1200,-98410.000,23127.078,0.546493,11.783,,-1,760,2763,308,12,sweep,32,down
165115,165.115,1,global_1000_2000,32,1200,-97859.000,23678.078,0.559514,11.783,,-1,783,2763,308,12,sweep,32,down
165138,165.138,1,global_1000_2000,32,1200,-98197.000,23340.078,0.551527,11.783,,-1,806,2763,308,12,sweep,32,down
165149,165.149,1,global_1000_2000,32,1200,-97968.000,23569.078,0.556938,11.783,,-1,817,2763,308,12,sweep,32,down
165172,165.172,1,global_1000_2000,32,1200,-98399.000,23138.078,0.546753,11.783,,-1,840,2763,308,12,sweep,32,down
165195,165.195,1,global_1000_2000,32,1200,-98041.000,23496.078,0.555213,11.783,,-1,863,2763,308,12,sweep,32,down
165218,165.218,1,global_1000_2000,32,1200,-97950.000,23587.078,0.557363,11.783,,-1,886,2763,308,12,sweep,32,down
165230,165.230,1,global_1000_2000,32,1200,-97792.000,23745.078,0.561097,11.783,,-1,898,2763,308,12,sweep,32,down
165253,165.253,1,global_1000_2000,32,1200,-98418.000,23119.078,0.546304,11.783,,-1,921,2763,308,12,sweep,32,down
165276,165.276,1,global_1000_2000,32,1200,-98009.000,23528.078,0.555969,11.783,,-1,944,2763,308,12,sweep,32,down
165299,165.299,1,global_1000_2000,32,1200,-98151.000,23386.078,0.552614,11.783,,-1,967,2763,308,12,sweep,32,down
165311,165.311,1,global_1000_2000,32,1200,-98013.000,23524.078,0.555875,11.783,,-1,979,2763,308,12,sweep,32,down
165336,165.336,1,global_1000_2000,32,1200,-98057.000,23480.078,0.554835,11.805,,-1,1,2765,309,12,sweep,32,down
165358,165.358,1,global_1000_2000,32,1200,-97734.000,23803.078,0.562467,11.805,,-1,23,2769,309,12,sweep,32,down
165380,165.380,1,global_1000_2000,32,1200,-98136.000,23401.078,0.552968,11.805,,-1,45,2769,309,12,sweep,32,down
165391,165.391,1,global_1000_2000,32,1200,-98035.000,23502.078,0.555355,11.805,,-1,56,2769,309,12,sweep,32,down
165414,165.414,1,global_1000_2000,32,1200,-98278.000,23259.078,0.549613,11.805,,-1,79,2769,309,12,sweep,32,down
165437,165.437,1,global_1000_2000,32,1200,-98176.000,23361.078,0.552023,11.805,,-1,102,2769,309,12,sweep,32,down
165460,165.460,1,global_1000_2000,32,1200,-97844.000,23693.078,0.559868,11.805,,-1,125,2769,309,12,sweep,32,down
165472,165.472,1,global_1000_2000,32,1200,-97912.000,23625.078,0.558261,11.805,,-1,137,2769,309,12,sweep,32,down
165495,165.495,1,global_1000_2000,32,1200,-97719.000,23818.078,0.562822,11.805,,-1,160,2769,309,12,sweep,32,down
165518,165.518,1,global_1000_2000,32,1200,-98069.000,23468.078,0.554551,11.805,,-1,183,2769,309,12,sweep,32,down
165541,165.541,1,global_1000_2000,32,1200,-98085.000,23452.078,0.554173,11.805,,-1,206,2769,309,12,sweep,32,down
165553,165.553,1,global_1000_2000,32,1200,-98007.000,23530.078,0.556016,11.805,,-1,218,2769,309,12,sweep,32,down
165576,165.576,1,global_1000_2000,32,1200,-97544.000,23993.078,0.566957,11.805,,-1,241,2769,309,12,sweep,32,down
165622,165.622,1,global_1000_2000,32,1200,-98064.000,23473.078,0.554670,11.805,,-1,287,2769,309,12,sweep,32,down
165645,165.645,1,global_1000_2000,32,1200,-97836.000,23701.078,0.560057,11.805,,-1,310,2769,309,12,sweep,32,down
165668,165.668,1,global_1000_2000,32,1200,-98028.000,23509.078,0.555520,11.805,,-1,333,2769,309,12,sweep,32,down
165691,165.691,1,global_1000_2000,32,1200,-97969.000,23568.078,0.556914,11.805,,-1,356,2769,309,12,sweep,32,down
165702,165.702,1,global_1000_2000,32,1200,-98242.000,23295.078,0.550463,11.805,,-1,367,2769,309,12,sweep,32,down
165725,165.725,1,global_1000_2000,32,1200,-97970.000,23567.078,0.556891,11.805,,-1,390,2769,309,12,sweep,32,down
165749,165.749,1,global_1000_2000,32,1200,-97853.000,23684.078,0.559655,11.805,,-1,414,2769,309,12,sweep,32,down
165760,165.760,1,global_1000_2000,32,1200,-97970.000,23567.078,0.556891,11.805,,-1,425,2769,309,12,sweep,32,down
165783,165.783,1,global_1000_2000,32,1200,-98389.000,23148.078,0.546990,11.805,,-1,448,2769,309,12,sweep,32,down
165806,165.806,1,global_1000_2000,32,1200,-98207.000,23330.078,0.551290,11.805,,-1,471,2769,309,12,sweep,32,down
165831,165.831,1,global_1000_2000,32,1200,-98210.000,23327.078,0.551220,11.805,,-1,496,2771,309,12,sweep,32,down
165854,165.854,1,global_1000_2000,32,1200,-97800.000,23737.078,0.560908,11.844,,-1,0,2775,310,12,sweep,32,down
165877,165.877,1,global_1000_2000,32,1200,-98138.000,23399.078,0.552921,11.844,,-1,23,2780,310,12,sweep,32,down
165899,165.899,1,global_1000_2000,32,1200,-97900.000,23637.078,0.558545,11.844,,-1,45,2782,310,12,sweep,32,down
165910,165.910,1,global_1000_2000,32,1200,-98194.000,23343.078,0.551598,11.844,,-1,56,2782,310,12,sweep,32,down
165933,165.933,1,global_1000_2000,32,1200,-98016.000,23521.078,0.555804,11.844,,-1,79,2782,310,12,sweep,32,down
165956,165.956,1,global_1000_2000,32,1200,-98217.000,23320.078,0.551054,11.844,,-1,102,2782,310,12,sweep,32,down
165979,165.979,1,global_1000_2000,32,1200,-98041.000,23496.078,0.555213,11.844,,-1,125,2782,310,12,sweep,32,down
166002,166.002,1,global_1000_2000,32,1200,-98348.000,23189.078,0.547959,11.844,,-1,148,2782,310,12,sweep,32,down
166014,166.014,1,global_1000_2000,32,1200,-98084.000,23453.078,0.554197,11.844,,-1,160,2782,310,12,sweep,32,down
166037,166.037,1,global_1000_2000,32,1200,-98070.000,23467.078,0.554528,11.844,,-1,183,2782,310,12,sweep,32,down
166060,166.060,1,global_1000_2000,32,1200,-97819.000,23718.078,0.560459,11.844,,-1,206,2782,310,12,sweep,32,down
166071,166.071,1,global_1000_2000,32,1200,-98062.000,23475.078,0.554717,11.844,,-1,217,2782,310,12,sweep,32,down
166094,166.094,1,global_1000_2000,32,1200,-97579.000,23958.078,0.566130,11.844,,-1,240,2782,310,12,sweep,32,down
166117,166.117,1,global_1000_2000,32,1200,-98252.000,23285.078,0.550227,11.844,,-1,263,2782,310,12,sweep,32,down
166140,166.140,1,global_1000_2000,32,1200,-97656.000,23881.078,0.564311,11.844,,-1,286,2782,310,12,sweep,32,down
166152,166.152,1,global_1000_2000,32,1200,-97899.000,23638.078,0.558568,11.844,,-1,298,2782,310,12,sweep,32,down
166175,166.175,1,global_1000_2000,32,1200,-97501.000,24036.078,0.567973,11.844,,-1,321,2782,310,12,sweep,32,down
166198,166.198,1,global_1000_2000,32,1200,-97927.000,23610.078,0.557907,11.844,,-1,344,2782,310,12,sweep,32,down
166221,166.221,1,global_1000_2000,32,1200,-97836.000,23701.078,0.560057,11.844,,-1,367,2782,310,12,sweep,32,down
166244,166.244,1,global_1000_2000,32,1200,-98066.000,23471.078,0.554622,11.844,,-1,390,2782,310,12,sweep,32,down
166256,166.256,1,global_1000_2000,32,1200,-98108.000,23429.078,0.553630,11.844,,-1,402,2782,310,12,sweep,32,down
166279,166.279,1,global_1000_2000,32,1200,-98064.000,23473.078,0.554670,11.844,,-1,425,2782,310,12,sweep,32,down
166302,166.302,1,global_1000_2000,32,1200,-97969.000,23568.078,0.556914,11.844,,-1,448,2782,310,12,sweep,32,down
166313,166.313,1,global_1000_2000,32,1200,-97577.000,23960.078,0.566177,11.844,,-1,459,2782,310,12,sweep,32,down
166338,166.338,1,global_1000_2000,32,1200,-98086.000,23451.078,0.554150,11.797,,-1,5,2785,311,12,sweep,32,down
166359,166.359,1,global_1000_2000,32,1200,-98534.000,23003.078,0.543563,11.797,,-1,27,2788,311,12,sweep,32,down
166405,166.405,1,global_1000_2000,32,1200,-98091.000,23446.078,0.554031,11.797,,-1,73,2788,311,12,sweep,32,down
166428,166.428,1,global_1000_2000,32,1200,-97827.000,23710.078,0.560270,11.797,,-1,96,2788,311,12,sweep,32,down
166451,166.451,1,global_1000_2000,32,1200,-98159.000,23378.078,0.552425,11.797,,-1,119,2788,311,12,sweep,32,down
166474,166.474,1,global_1000_2000,32,1200,-98062.000,23475.078,0.554717,11.797,,-1,142,2788,311,12,sweep,32,down
166486,166.486,1,global_1000_2000,32,1200,-98379.000,23158.078,0.547226,11.797,,-1,154,2788,311,12,sweep,32,down
166509,166.509,1,global_1000_2000,32,1200,-98066.000,23471.078,0.554622,11.797,,-1,177,2788,311,12,sweep,32,down
166532,166.532,1,global_1000_2000,32,1200,-98000.000,23537.078,0.556182,11.797,,-1,200,2788,311,12,sweep,32,down
166555,166.555,1,global_1000_2000,32,1200,-97905.000,23632.078,0.558427,11.797,,-1,223,2788,311,12,sweep,32,down
166578,166.578,1,global_1000_2000,32,1200,-97465.000,24072.078,0.568824,11.797,,-1,246,2788,311,12,sweep,32,down
166798,166.798,1,global_1000_2000,33,1175,-100413.000,21124.078,0.499163,11.797,,-1,465,2788,311,12,sweep,33,down
166809,166.809,1,global_1000_2000,33,1175,-100246.000,21291.078,0.503109,11.797,,-1,477,2788,311,12,sweep,33,down
166833,166.833,1,global_1000_2000,33,1175,-100773.000,20764.078,0.490656,11.797,,-1,501,2790,311,12,sweep,33,down
166857,166.857,1,global_1000_2000,33,1175,-100326.000,21211.078,0.501218,11.872,,-1,1,2795,312,12,sweep,33,down
166879,166.879,1,global_1000_2000,33,1175,-100969.000,20568.078,0.486024,11.872,,-1,23,2799,312,12,sweep,33,down
166889,166.889,1,global_1000_2000,33,1175,-100576.000,20961.078,0.495311,11.872,,-1,33,2799,312,12,sweep,33,down
166912,166.912,1,global_1000_2000,33,1175,-101165.000,20372.078,0.481393,11.872,,-1,56,2799,312,12,sweep,33,down
166935,166.935,1,global_1000_2000,33,1175,-100421.000,21116.078,0.498974,11.872,,-1,79,2799,312,12,sweep,33,down
166958,166.958,1,global_1000_2000,33,1175,-101231.000,20306.078,0.479833,11.872,,-1,102,2799,312,12,sweep,33,down
166970,166.970,1,global_1000_2000,33,1175,-100731.000,20806.078,0.491648,11.872,,-1,114,2799,312,12,sweep,33,down
166993,166.993,1,global_1000_2000,33,1175,-100775.000,20762.078,0.490608,11.872,,-1,137,2799,312,12,sweep,33,down
167016,167.016,1,global_1000_2000,33,1175,-101138.000,20399.078,0.482031,11.872,,-1,160,2799,312,12,sweep,33,down
167028,167.028,1,global_1000_2000,33,1175,-101441.000,20096.078,0.474871,11.872,,-1,172,2799,312,12,sweep,33,down
167051,167.051,1,global_1000_2000,33,1175,-101333.000,20204.078,0.477423,11.872,,-1,195,2799,312,12,sweep,33,down
167074,167.074,1,global_1000_2000,33,1175,-101041.000,20496.078,0.484323,11.872,,-1,218,2799,312,12,sweep,33,down
167097,167.097,1,global_1000_2000,33,1175,-101734.000,19803.078,0.467947,11.872,,-1,241,2799,312,12,sweep,33,down
167108,167.108,1,global_1000_2000,33,1175,-100965.000,20572.078,0.486119,11.872,,-1,252,2799,312,12,sweep,33,down
167131,167.131,1,global_1000_2000,33,1175,-101310.000,20227.078,0.477966,11.872,,-1,275,2799,312,12,sweep,33,down
167154,167.154,1,global_1000_2000,33,1175,-101232.000,20305.078,0.479810,11.872,,-1,298,2799,312,12,sweep,33,down
167177,167.177,1,global_1000_2000,33,1175,-101283.000,20254.078,0.478604,11.872,,-1,321,2799,312,12,sweep,33,down
167189,167.189,1,global_1000_2000,33,1175,-101434.000,20103.078,0.475036,11.872,,-1,333,2799,312,12,sweep,33,down
167212,167.212,1,global_1000_2000,33,1175,-101745.000,19792.078,0.467687,11.872,,-1,356,2799,312,12,sweep,33,down
167235,167.235,1,global_1000_2000,33,1175,-101161.000,20376.078,0.481487,11.872,,-1,379,2799,312,12,sweep,33,down
167258,167.258,1,global_1000_2000,33,1175,-102183.000,19354.078,0.457337,11.872,,-1,402,2799,312,12,sweep,33,down
167270,167.270,1,global_1000_2000,33,1175,-101750.000,19787.078,0.467569,11.872,,-1,414,2799,312,12,sweep,33,down
167293,167.293,1,global_1000_2000,33,1175,-101843.000,19694.078,0.465372,11.872,,-1,437,2799,312,12,sweep,33,down
167341,167.341,1,global_1000_2000,33,1175,-101136.000,20401.078,0.482078,11.81,,0,1,2800,313,13,sweep,33,down
167362,167.362,1,global_1000_2000,33,1175,-102094.000,19443.078,0.459440,11.81,,0,22,2802,313,13,sweep,33,down
167385,167.385,1,global_1000_2000,33,1175,-100925.000,20612.078,0.487064,11.81,,0,45,2802,313,13,sweep,33,down
167396,167.396,1,global_1000_2000,33,1175,-101208.000,20329.078,0.480377,11.81,,0,56,2802,313,13,sweep,33,down
167419,167.419,1,global_1000_2000,33,1175,-101396.000,20141.078,0.475934,11.81,,0,79,2802,313,13,sweep,33,down
167442,167.442,1,global_1000_2000,33,1175,-101898.000,19639.078,0.464072,11.81,,0,102,2802,313,13,sweep,33,down
167465,167.465,1,global_1000_2000,33,1175,-101586.000,19951.078,0.471445,11.81,,0,125,2802,313,13,sweep,33,down
167477,167.477,1,global_1000_2000,33,1175,-102348.000,19189.078,0.453438,11.81,,0,137,2802,313,13,sweep,33,down
167500,167.500,1,global_1000_2000,33,1175,-101394.000,20143.078,0.475982,11.81,,0,160,2802,313,13,sweep,33,down
167523,167.523,1,global_1000_2000,33,1175,-102510.000,19027.078,0.449610,11.81,,0,183,2802,313,13,sweep,33,down
167546,167.546,1,global_1000_2000,33,1175,-101719.000,19818.078,0.468302,11.81,,0,206,2802,313,13,sweep,33,down
167558,167.558,1,global_1000_2000,33,1175,-101737.000,19800.078,0.467876,11.81,,0,218,2802,313,13,sweep,33,down
167581,167.581,1,global_1000_2000,33,1175,-101308.000,20229.078,0.478014,11.81,,0,241,2802,313,13,sweep,33,down
167604,167.604,1,global_1000_2000,33,1175,-101940.000,19597.078,0.463079,11.81,,0,264,2802,313,13,sweep,33,down
167627,167.627,1,global_1000_2000,33,1175,-101719.000,19818.078,0.468302,11.81,,0,287,2802,313,13,sweep,33,down
167638,167.638,1,global_1000_2000,33,1175,-102229.000,19308.078,0.456250,11.81,,0,298,2802,313,13,sweep,33,down
167661,167.661,1,global_1000_2000,33,1175,-101935.000,19602.078,0.463198,11.81,,0,321,2802,313,13,sweep,33,down
167684,167.684,1,global_1000_2000,33,1175,-101685.000,19852.078,0.469105,11.81,,0,344,2802,313,13,sweep,33,down
167707,167.707,1,global_1000_2000,33,1175,-102243.000,19294.078,0.455920,11.81,,0,367,2802,313,13,sweep,33,down
167719,167.719,1,global_1000_2000,33,1175,-101934.000,19603.078,0.463221,11.81,,0,379,2802,313,13,sweep,33,down
