t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
191245,191.245,local_1700_1850,237,1850,-892.000,119979.290,2.835114,11.513,,-1,733,3282,278,20,prbs
191338,191.338,local_1700_1850,237,1850,-5586.000,115285.290,2.724194,11.513,,-1,826,3282,278,20,prbs
191431,191.431,local_1700_1850,238,1850,10199.000,131070.290,3.097194,11.513,,-1,919,3283,278,20,prbs
191526,191.526,local_1700_1850,238,1850,19400.000,140271.280,3.314614,11.471,,-1,1,3291,279,20,prbs
191614,191.614,local_1700_1850,239,1850,20694.000,141565.280,3.345192,11.471,,-1,89,3293,279,20,prbs
191706,191.706,local_1700_1850,239,1850,20990.000,141861.280,3.352186,11.471,,-1,181,3293,279,20,prbs
191798,191.798,local_1700_1850,240,1700,20983.000,141854.280,3.352020,11.471,,-1,273,3293,279,20,prbs
191890,191.890,local_1700_1850,240,1700,16716.000,137587.280,3.251191,11.471,,-1,364,3293,279,20,prbs
191984,191.984,local_1700_1850,241,1850,333.000,121204.290,2.864061,11.471,,-1,459,3296,279,20,prbs
192074,192.074,local_1700_1850,241,1850,-6994.000,113877.290,2.690924,11.471,,-1,549,3299,279,20,prbs
192166,192.166,local_1700_1850,242,1850,7763.000,128634.290,3.039632,11.471,,-1,641,3299,279,20,prbs
192258,192.258,local_1700_1850,242,1850,18528.000,139399.280,3.294009,11.471,,-1,733,3299,279,20,prbs
192349,192.349,local_1700_1850,243,1850,19896.000,140767.280,3.326335,11.471,,-1,824,3299,279,20,prbs
192442,192.442,local_1700_1850,243,1850,19990.000,140861.280,3.328556,11.471,,-1,917,3300,279,20,prbs
192538,192.538,local_1700_1850,244,1850,19603.000,140474.280,3.319411,11.471,,-1,1,3308,280,20,prbs
192626,192.626,local_1700_1850,244,1850,19405.000,140276.280,3.314732,11.471,,-1,89,3310,280,20,prbs
192718,192.718,local_1700_1850,245,1700,19704.000,140575.280,3.321798,11.471,,-1,181,3310,280,20,prbs
192810,192.810,local_1700_1850,245,1700,15391.000,136262.280,3.219882,11.471,,-1,273,3310,280,20,prbs
192902,192.902,local_1700_1850,246,1850,-872.000,119999.290,2.835586,11.471,,-1,365,3310,280,20,prbs
192997,192.997,local_1700_1850,246,1850,-7610.000,113261.290,2.676367,11.471,,-1,460,3316,280,20,prbs
193085,193.085,local_1700_1850,247,1700,7356.000,128227.290,3.030014,11.471,,-1,548,3316,280,20,prbs
193178,193.178,local_1700_1850,247,1700,12457.000,133328.280,3.150551,11.471,,-1,641,3316,280,20,prbs
193269,193.269,local_1700_1850,248,1850,-1661.000,119210.290,2.816942,11.471,,-1,732,3316,280,20,prbs
193361,193.361,local_1700_1850,248,1850,-6423.000,114448.290,2.704416,11.471,,-1,824,3316,280,20,prbs
193454,193.454,local_1700_1850,249,1850,8426.000,129297.290,3.055298,11.471,,-1,917,3317,280,20,prbs
193551,193.551,local_1700_1850,249,1850,17233.000,138104.280,3.263408,11.473,,-1,2,3327,281,20,prbs
193638,193.638,local_1700_1850,250,1850,18951.000,139822.280,3.304004,11.473,,-1,89,3328,281,20,prbs
193729,193.729,local_1700_1850,250,1850,19304.000,140175.280,3.312346,11.473,,-1,180,3328,281,20,prbs
193821,193.821,local_1700_1850,251,1850,19702.000,140573.280,3.321750,11.473,,-1,272,3328,281,20,prbs
193913,193.913,local_1700_1850,251,1850,20722.000,141593.280,3.345853,11.473,,-1,364,3328,281,20,prbs
194008,194.008,local_1700_1850,252,1850,21222.000,142093.280,3.357668,11.455,,-1,2,3334,282,20,prbs
194098,194.098,local_1700_1850,252,1850,20531.000,141402.280,3.341340,11.455,,-1,92,3334,282,20,prbs
194190,194.190,local_1700_1850,253,1850,20694.000,141565.280,3.345192,11.455,,-1,184,3334,282,20,prbs
194282,194.282,local_1700_1850,253,1850,19790.000,140661.280,3.323830,11.455,,-1,276,3334,282,20,prbs
194373,194.373,local_1700_1850,254,1850,19656.000,140527.280,3.320664,11.455,,-1,367,3334,282,20,prbs
194467,194.467,local_1700_1850,254,1850,19900.000,140771.280,3.326429,11.455,,-1,461,3336,282,20,prbs
194561,194.561,local_1700_1850,255,1850,20135.000,141006.280,3.331982,11.471,,-1,2,3346,283,20,prbs
194650,194.650,local_1700_1850,255,1850,20499.000,141370.280,3.340584,11.471,,-1,91,3346,283,20,prbs
194741,194.741,local_1700_1850,256,1700,20623.000,141494.280,3.343514,11.471,,-1,182,3346,283,20,prbs
194833,194.833,local_1700_1850,256,1700,15566.000,136437.280,3.224017,11.471,,-1,274,3346,283,20,prbs
194926,194.926,local_1700_1850,257,1700,-1417.000,119454.290,2.822708,11.471,,-1,367,3346,283,20,prbs
195021,195.021,local_1700_1850,257,1700,-13559.000,107312.290,2.535792,11.599,,-1,2,3352,284,20,prbs
195110,195.110,local_1700_1850,258,1700,-17622.000,103249.290,2.439784,11.599,,-1,91,3352,284,20,prbs
195202,195.202,local_1700_1850,258,1700,-18592.000,102279.290,2.416862,11.599,,-1,183,3352,284,20,prbs
195294,195.294,local_1700_1850,259,1700,-19073.000,101798.290,2.405496,11.599,,-1,275,3352,284,20,prbs
195386,195.386,local_1700_1850,259,1700,-19123.000,101748.290,2.404315,11.599,,-1,367,3352,284,20,prbs
195480,195.480,local_1700_1850,260,1700,-19070.000,101801.290,2.405567,11.599,,-1,461,3357,284,20,prbs
195573,195.573,local_1700_1850,260,1700,-19023.000,101848.290,2.406678,11.587,,-1,2,3364,285,20,prbs
195662,195.662,local_1700_1850,261,1850,-18898.000,101973.290,2.409632,11.587,,-1,91,3364,285,20,prbs
195754,195.754,local_1700_1850,261,1850,-13100.000,107771.290,2.546638,11.587,,-1,183,3364,285,20,prbs
195845,195.845,local_1700_1850,262,1850,6358.000,127229.290,3.006432,11.587,,-1,274,3364,285,20,prbs
195938,195.938,local_1700_1850,262,1850,17671.000,138542.280,3.273758,11.587,,-1,366,3364,285,20,prbs
196032,196.032,local_1700_1850,263,1850,20212.000,141083.280,3.333802,11.471,,-1,2,3370,286,20,prbs
196121,196.121,local_1700_1850,263,1850,20553.000,141424.280,3.341860,11.471,,-1,91,3370,286,20,prbs
196214,196.214,local_1700_1850,264,1850,20560.000,141431.280,3.342025,11.471,,-1,184,3370,286,20,prbs
196306,196.306,local_1700_1850,264,1850,19825.000,140696.280,3.324657,11.471,,-1,276,3370,286,20,prbs
196398,196.398,local_1700_1850,265,1700,18978.000,139849.280,3.304642,11.471,,-1,368,3370,286,20,prbs
196494,196.494,local_1700_1850,265,1700,15545.000,136416.280,3.223520,11.644,,-1,1,3378,287,20,prbs
196583,196.583,local_1700_1850,266,1850,1054.000,121925.290,2.881098,11.644,,-1,90,3382,287,20,prbs
196673,196.673,local_1700_1850,266,1850,-5841.000,115030.290,2.718169,11.644,,-1,180,3382,287,20,prbs
196766,196.766,local_1700_1850,267,1700,8760.000,129631.290,3.063191,11.644,,-1,273,3382,287,20,prbs
196858,196.858,local_1700_1850,267,1700,13067.000,133938.280,3.164965,11.644,,-1,365,3382,287,20,prbs
196950,196.950,local_1700_1850,268,1850,-1824.000,119047.290,2.813091,11.644,,-1,457,3382,287,20,prbs
197044,197.044,local_1700_1850,268,1850,-5726.000,115145.290,2.720886,11.422,,-1,2,3388,288,20,prbs
197134,197.134,local_1700_1850,269,1850,10705.000,131576.280,3.109151,11.422,,-1,92,3388,288,20,prbs
197226,197.226,local_1700_1850,269,1850,20068.000,140939.280,3.330399,11.422,,-1,184,3388,288,20,prbs
197318,197.318,local_1700_1850,270,1700,20752.000,141623.280,3.346562,11.422,,-1,276,3388,288,20,prbs
197410,197.410,local_1700_1850,270,1700,16427.000,137298.280,3.244362,11.422,,-1,368,3388,288,20,prbs
197505,197.505,local_1700_1850,271,1850,1400.000,122271.290,2.889274,11.558,,-1,1,3397,289,20,prbs
197594,197.594,local_1700_1850,271,1850,-5445.000,115426.290,2.727526,11.558,,-1,90,3399,289,20,prbs
197687,197.687,local_1700_1850,272,1850,10109.000,130980.290,3.095068,11.558,,-1,183,3399,289,20,prbs
197778,197.778,local_1700_1850,272,1850,20799.000,141670.280,3.347673,11.558,,-1,274,3399,289,20,prbs
197870,197.870,local_1700_1850,273,1850,23307.000,144178.280,3.406937,11.558,,-1,366,3399,289,20,prbs
197962,197.962,local_1700_1850,273,1850,23179.000,144050.280,3.403912,11.558,,-1,458,3399,289,20,prbs
198057,198.057,local_1700_1850,274,1700,21651.000,142522.280,3.367806,11.558,,-1,553,3405,289,20,prbs
198146,198.146,local_1700_1850,274,1700,14576.000,135447.280,3.200623,11.558,,-1,641,3405,289,20,prbs
198238,198.238,local_1700_1850,275,1850,-2486.000,118385.290,2.797448,11.558,,-1,734,3405,289,20,prbs
198330,198.330,local_1700_1850,275,1850,-7557.000,113314.290,2.677620,11.558,,-1,826,3405,289,20,prbs
198423,198.423,local_1700_1850,276,1850,7847.000,128718.290,3.041617,11.558,,-1,919,3406,289,20,prbs
198518,198.518,local_1700_1850,276,1850,18751.000,139622.280,3.299278,11.463,,-1,1,3414,290,20,prbs
198606,198.606,local_1700_1850,277,1850,21371.000,142242.280,3.361189,11.463,,-1,89,3416,290,20,prbs
198698,198.698,local_1700_1850,277,1850,22720.000,143591.280,3.393066,11.463,,-1,181,3416,290,20,prbs
198791,198.791,local_1700_1850,278,1850,23107.000,143978.280,3.402211,11.463,,-1,274,3416,290,20,prbs
198882,198.882,local_1700_1850,278,1850,22800.000,143671.280,3.394956,11.463,,-1,365,3416,290,20,prbs
198976,198.976,local_1700_1850,279,1850,22323.000,143194.280,3.383685,11.463,,-1,459,3418,290,20,prbs
199067,199.067,local_1700_1850,279,1850,23117.000,143988.280,3.402447,11.463,,-1,550,3422,290,20,prbs
199157,199.157,local_1700_1850,280,1700,24188.000,145059.280,3.427755,11.463,,-1,640,3422,290,20,prbs
199249,199.249,local_1700_1850,280,1700,19981.000,140852.280,3.328343,11.463,,-1,732,3422,290,20,prbs
199342,199.342,local_1700_1850,281,1700,2336.000,123207.290,2.911392,11.463,,-1,825,3422,290,20,prbs
199434,199.434,local_1700_1850,281,1700,-10803.000,110068.290,2.600917,11.463,,-1,917,3423,290,20,prbs
199530,199.530,local_1700_1850,282,1850,-15307.000,105564.290,2.494487,11.59,,-1,1,3431,291,20,prbs
199618,199.618,local_1700_1850,282,1850,-9985.000,110886.290,2.620246,11.59,,-1,89,3433,291,20,prbs
199710,199.710,local_1700_1850,283,1850,9619.000,130490.290,3.083489,11.59,,-1,181,3433,291,20,prbs
199802,199.802,local_1700_1850,283,1850,20611.000,141482.280,3.343230,11.59,,-1,273,3433,291,20,prbs
199894,199.894,local_1700_1850,284,1850,22662.000,143533.280,3.391696,11.59,,-1,365,3433,291,20,prbs
199989,199.989,local_1700_1850,284,1850,22654.000,143525.280,3.391506,11.59,,-1,459,3438,291,20,prbs
200078,200.078,local_1700_1850,285,1700,23549.000,144420.280,3.412655,11.59,,-1,548,3439,291,20,prbs
200170,200.170,local_1700_1850,285,1700,19552.000,140423.280,3.318206,11.59,,-1,640,3439,291,20,prbs
200262,200.262,local_1700_1850,286,1700,1843.000,122714.290,2.899742,11.59,,-1,733,3439,291,20,prbs
200354,200.354,local_1700_1850,286,1700,-11149.000,109722.290,2.592741,11.59,,-1,825,3439,291,20,prbs
200446,200.446,local_1700_1850,287,1850,-15431.000,105440.290,2.491557,11.59,,-1,917,3440,291,20,prbs
200541,200.541,local_1700_1850,287,1850,-9670.000,111201.290,2.627690,11.59,,-1,1012,3446,291,20,prbs
200630,200.630,local_1700_1850,288,1700,10236.000,131107.280,3.098069,11.59,,-1,1101,3446,291,20,prbs
200722,200.722,local_1700_1850,288,1700,14103.000,134974.280,3.189446,11.59,,-1,1193,3446,291,20,prbs
200814,200.814,local_1700_1850,289,1700,-1147.000,119724.290,2.829088,11.59,,-1,1285,3446,291,20,prbs
200906,200.906,local_1700_1850,289,1700,-11506.000,109365.290,2.584305,11.59,,-1,1377,3446,291,20,prbs
201001,201.001,local_1700_1850,290,1700,-14950.000,105921.290,2.502923,11.581,,-1,2,3452,292,20,prbs
201090,201.090,local_1700_1850,290,1700,-15981.000,104890.290,2.478560,11.581,,-1,91,3453,292,20,prbs
201182,201.182,local_1700_1850,291,1850,-17042.000,103829.290,2.453489,11.581,,-1,182,3453,292,20,prbs
201274,201.274,local_1700_1850,291,1850,-10574.000,110297.290,2.606328,11.581,,-1,274,3453,292,20,prbs
201366,201.366,local_1700_1850,292,1850,8837.000,129708.290,3.065010,11.581,,-1,367,3453,292,20,prbs
201459,201.459,local_1700_1850,292,1850,19757.000,140628.280,3.323050,11.581,,-1,460,3454,292,20,prbs
201554,201.554,local_1700_1850,293,1700,21677.000,142548.280,3.368420,11.462,,-1,2,3465,293,20,prbs
201642,201.642,local_1700_1850,293,1700,15967.000,136838.280,3.233492,11.462,,-1,90,3465,293,20,prbs
201734,201.734,local_1700_1850,294,1850,-476.000,120395.290,2.844944,11.462,,-1,181,3465,293,20,prbs
201826,201.826,local_1700_1850,294,1850,-4151.000,116720.290,2.758104,11.462,,-1,273,3465,293,20,prbs
201918,201.918,local_1700_1850,295,1850,11895.000,132766.280,3.137271,11.462,,-1,366,3465,293,20,prbs
202013,202.013,local_1700_1850,295,1850,20285.000,141156.280,3.335527,11.458,,-1,2,3471,294,20,prbs
202102,202.102,local_1700_1850,296,1700,20922.000,141793.280,3.350579,11.458,,-1,92,3471,294,20,prbs
202194,202.194,local_1700_1850,296,1700,16260.000,137131.280,3.240416,11.458,,-1,183,3471,294,20,prbs
202286,202.286,local_1700_1850,297,1850,-372.000,120499.290,2.847402,11.458,,-1,275,3471,294,20,prbs
202378,202.378,local_1700_1850,297,1850,-5876.000,114995.290,2.717342,11.458,,-1,368,3471,294,20,prbs
202472,202.472,local_1700_1850,298,1700,9751.000,130622.290,3.086608,11.458,,-1,462,3475,294,20,prbs
202575,202.575,local_1700_1850,298,1700,13150.000,134021.280,3.166927,11.564,,-1,2,3483,295,20,prbs
202654,202.654,local_1700_1850,299,1850,-2289.000,118582.290,2.802103,11.564,,-1,80,3483,295,20,prbs
202746,202.746,local_1700_1850,299,1850,-7639.000,113232.290,2.675682,11.564,,-1,172,3483,295,20,prbs
202838,202.838,local_1700_1850,300,1850,8102.000,128973.290,3.047642,11.564,,-1,265,3483,295,20,prbs
202930,202.930,local_1700_1850,300,1850,20022.000,140893.280,3.329312,11.564,,-1,357,3483,295,20,prbs
203025,203.025,local_1700_1850,301,1850,22421.000,143292.280,3.386001,11.459,,-1,2,3489,296,20,prbs
203114,203.114,local_1700_1850,301,1850,21790.000,142661.280,3.371090,11.459,,-1,91,3489,296,20,prbs
203206,203.206,local_1700_1850,302,1700,20944.000,141815.280,3.351099,11.459,,-1,183,3489,296,20,prbs
203298,203.298,local_1700_1850,302,1700,15385.000,136256.280,3.219740,11.459,,-1,275,3489,296,20,prbs
203390,203.390,local_1700_1850,303,1850,-1470.000,119401.290,2.821456,11.459,,-1,367,3489,296,20,prbs
203485,203.485,local_1700_1850,303,1850,-5723.000,115148.290,2.720957,11.459,,-1,462,3495,296,20,prbs
203576,203.576,local_1700_1850,304,1850,10478.000,131349.280,3.103787,11.426,,-1,84,3501,297,20,prbs
203666,203.666,local_1700_1850,304,1850,19606.000,140477.280,3.319482,11.426,,-1,174,3501,297,20,prbs
203758,203.758,local_1700_1850,305,1700,21404.000,142275.280,3.361969,11.426,,-1,267,3501,297,20,prbs
203850,203.850,local_1700_1850,305,1700,17832.000,138703.280,3.277562,11.426,,-1,359,3501,297,20,prbs
203942,203.942,local_1700_1850,306,1700,1100.000,121971.290,2.882185,11.426,,-1,451,3501,297,20,prbs
204037,204.037,local_1700_1850,306,1700,-11843.000,109028.290,2.576341,11.583,,-1,2,3507,298,20,prbs
204126,204.126,local_1700_1850,307,1850,-16066.000,104805.290,2.476552,11.583,,-1,91,3507,298,20,prbs
204218,204.218,local_1700_1850,307,1850,-10770.000,110101.290,2.601696,11.583,,-1,183,3507,298,20,prbs
204310,204.310,local_1700_1850,308,1700,7969.000,128840.290,3.044500,11.583,,-1,275,3507,298,20,prbs
204402,204.402,local_1700_1850,308,1700,13064.000,133935.280,3.164894,11.583,,-1,367,3507,298,20,prbs
204499,204.499,local_1700_1850,309,1850,-1127.000,119744.290,2.829561,11.487,,-1,1,3516,299,20,prbs
204587,204.587,local_1700_1850,309,1850,-4373.000,116498.290,2.752858,11.487,,-1,88,3519,299,20,prbs
204678,204.678,local_1700_1850,310,1850,11113.000,131984.280,3.118792,11.487,,-1,180,3519,299,20,prbs
204770,204.770,local_1700_1850,310,1850,20000.000,140871.280,3.328792,11.487,,-1,272,3519,299,20,prbs
204862,204.862,local_1700_1850,311,1700,21431.000,142302.280,3.362607,11.487,,-1,363,3519,299,20,prbs
204954,204.954,local_1700_1850,311,1700,16805.000,137676.280,3.253294,11.487,,-1,456,3519,299,20,prbs
205049,205.049,local_1700_1850,312,1850,302.000,121173.290,2.863328,11.611,,-1,2,3525,300,20,prbs
205138,205.138,local_1700_1850,312,1850,-4832.000,116039.290,2.742012,11.611,,-1,91,3525,300,20,prbs
205230,205.230,local_1700_1850,313,1850,11364.000,132235.280,3.124724,11.611,,-1,183,3525,300,20,prbs
205322,205.322,local_1700_1850,313,1850,20743.000,141614.280,3.346350,11.611,,-1,275,3525,300,20,prbs
205415,205.415,local_1700_1850,314,1700,21965.000,142836.280,3.375225,11.611,,-1,368,3526,300,20,prbs
205510,205.510,local_1700_1850,314,1700,18110.000,138981.280,3.284132,11.63,,-1,1,3534,301,20,prbs
205598,205.598,local_1700_1850,315,1700,1544.000,122415.290,2.892676,11.63,,-1,89,3536,301,20,prbs
205690,205.690,local_1700_1850,315,1700,-11424.000,109447.290,2.586242,11.63,,-1,181,3536,301,20,prbs
205782,205.782,local_1700_1850,316,1850,-15450.000,105421.290,2.491108,11.63,,-1,273,3536,301,20,prbs
205874,205.874,local_1700_1850,316,1850,-10768.000,110103.290,2.601744,11.63,,-1,365,3536,301,20,prbs
205966,205.966,local_1700_1850,317,1700,8690.000,129561.290,3.061537,11.63,,-1,457,3536,301,20,prbs
206060,206.060,local_1700_1850,317,1700,14402.000,135273.280,3.196511,11.63,,-1,551,3542,301,20,prbs
206150,206.150,local_1700_1850,318,1700,-553.000,120318.290,2.843124,11.63,,-1,641,3542,301,20,prbs
206242,206.242,local_1700_1850,318,1700,-12071.000,108800.290,2.570954,11.63,,-1,733,3542,301,20,prbs
206334,206.334,local_1700_1850,319,1850,-15862.000,105009.290,2.481372,11.63,,-1,825,3542,301,20,prbs
206427,206.427,local_1700_1850,319,1850,-8875.000,111996.290,2.646475,11.63,,-1,918,3543,301,20,prbs
206522,206.522,local_1700_1850,320,1850,10918.000,131789.280,3.114184,11.431,,-1,1,3551,302,20,prbs
206610,206.610,local_1700_1850,320,1850,20544.000,141415.280,3.341647,11.431,,-1,89,3553,302,20,prbs
206703,206.703,local_1700_1850,321,1700,22136.000,143007.280,3.379266,11.431,,-1,182,3553,302,20,prbs
206794,206.794,local_1700_1850,321,1700,17121.000,137992.280,3.260762,11.431,,-1,273,3553,302,20,prbs
206887,206.887,local_1700_1850,322,1850,215.000,121086.290,2.861272,11.431,,-1,365,3553,302,20,prbs
206980,206.980,local_1700_1850,322,1850,-5913.000,114958.290,2.716468,11.431,,-1,459,3556,302,20,prbs
207071,207.071,local_1700_1850,323,1850,8846.000,129717.290,3.065223,11.431,,-1,550,3559,302,20,prbs
207162,207.162,local_1700_1850,323,1850,18149.000,139020.280,3.285053,11.431,,-1,641,3559,302,20,prbs
207254,207.254,local_1700_1850,324,1850,19820.000,140691.280,3.324539,11.431,,-1,733,3559,302,20,prbs
207346,207.346,local_1700_1850,324,1850,20052.000,140923.280,3.330021,11.431,,-1,825,3559,302,20,prbs
207438,207.438,local_1700_1850,325,1850,20078.000,140949.280,3.330635,11.431,,-1,917,3560,302,20,prbs
207534,207.534,local_1700_1850,325,1850,19739.000,140610.280,3.322625,11.458,,-1,1,3568,303,20,prbs
207622,207.622,local_1700_1850,baseline_post,1775,19856.000,140727.280,3.325390,11.458,,-1,89,3570,303,20,baseline_post
207715,207.715,local_1700_1850,baseline_post,1775,17492.000,138363.280,3.269528,11.458,,-1,181,3570,303,20,baseline_post
207806,207.806,local_1700_1850,baseline_post,1775,7495.000,128366.290,3.033299,11.458,,-1,273,3570,303,20,baseline_post
207898,207.898,local_1700_1850,baseline_post,1775,1631.000,122502.290,2.894732,11.458,,-1,365,3570,303,20,baseline_post
207993,207.993,local_1700_1850,baseline_post,1775,140.000,121011.290,2.859500,11.458,,-1,459,3575,303,20,baseline_post
208082,208.082,local_1700_1850,baseline_post,1775,-16.000,120855.290,2.855814,11.458,,-1,549,3576,303,20,baseline_post
208174,208.174,local_1700_1850,baseline_post,1775,78.000,120949.290,2.858035,11.458,,-1,641,3576,303,20,baseline_post
208266,208.266,local_1700_1850,baseline_post,1775,-298.000,120573.290,2.849150,11.458,,-1,733,3576,303,20,baseline_post
208358,208.358,local_1700_1850,baseline_post,1775,-420.000,120451.290,2.846267,11.458,,-1,825,3576,303,20,baseline_post
208451,208.451,local_1700_1850,baseline_post,1775,-114.000,120757.290,2.853498,11.458,,-1,918,3577,303,20,baseline_post
208546,208.546,local_1700_1850,baseline_post,1775,-643.000,120228.290,2.840998,11.515,,-1,1,3586,304,20,baseline_post
208634,208.634,local_1700_1850,baseline_post,1775,-667.000,120204.290,2.840431,11.515,,-1,89,3587,304,20,baseline_post
208726,208.726,local_1700_1850,baseline_post,1775,-193.000,120678.290,2.851631,11.515,,-1,181,3587,304,20,baseline_post
208818,208.818,local_1700_1850,baseline_post,1775,-67.000,120804.290,2.854609,11.515,,-1,273,3587,304,20,baseline_post
208911,208.911,local_1700_1850,baseline_post,1775,12.000,120883.290,2.856475,11.515,,-1,365,3587,304,20,baseline_post
209005,209.005,local_1700_1850,baseline_post,1775,77.000,120948.290,2.858012,11.515,,-1,460,3593,304,20,baseline_post
209094,209.094,local_1700_1850,baseline_post,1775,-238.000,120633.290,2.850568,11.515,,-1,549,3593,304,20,baseline_post
