t_ms,t_s,set_index,prbs_seed,run_order_seed,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
101073,101.073,1,1001,51001,global_1100_1950,131,1100,-109166.000,11718.562,0.276910,11.626,,-1,918,1785,152,10,prbs
101169,101.169,1,1001,51001,global_1100_1950,132,1950,-109606.000,11278.562,0.266513,11.714,,-1,1,1796,153,10,prbs
101257,101.257,1,1001,51001,global_1100_1950,132,1950,-90347.000,30537.562,0.721603,11.714,,-1,90,1796,153,10,prbs
101348,101.348,1,1001,51001,global_1100_1950,133,1950,-18968.000,101916.560,2.408291,11.714,,-1,181,1796,153,10,prbs
101440,101.440,1,1001,51001,global_1100_1950,133,1950,28231.000,149115.560,3.523605,11.714,,-1,273,1796,153,10,prbs
101533,101.533,1,1001,51001,global_1100_1950,134,1950,40299.000,161183.560,3.808772,11.714,,-1,366,1796,153,10,prbs
101628,101.628,1,1001,51001,global_1100_1950,134,1950,42638.000,163522.560,3.864043,11.272,,-1,2,1802,154,10,prbs
101716,101.716,1,1001,51001,global_1100_1950,135,1950,42657.000,163541.560,3.864492,11.272,,-1,90,1802,154,10,prbs
101808,101.808,1,1001,51001,global_1100_1950,135,1950,42957.000,163841.560,3.871581,11.272,,-1,182,1802,154,10,prbs
101900,101.900,1,1001,51001,global_1100_1950,136,1950,42835.000,163719.560,3.868698,11.272,,-1,274,1802,154,10,prbs
101992,101.992,1,1001,51001,global_1100_1950,136,1950,43483.000,164367.560,3.884010,11.272,,-1,366,1802,154,10,prbs
102087,102.087,1,1001,51001,global_1100_1950,137,1950,44623.000,165507.560,3.910948,11.272,,-1,461,1806,154,10,prbs
102176,102.176,1,1001,51001,global_1100_1950,137,1950,44717.000,165601.560,3.913169,11.272,,-1,550,1808,154,10,prbs
102268,102.268,1,1001,51001,global_1100_1950,138,1100,44554.000,165438.560,3.909318,11.272,,-1,642,1808,154,10,prbs
102360,102.360,1,1001,51001,global_1100_1950,138,1100,33530.000,154414.560,3.648820,11.272,,-1,734,1808,154,10,prbs
102452,102.452,1,1001,51001,global_1100_1950,139,1950,-9365.000,111519.560,2.635210,11.272,,-1,826,1808,154,10,prbs
102545,102.545,1,1001,51001,global_1100_1950,139,1950,-30310.000,90574.560,2.140279,11.272,,-1,919,1808,154,10,prbs
102640,102.640,1,1001,51001,global_1100_1950,140,1100,8652.000,129536.560,3.060952,11.278,,-1,3,1814,155,10,prbs
102728,102.728,1,1001,51001,global_1100_1950,140,1100,21848.000,142732.560,3.372774,11.278,,-1,91,1814,155,10,prbs
102821,102.821,1,1001,51001,global_1100_1950,141,1100,-17833.000,103051.560,2.435111,11.278,,-1,184,1814,155,10,prbs
102912,102.912,1,1001,51001,global_1100_1950,141,1100,-55657.000,65227.564,1.541329,11.278,,-1,275,1814,155,10,prbs
103004,103.004,1,1001,51001,global_1100_1950,142,1950,-76292.000,44592.564,1.053723,11.278,,-1,367,1814,155,10,prbs
103099,103.099,1,1001,51001,global_1100_1950,142,1950,-69124.000,51760.564,1.223104,11.278,,-1,462,1820,155,10,prbs
103190,103.190,1,1001,51001,global_1100_1950,143,1100,-9656.000,111228.560,2.628334,11.073,,-1,84,1826,156,10,prbs
103280,103.280,1,1001,51001,global_1100_1950,143,1100,18447.000,139331.560,3.292409,11.073,,-1,174,1826,156,10,prbs
103372,103.372,1,1001,51001,global_1100_1950,144,1950,-15584.000,105300.560,2.488255,11.073,,-1,266,1826,156,10,prbs
103464,103.464,1,1001,51001,global_1100_1950,144,1950,-33701.000,87183.560,2.060150,11.073,,-1,358,1826,156,10,prbs
103557,103.557,1,1001,51001,global_1100_1950,145,1950,6735.000,127619.560,3.015654,11.073,,-1,451,1826,156,10,prbs
103651,103.651,1,1001,51001,global_1100_1950,145,1950,34886.000,155770.560,3.680863,11.265,,-1,2,1832,157,10,prbs
103740,103.740,1,1001,51001,global_1100_1950,146,1100,41597.000,162481.560,3.839444,11.265,,-1,91,1832,157,10,prbs
103832,103.832,1,1001,51001,global_1100_1950,146,1100,34124.000,155008.560,3.662856,11.265,,-1,183,1832,157,10,prbs
103925,103.925,1,1001,51001,global_1100_1950,147,1950,-6372.000,114512.560,2.705935,11.265,,-1,276,1832,157,10,prbs
104016,104.016,1,1001,51001,global_1100_1950,147,1950,-31773.000,89111.560,2.105709,11.265,,-1,367,1832,157,10,prbs
104113,104.113,1,1001,51001,global_1100_1950,148,1950,4390.000,125274.560,2.960241,11.244,,-1,1,1841,158,10,prbs
104201,104.201,1,1001,51001,global_1100_1950,148,1950,34762.000,155646.560,3.677932,11.244,,-1,89,1844,158,10,prbs
104292,104.292,1,1001,51001,global_1100_1950,149,1950,42224.000,163108.560,3.854260,11.244,,-1,181,1844,158,10,prbs
104384,104.384,1,1001,51001,global_1100_1950,149,1950,43309.000,164193.560,3.879898,11.244,,-1,273,1844,158,10,prbs
104476,104.476,1,1001,51001,global_1100_1950,150,1100,42925.000,163809.560,3.870824,11.244,,-1,365,1844,158,10,prbs
104568,104.568,1,1001,51001,global_1100_1950,150,1100,29585.000,150469.560,3.555600,11.244,,-1,457,1844,158,10,prbs
104664,104.664,1,1001,51001,global_1100_1950,151,1950,-13764.000,107120.560,2.531262,11.711,,-1,2,1850,159,10,prbs
104752,104.752,1,1001,51001,global_1100_1950,151,1950,-28010.000,92874.560,2.194628,11.711,,-1,90,1850,159,10,prbs
104844,104.844,1,1001,51001,global_1100_1950,152,1100,13395.000,134279.560,3.173030,11.711,,-1,182,1850,159,10,prbs
104936,104.936,1,1001,51001,global_1100_1950,152,1100,27193.000,148077.560,3.499077,11.711,,-1,274,1850,159,10,prbs
105029,105.029,1,1001,51001,global_1100_1950,153,1950,-9544.000,111340.560,2.630980,11.711,,-1,367,1851,159,10,prbs
105124,105.124,1,1001,51001,global_1100_1950,153,1950,-31434.000,89450.560,2.113719,11.065,,-1,1,1859,160,10,prbs
105212,105.212,1,1001,51001,global_1100_1950,154,1100,5600.000,126484.560,2.988834,11.065,,-1,89,1861,160,10,prbs
105304,105.304,1,1001,51001,global_1100_1950,154,1100,21762.000,142646.560,3.370742,11.065,,-1,181,1861,160,10,prbs
105396,105.396,1,1001,51001,global_1100_1950,155,1950,-14573.000,106311.560,2.512145,11.065,,-1,273,1861,160,10,prbs
105488,105.488,1,1001,51001,global_1100_1950,155,1950,-45081.000,75803.560,1.791240,11.065,,-1,365,1861,160,10,prbs
105581,105.581,1,1001,51001,global_1100_1950,156,1100,-15433.000,105451.560,2.491824,11.065,,-1,457,1861,160,10,prbs
105674,105.674,1,1001,51001,global_1100_1950,156,1100,12625.000,133509.560,3.154835,11.065,,-1,551,1867,160,10,prbs
105764,105.764,1,1001,51001,global_1100_1950,157,1950,-20676.000,100208.560,2.367931,11.065,,-1,641,1867,160,10,prbs
105856,105.856,1,1001,51001,global_1100_1950,157,1950,-39185.000,81699.560,1.930563,11.065,,-1,733,1867,160,10,prbs
105948,105.948,1,1001,51001,global_1100_1950,158,1950,3239.000,124123.560,2.933043,11.065,,-1,825,1867,160,10,prbs
106041,106.041,1,1001,51001,global_1100_1950,158,1950,35805.000,156689.560,3.702579,11.065,,-1,917,1868,160,10,prbs
106136,106.136,1,1001,51001,global_1100_1950,159,1950,43515.000,164399.560,3.884766,11.268,,-1,1,1876,161,10,prbs
106224,106.224,1,1001,51001,global_1100_1950,159,1950,45395.000,166279.560,3.929191,11.268,,-1,89,1878,161,10,prbs
106316,106.316,1,1001,51001,global_1100_1950,160,1950,45431.000,166315.560,3.930041,11.268,,-1,181,1878,161,10,prbs
106409,106.409,1,1001,51001,global_1100_1950,160,1950,45583.000,166467.560,3.933633,11.268,,-1,274,1878,161,10,prbs
106500,106.500,1,1001,51001,global_1100_1950,161,1950,45878.000,166762.560,3.940604,11.268,,-1,365,1878,161,10,prbs
106594,106.594,1,1001,51001,global_1100_1950,161,1950,45463.000,166347.560,3.930798,11.268,,-1,459,1881,161,10,prbs
106685,106.685,1,1001,51001,global_1100_1950,162,1100,45006.000,165890.560,3.919999,11.268,,-1,549,1884,161,10,prbs
106776,106.776,1,1001,51001,global_1100_1950,162,1100,34246.000,155130.560,3.665740,11.268,,-1,641,1884,161,10,prbs
106868,106.868,1,1001,51001,global_1100_1950,163,1950,-7661.000,113223.560,2.675476,11.268,,-1,733,1884,161,10,prbs
106960,106.960,1,1001,51001,global_1100_1950,163,1950,-30114.000,90770.560,2.144911,11.268,,-1,825,1884,161,10,prbs
107053,107.053,1,1001,51001,global_1100_1950,164,1950,9097.000,129981.560,3.071468,11.268,,-1,918,1885,161,10,prbs
107148,107.148,1,1001,51001,global_1100_1950,164,1950,37949.000,158833.560,3.753242,11.242,,-1,1,1893,162,10,prbs
107236,107.236,1,1001,51001,global_1100_1950,165,1950,44246.000,165130.560,3.902040,11.242,,-1,89,1895,162,10,prbs
107328,107.328,1,1001,51001,global_1100_1950,165,1950,45286.000,166170.560,3.926615,11.242,,-1,181,1895,162,10,prbs
107420,107.420,1,1001,51001,global_1100_1950,166,1100,44792.000,165676.560,3.914942,11.242,,-1,273,1895,162,10,prbs
107513,107.513,1,1001,51001,global_1100_1950,166,1100,29555.000,150439.560,3.554891,11.242,,-1,366,1895,162,10,prbs
107607,107.607,1,1001,51001,global_1100_1950,167,1100,-16611.000,104273.560,2.463987,11.242,,-1,460,1900,162,10,prbs
107697,107.697,1,1001,51001,global_1100_1950,167,1100,-55179.000,65705.560,1.552624,11.242,,-1,550,1901,162,10,prbs
107788,107.788,1,1001,51001,global_1100_1950,168,1950,-75636.000,45248.564,1.069225,11.242,,-1,641,1901,162,10,prbs
107880,107.880,1,1001,51001,global_1100_1950,168,1950,-66705.000,54179.564,1.280264,11.242,,-1,733,1901,162,10,prbs
107972,107.972,1,1001,51001,global_1100_1950,169,1100,-6328.000,114556.560,2.706975,11.242,,-1,825,1901,162,10,prbs
108065,108.065,1,1001,51001,global_1100_1950,169,1100,19763.000,140647.560,3.323506,11.242,,-1,917,1902,162,10,prbs
108161,108.161,1,1001,51001,global_1100_1950,170,1950,-15598.000,105286.560,2.487924,11.694,,-1,1,1910,163,10,prbs
108248,108.248,1,1001,51001,global_1100_1950,170,1950,-31080.000,89804.560,2.122084,11.694,,-1,88,1911,163,10,prbs
108340,108.340,1,1001,51001,global_1100_1950,171,1950,11722.000,132606.560,3.133497,11.694,,-1,180,1911,163,10,prbs
108433,108.433,1,1001,51001,global_1100_1950,171,1950,38780.000,159664.560,3.772878,11.694,,-1,273,1911,163,10,prbs
108525,108.525,1,1001,51001,global_1100_1950,172,1100,44483.000,165367.560,3.907640,11.694,,-1,365,1911,163,10,prbs
108619,108.619,1,1001,51001,global_1100_1950,172,1100,34656.000,155540.560,3.675428,11.694,,-1,459,1917,163,10,prbs
108708,108.708,1,1001,51001,global_1100_1950,173,1100,-7973.000,112911.560,2.668103,11.694,,-1,548,1917,163,10,prbs
108801,108.801,1,1001,51001,global_1100_1950,173,1100,-49982.000,70902.560,1.675429,11.694,,-1,641,1917,163,10,prbs
108892,108.892,1,1001,51001,global_1100_1950,173,1100,-73785.000,47099.564,1.112964,11.694,,-1,732,1917,163,10,prbs
108984,108.984,1,1001,51001,global_1100_1950,174,1100,-87113.000,33771.564,0.798023,11.694,,-1,824,1917,163,10,prbs
109077,109.077,1,1001,51001,global_1100_1950,174,1100,-95347.000,25537.562,0.603453,11.694,,-1,917,1919,163,10,prbs
109172,109.172,1,1001,51001,global_1100_1950,175,1950,-100048.000,20836.562,0.492369,11.697,,-1,2,1929,164,10,prbs
109260,109.260,1,1001,51001,global_1100_1950,175,1950,-81595.000,39289.564,0.928413,11.697,,-1,90,1929,164,10,prbs
109352,109.352,1,1001,51001,global_1100_1950,176,1100,-12926.000,107958.560,2.551064,11.697,,-1,182,1929,164,10,prbs
109444,109.444,1,1001,51001,global_1100_1950,176,1100,16764.000,137648.560,3.252639,11.697,,-1,274,1929,164,10,prbs
109536,109.536,1,1001,51001,global_1100_1950,177,1100,-17935.000,102949.560,2.432701,11.697,,-1,366,1929,164,10,prbs
109631,109.631,1,1001,51001,global_1100_1950,177,1100,-55404.000,65480.564,1.547308,11.699,,-1,2,1935,165,10,prbs
109720,109.720,1,1001,51001,global_1100_1950,178,1950,-76114.000,44770.564,1.057930,11.699,,-1,91,1935,165,10,prbs
109812,109.812,1,1001,51001,global_1100_1950,178,1950,-70469.000,50415.564,1.191321,11.699,,-1,183,1935,165,10,prbs
109904,109.904,1,1001,51001,global_1100_1950,179,1100,-11095.000,109789.560,2.594330,11.699,,-1,275,1935,165,10,prbs
109996,109.996,1,1001,51001,global_1100_1950,179,1100,20692.000,141576.560,3.345458,11.699,,-1,367,1935,165,10,prbs
110090,110.090,1,1001,51001,global_1100_1950,180,1950,-11956.000,108928.560,2.573985,11.699,,-1,461,1940,165,10,prbs
110183,110.183,1,1001,51001,global_1100_1950,180,1950,-33382.000,87502.560,2.067688,11.29,,-1,2,1947,166,10,prbs
110272,110.272,1,1001,51001,global_1100_1950,181,1950,5676.000,126560.560,2.990630,11.29,,-1,91,1947,166,10,prbs
110364,110.364,1,1001,51001,global_1100_1950,181,1950,35062.000,155946.560,3.685022,11.29,,-1,183,1947,166,10,prbs
110456,110.456,1,1001,51001,global_1100_1950,182,1950,42417.000,163301.560,3.858820,11.29,,-1,275,1947,166,10,prbs
110548,110.548,1,1001,51001,global_1100_1950,182,1950,44907.000,165791.560,3.917659,11.29,,-1,367,1947,166,10,prbs
110643,110.643,1,1001,51001,global_1100_1950,183,1100,44762.000,165646.560,3.914233,11.274,,-1,2,1953,167,10,prbs
110732,110.732,1,1001,51001,global_1100_1950,183,1100,29276.000,150160.560,3.548298,11.274,,-1,91,1953,167,10,prbs
110824,110.824,1,1001,51001,global_1100_1950,184,1100,-16732.000,104152.560,2.461128,11.274,,-1,183,1953,167,10,prbs
110916,110.916,1,1001,51001,global_1100_1950,184,1100,-54809.000,66075.560,1.561367,11.274,,-1,275,1953,167,10,prbs
111008,111.008,1,1001,51001,global_1100_1950,185,1100,-76246.000,44638.564,1.054810,11.274,,-1,367,1954,167,10,prbs
111103,111.103,1,1001,51001,global_1100_1950,185,1100,-88211.000,32673.562,0.772077,11.69,,-1,0,1961,168,10,prbs
111193,111.193,1,1001,51001,global_1100_1950,186,1950,-94980.000,25904.562,0.612126,11.69,,-1,90,1966,168,10,prbs
111284,111.284,1,1001,51001,global_1100_1950,186,1950,-76048.000,44836.564,1.059489,11.69,,-1,181,1966,168,10,prbs
111376,111.376,1,1001,51001,global_1100_1950,187,1100,-7695.000,113189.560,2.674672,11.69,,-1,273,1966,168,10,prbs
111468,111.468,1,1001,51001,global_1100_1950,187,1100,18224.000,139108.560,3.287139,11.69,,-1,365,1966,168,10,prbs
111560,111.560,1,1001,51001,global_1100_1950,188,1950,-17901.000,102983.560,2.433504,11.69,,-1,457,1966,168,10,prbs
111655,111.655,1,1001,51001,global_1100_1950,188,1950,-30072.000,90812.560,2.145903,11.086,,-1,2,1972,169,10,prbs
111744,111.744,1,1001,51001,global_1100_1950,189,1950,12877.000,133761.560,3.160790,11.086,,-1,91,1972,169,10,prbs
111836,111.836,1,1001,51001,global_1100_1950,189,1950,38162.000,159046.560,3.758274,11.086,,-1,183,1972,169,10,prbs
111928,111.928,1,1001,51001,global_1100_1950,190,1100,44257.000,165141.560,3.902300,11.086,,-1,275,1972,169,10,prbs
112020,112.020,1,1001,51001,global_1100_1950,190,1100,42107.000,162991.560,3.851495,11.086,,-1,367,1972,169,10,prbs
112116,112.116,1,1001,51001,global_1100_1950,190,1100,11740.000,132624.560,3.133922,11.698,,-1,1,1981,170,10,prbs
112204,112.204,1,1001,51001,global_1100_1950,191,1950,-35148.000,85736.560,2.025957,11.698,,-1,89,1982,170,10,prbs
112296,112.296,1,1001,51001,global_1100_1950,191,1950,-46965.000,73919.560,1.746721,11.698,,-1,181,1982,170,10,prbs
112388,112.388,1,1001,51001,global_1100_1950,192,1100,1170.000,122054.560,2.884153,11.698,,-1,273,1982,170,10,prbs
112480,112.480,1,1001,51001,global_1100_1950,192,1100,23149.000,144033.560,3.403517,11.698,,-1,365,1982,170,10,prbs
112572,112.572,1,1001,51001,global_1100_1950,193,1950,-13028.000,107856.560,2.548654,11.698,,-1,457,1982,170,10,prbs
112666,112.666,1,1001,51001,global_1100_1950,193,1950,-31694.000,89190.560,2.107576,11.698,,-1,551,1988,170,11,prbs
112756,112.756,1,1001,51001,global_1100_1950,194,1100,8520.000,129404.560,3.057834,11.698,,-1,641,1988,170,11,prbs
112848,112.848,1,1001,51001,global_1100_1950,194,1100,28073.000,148957.560,3.519871,11.698,,-1,733,1988,170,11,prbs
112940,112.940,1,1001,51001,global_1100_1950,195,1100,-5549.000,115335.560,2.725382,11.698,,-1,825,1988,170,11,prbs
113033,113.033,1,1001,51001,global_1100_1950,195,1100,-47706.000,73178.560,1.729211,11.698,,-1,917,1989,170,11,prbs
113128,113.128,1,1001,51001,global_1100_1950,196,1950,-71788.000,49096.564,1.160153,11.613,,-1,1,1997,171,11,prbs
113216,113.216,1,1001,51001,global_1100_1950,196,1950,-66440.000,54444.564,1.286527,11.613,,-1,89,1999,171,11,prbs
113308,113.308,1,1001,51001,global_1100_1950,197,1950,-7516.000,113368.560,2.678902,11.613,,-1,181,1999,171,11,prbs
113400,113.400,1,1001,51001,global_1100_1950,197,1950,32751.000,153635.560,3.630412,11.613,,-1,273,1999,171,11,prbs
113492,113.492,1,1001,51001,global_1100_1950,198,1950,42295.000,163179.560,3.855938,11.613,,-1,365,1999,171,11,prbs
113585,113.585,1,1001,51001,global_1100_1950,198,1950,44532.000,165416.560,3.908798,11.613,,-1,458,2000,171,11,prbs
113677,113.677,1,1001,51001,global_1100_1950,199,1950,45381.000,166265.560,3.928860,11.613,,-1,550,2005,171,11,prbs
113768,113.768,1,1001,51001,global_1100_1950,199,1950,45361.000,166245.560,3.928387,11.613,,-1,641,2005,171,11,prbs
113860,113.860,1,1001,51001,global_1100_1950,200,1950,45507.000,166391.560,3.931837,11.613,,-1,733,2005,171,11,prbs
113952,113.952,1,1001,51001,global_1100_1950,200,1950,45631.000,166515.560,3.934767,11.613,,-1,825,2005,171,11,prbs
114044,114.044,1,1001,51001,global_1100_1950,201,1950,45722.000,166606.560,3.936918,11.613,,-1,917,2006,171,11,prbs
114140,114.140,1,1001,51001,global_1100_1950,201,1950,45586.000,166470.560,3.933704,11.254,,-1,1,2014,172,11,prbs
114228,114.228,1,1001,51001,global_1100_1950,202,1950,45052.000,165936.560,3.921086,11.254,,-1,89,2016,172,11,prbs
114320,114.320,1,1001,51001,global_1100_1950,202,1950,45146.000,166030.560,3.923307,11.254,,-1,181,2016,172,11,prbs
114412,114.412,1,1001,51001,global_1100_1950,203,1100,44919.000,165803.560,3.917943,11.254,,-1,273,2016,172,11,prbs
114504,114.504,1,1001,51001,global_1100_1950,203,1100,32478.000,153362.560,3.623962,11.254,,-1,365,2016,172,11,prbs
114598,114.598,1,1001,51001,global_1100_1950,204,1100,-12273.000,108611.560,2.566494,11.254,,-1,459,2020,172,11,prbs
114688,114.688,1,1001,51001,global_1100_1950,204,1100,-52057.000,68827.560,1.626397,11.254,,-1,549,2022,172,11,prbs
114780,114.780,1,1001,51001,global_1100_1950,205,1100,-74213.000,46671.564,1.102850,11.254,,-1,641,2022,172,11,prbs
114872,114.872,1,1001,51001,global_1100_1950,205,1100,-86938.000,33946.564,0.802158,11.254,,-1,733,2022,172,11,prbs
114964,114.964,1,1001,51001,global_1100_1950,206,1100,-95104.000,25780.562,0.609195,11.254,,-1,825,2022,172,11,prbs
115056,115.056,1,1001,51001,global_1100_1950,206,1100,-100170.000,20714.562,0.489486,11.254,,-1,917,2023,172,11,prbs
115151,115.151,1,1001,51001,global_1100_1950,207,1950,-103363.000,17521.562,0.414035,11.254,,-1,1011,2029,172,11,prbs
115240,115.240,1,1001,51001,global_1100_1950,207,1950,-93124.000,27760.562,0.655983,11.254,,-1,1101,2029,172,11,prbs
115332,115.332,1,1001,51001,global_1100_1950,208,1100,-30227.000,90657.560,2.142241,11.254,,-1,1193,2029,172,11,prbs
115424,115.424,1,1001,51001,global_1100_1950,208,1100,10983.000,131867.560,3.116034,11.254,,-1,1285,2029,172,11,prbs
115516,115.516,1,1001,51001,global_1100_1950,209,1950,-18620.000,102264.560,2.416514,11.254,,-1,1377,2029,172,11,prbs
115611,115.611,1,1001,51001,global_1100_1950,209,1950,-32300.000,88584.560,2.093256,11.115,,-1,2,2035,173,11,prbs
115700,115.700,1,1001,51001,global_1100_1950,210,1950,9808.000,130692.560,3.088269,11.115,,-1,91,2035,173,11,prbs
115792,115.792,1,1001,51001,global_1100_1950,210,1950,36684.000,157568.560,3.723350,11.115,,-1,183,2035,173,11,prbs
115884,115.884,1,1001,51001,global_1100_1950,211,1950,43619.000,164503.560,3.887224,11.115,,-1,275,2035,173,11,prbs
115976,115.976,1,1001,51001,global_1100_1950,211,1950,44356.000,165240.560,3.904639,11.115,,-1,367,2035,173,11,prbs
116069,116.069,1,1001,51001,global_1100_1950,212,1100,44281.000,165165.560,3.902867,11.115,,-1,460,2036,173,11,prbs
116164,116.164,1,1001,51001,global_1100_1950,212,1100,33885.000,154769.560,3.657209,11.529,,-1,2,2046,174,11,prbs
116252,116.252,1,1001,51001,global_1100_1950,213,1950,-8925.000,111959.560,2.645608,11.529,,-1,90,2047,174,11,prbs
116344,116.344,1,1001,51001,global_1100_1950,213,1950,-29732.000,91152.560,2.153938,11.529,,-1,182,2047,174,11,prbs
116436,116.436,1,1001,51001,global_1100_1950,214,1950,9579.000,130463.560,3.082858,11.529,,-1,274,2047,174,11,prbs
116528,116.528,1,1001,51001,global_1100_1950,214,1950,37305.000,158189.560,3.738024,11.529,,-1,366,2047,174,11,prbs
116623,116.623,1,1001,51001,global_1100_1950,215,1950,42958.000,163842.560,3.871604,11.264,,-1,2,2053,175,11,prbs
116712,116.712,1,1001,51001,global_1100_1950,215,1950,44449.000,165333.560,3.906836,11.264,,-1,91,2053,175,11,prbs
116804,116.804,1,1001,51001,global_1100_1950,216,1100,45497.000,166381.560,3.931601,11.264,,-1,183,2053,175,11,prbs
116897,116.897,1,1001,51001,global_1100_1950,216,1100,34785.000,155669.560,3.678476,11.264,,-1,275,2053,175,11,prbs
116988,116.988,1,1001,51001,global_1100_1950,217,1950,-8416.000,112468.560,2.657635,11.264,,-1,367,2053,175,11,prbs
117082,117.082,1,1001,51001,global_1100_1950,217,1950,-31463.000,89421.560,2.113034,11.264,,-1,461,2056,175,11,prbs
117176,117.176,1,1001,51001,global_1100_1950,218,1950,6459.000,127343.560,3.009132,11.164,,-1,2,2065,176,11,prbs
117264,117.264,1,1001,51001,global_1100_1950,218,1950,34078.000,154962.560,3.661770,11.164,,-1,90,2065,176,11,prbs
117356,117.356,1,1001,51001,global_1100_1950,219,1950,41238.000,162122.560,3.830960,11.164,,-1,182,2065,176,11,prbs
117448,117.448,1,1001,51001,global_1100_1950,219,1950,42880.000,163764.560,3.869761,11.164,,-1,274,2065,176,11,prbs
117540,117.540,1,1001,51001,global_1100_1950,220,1100,42982.000,163866.560,3.872171,11.164,,-1,366,2065,176,11,prbs
117635,117.635,1,1001,51001,global_1100_1950,220,1100,28343.000,149227.560,3.526251,11.678,,-1,2,2071,177,11,prbs
117724,117.724,1,1001,51001,global_1100_1950,221,1950,-16626.000,104258.560,2.463632,11.678,,-1,91,2071,177,11,prbs
117816,117.816,1,1001,51001,global_1100_1950,221,1950,-37707.000,83177.560,1.965488,11.678,,-1,183,2071,177,11,prbs
117908,117.908,1,1001,51001,global_1100_1950,222,1100,2559.000,123443.560,2.916975,11.678,,-1,275,2071,177,11,prbs
118000,118.000,1,1001,51001,global_1100_1950,222,1100,22349.000,143233.560,3.384613,11.678,,-1,367,2071,177,11,prbs
118095,118.095,1,1001,51001,global_1100_1950,223,1100,-13871.000,107013.560,2.528734,11.678,,-1,462,2077,177,11,prbs
118186,118.186,1,1001,51001,global_1100_1950,223,1100,-52629.000,68255.560,1.612881,11.683,,-1,85,2083,178,11,prbs
118276,118.276,1,1001,51001,global_1100_1950,224,1100,-74960.000,45924.564,1.085199,11.683,,-1,175,2083,178,11,prbs
118368,118.368,1,1001,51001,global_1100_1950,224,1100,-87274.000,33610.564,0.794219,11.683,,-1,267,2083,178,11,prbs
118460,118.460,1,1001,51001,global_1100_1950,225,1950,-95155.000,25729.562,0.607990,11.683,,-1,359,2083,178,11,prbs
118552,118.552,1,1001,51001,global_1100_1950,225,1950,-90981.000,29903.562,0.706622,11.683,,-1,451,2083,178,11,prbs
118647,118.647,1,1001,51001,global_1100_1950,226,1950,-34224.000,86660.560,2.047792,11.112,,-1,2,2089,179,11,prbs
118736,118.736,1,1001,51001,global_1100_1950,226,1950,21839.000,142723.560,3.372562,11.112,,-1,91,2089,179,11,prbs
118828,118.828,1,1001,51001,global_1100_1950,227,1100,38988.000,159872.560,3.777793,11.112,,-1,183,2089,179,11,prbs
118920,118.920,1,1001,51001,global_1100_1950,227,1100,31615.000,152499.560,3.603569,11.112,,-1,275,2089,179,11,prbs
119012,119.012,1,1001,51001,global_1100_1950,228,1950,-10122.000,110762.560,2.617322,11.112,,-1,367,2089,179,11,prbs
119108,119.108,1,1001,51001,global_1100_1950,228,1950,-29977.000,90907.560,2.148148,11.103,,-1,1,2097,180,11,prbs
119197,119.197,1,1001,51001,global_1100_1950,229,1100,9749.000,130633.560,3.086875,11.103,,-1,90,2101,180,11,prbs
119289,119.289,1,1001,51001,global_1100_1950,229,1100,29869.000,150753.560,3.562311,11.103,,-1,182,2101,180,11,prbs
119380,119.380,1,1001,51001,global_1100_1950,230,1100,-4552.000,116332.560,2.748942,11.103,,-1,273,2101,180,11,prbs
119472,119.472,1,1001,51001,global_1100_1950,230,1100,-47825.000,73059.560,1.726399,11.103,,-1,365,2101,180,11,prbs
119564,119.564,1,1001,51001,global_1100_1950,231,1100,-72830.000,48054.564,1.135531,11.103,,-1,457,2101,180,11,prbs
119659,119.659,1,1001,51001,global_1100_1950,231,1100,-86673.000,34211.564,0.808420,11.683,,-1,2,2107,181,11,prbs
119748,119.748,1,1001,51001,global_1100_1950,232,1100,-94816.000,26068.562,0.616001,11.683,,-1,91,2107,181,11,prbs
119840,119.840,1,1001,51001,global_1100_1950,232,1100,-100077.000,20807.562,0.491683,11.683,,-1,183,2107,181,11,prbs
119932,119.932,1,1001,51001,global_1100_1950,233,1100,-103605.000,17279.562,0.408317,11.683,,-1,275,2107,181,11,prbs
120025,120.025,1,1001,51001,global_1100_1950,233,1100,-105877.000,15007.562,0.354629,11.683,,-1,368,2107,181,11,prbs
120120,120.120,1,1001,51001,global_1100_1950,234,1950,-106806.000,14078.562,0.332677,11.291,,-1,1,2116,182,11,prbs
120208,120.208,1,1001,51001,global_1100_1950,234,1950,-82147.000,38737.564,0.915370,11.291,,-1,90,2118,182,11,prbs
120301,120.301,1,1001,51001,global_1100_1950,235,1100,-10527.000,110357.560,2.607752,11.291,,-1,183,2118,182,11,prbs
120392,120.392,1,1001,51001,global_1100_1950,235,1100,14751.000,135635.560,3.205072,11.291,,-1,274,2118,182,11,prbs
120484,120.484,1,1001,51001,global_1100_1950,236,1950,-21639.000,99245.560,2.345175,11.291,,-1,366,2118,182,11,prbs
120577,120.577,1,1001,51001,global_1100_1950,236,1950,-40488.000,80396.560,1.899773,11.291,,-1,459,2118,182,11,prbs
120670,120.670,1,1001,51001,global_1100_1950,237,1950,743.000,121627.560,2.874062,11.291,,-1,552,2124,182,12,prbs
120760,120.760,1,1001,51001,global_1100_1950,237,1950,33415.000,154299.560,3.646103,11.291,,-1,642,2124,182,12,prbs
